ensembl_id_RATNO	ens_orthogroup_id	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_RATNO	ortholog_rank_PIGXX
ENSRNOG00000066467	OG_00009	HQ_SNG_015570	ENSRNOG00000066467	RATNO	3	multi_copy	singleton	ENSSSCG00000055597	HQ_SNG_020953		PIGXX	3	multi_copy	singleton	31.6129	61.25	0.0	0.0	0.0	0.058823529411764705	0.0	76	10
ENSRNOG00000069342	OG_01072	HQ_SNG_016477	ENSRNOG00000069342	RATNO	3	multi_copy	singleton	ENSSSCG00000055602	HQ_SNG_020954		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	1	1
ENSRNOG00000029341	OG_01072	HQ_SNG_012597	AABR07036375.1	RATNO	3	multi_copy	singleton	ENSSSCG00000055602	HQ_SNG_020954		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	1	2
ENSRNOG00000029843	OG_01072	HQ_SNG_012648	AABR07070957.1	RATNO	3	multi_copy	singleton	ENSSSCG00000055602	HQ_SNG_020954		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	1	3
ENSRNOG00000070923	OG_01072	HQ_SNG_016996	RGD1562259	RATNO	3	multi_copy	singleton	ENSSSCG00000055602	HQ_SNG_020954		PIGXX	3	multi_copy	singleton	84.375	45.3782	0.0	0.0	0.0	0.08333333333333333	0.0	1	4
ENSRNOG00000066216	OG_00151	HQ_19255	Olr1165	RATNO	3	multi_copy	1to1	ENSSSCG00000055604	HQ_SNG_020955		PIGXX	3	multi_copy	singleton	66.343	66.343	25.0	0.0	0.0	0.16666666666666666	0.0	3	1
ENSRNOG00000030965	OG_00151	HQ_17478	Olr1164	RATNO	3	multi_copy	multi_copy	ENSSSCG00000055604	HQ_SNG_020955		PIGXX	3	multi_copy	singleton	65.6958	64.8562	25.0	0.0	0.0	0.16666666666666666	0.0	3	2
ENSRNOG00000063435	OG_00151	HQ_17478	Olr1169	RATNO	3	multi_copy	multi_copy	ENSSSCG00000055604	HQ_SNG_020955		PIGXX	3	multi_copy	singleton	66.343	64.4654	25.0	0.0	0.0	0.16666666666666666	0.0	3	3
ENSRNOG00000068947	OG_00151	HQ_SNG_016348	Olr1162	RATNO	3	multi_copy	singleton	ENSSSCG00000055604	HQ_SNG_020955		PIGXX	3	multi_copy	singleton	69.9029	69.9029	0.0	0.0	0.0	0.15384615384615385	0.0	4	4
ENSRNOG00000063093	OG_00151	HQ_SNG_014505	Olr1160	RATNO	3	multi_copy	singleton	ENSSSCG00000055604	HQ_SNG_020955		PIGXX	3	multi_copy	singleton	66.343	66.343	0.0	0.0	0.0	0.14285714285714285	0.0	4	5
ENSRNOG00000064473	OG_00151	HQ_SNG_014941	ENSRNOG00000064473	RATNO	3	multi_copy	singleton	ENSSSCG00000055604	HQ_SNG_020955		PIGXX	3	multi_copy	singleton	68.2848	58.9385	0.0	0.0	0.0	0.07142857142857142	0.0	7	6
ENSRNOG00000011654	OG_08488	HQ_06892	Plk4	RATNO	5	1to1	1to1	ENSSSCG00000055606	HQ_06892	PLK4	PIGXX	5	1to1	1to1	76.0163	80.6904	100.0	25.52	1.0	0.8	0.8	1	1
ENSRNOG00000063578	OG_00039	HQ_17461	Olr659	RATNO	5	multi_copy	1to1	ENSSSCG00000055610	HQ_SNG_020958		PIGXX	5	multi_copy	singleton	77.6699	77.6699	50.0	0.0	0.0	0.25	0.0	11	1
ENSRNOG00000065812	OG_00039	HQ_SNG_015364	Olr655	RATNO	5	multi_copy	singleton	ENSSSCG00000055610	HQ_SNG_020958		PIGXX	5	multi_copy	singleton	77.0227	77.0227	25.0	0.0	0.0	0.2727272727272727	0.0	12	2
ENSRNOG00000068529	OG_00039	HQ_00086	Olr653	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055610	HQ_SNG_020958		PIGXX	5	multi_copy	singleton	74.7573	74.7573	25.0	0.0	0.0	0.16666666666666666	0.0	16	3
ENSRNOG00000006669	OG_00039	HQ_17407	Olr722	RATNO	5	multi_copy	1to1	ENSSSCG00000055610	HQ_SNG_020958		PIGXX	5	multi_copy	singleton	76.699	76.699	25.0	0.0	0.0	0.14285714285714285	0.0	3	4
ENSRNOG00000065635	OG_00039	HQ_00244	Or4c10	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055610	HQ_SNG_020958		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	8	5
ENSRNOG00000029811	OG_10024	HQ_08395	Kcne2	RATNO	5	1to1	1to1	ENSSSCG00000055615	HQ_08395	KCNE2	PIGXX	5	1to1	1to1	82.1138	82.1138	100.0	100.0	1.0	0.6	0.45454545454545453	1	1
ENSRNOG00000070346	OG_00197	HQ_SNG_016805	ENSRNOG00000070346	RATNO	5	multi_copy	singleton	ENSSSCG00000055629	HQ_18099	H2BC21	PIGXX	5	multi_copy	1to1	36.5079	68.6567	0.0	0.0	0.0	0.0625	0.0	5	1
ENSRNOG00000062803	OG_18339	HQ_19110	Or3a1d	RATNO	3	1to1	1to1	ENSSSCG00000055634	HQ_SNG_020961		PIGXX	3	1to1	singleton	87.9365	87.9365	25.0	0.0	0.0	0.3333333333333333	0.23076923076923078	1	1
ENSRNOG00000007044	OG_13465	HQ_11673	L3mbtl1	RATNO	5	1to1	1to1	ENSSSCG00000055642	HQ_11673	L3MBTL1	PIGXX	5	1to1	1to1	78.7879	78.6925	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSRNOG00000011971	OG_01901	HQ_00499	C1s	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055651	HQ_00499	C1S	PIGXX	5	multi_copy	multi_copy	57.9952	69.5279	100.0	0.0	1.0	0.75	0.75	1	1
ENSRNOG00000070774	OG_00464	HQ_18803	Abcg3	RATNO	4	multi_copy	1to1	ENSSSCG00000055653	HQ_16328		PIGXX	4	multi_copy	multi_copy	54.1997	51.9757	50.0	0.0	0.0	0.125	0.0	2	1
ENSRNOG00000069246	OG_00464	HQ_SNG_016443	Abcg3l3	RATNO	4	multi_copy	singleton	ENSSSCG00000055653	HQ_16328		PIGXX	4	multi_copy	multi_copy	52.7734	51.4683	50.0	0.0	0.0	0.125	0.0	2	2
ENSRNOG00000069481	OG_00464	HQ_SNG_016526	Abcg3l1	RATNO	4	multi_copy	singleton	ENSSSCG00000055653	HQ_16328		PIGXX	4	multi_copy	multi_copy	54.9921	53.7152	0.0	0.0	0.0	0.25	0.1111111111111111	2	3
ENSRNOG00000065003	OG_00464	HQ_SNG_015117	Abcg3l4	RATNO	4	multi_copy	singleton	ENSSSCG00000055653	HQ_16328		PIGXX	4	multi_copy	multi_copy	52.4564	50.7669	0.0	0.0	0.0	0.1111111111111111	0.0	2	4
ENSRNOG00000064381	OG_00464	HQ_SNG_014913	Abcg3l2	RATNO	4	multi_copy	singleton	ENSSSCG00000055653	HQ_16328		PIGXX	4	multi_copy	multi_copy	51.8225	50.1534	0.0	0.0	0.0	0.1111111111111111	0.0	2	5
ENSRNOG00000065421	OG_00192	HQ_SNG_015246	ENSRNOG00000065421	RATNO	3	multi_copy	singleton	ENSSSCG00000055657	HQ_SNG_020963		PIGXX	3	multi_copy	singleton	71.9828	54.0453	25.0	0.0	0.0	0.15384615384615385	0.0	1	1
ENSRNOG00000070009	OG_00192	HQ_17448	Olr1742	RATNO	3	multi_copy	multi_copy	ENSSSCG00000055657	HQ_SNG_020963		PIGXX	3	multi_copy	singleton	77.1552	57.9288	25.0	0.0	0.0	0.14285714285714285	0.0	1	2
ENSRNOG00000052839	OG_00192	HQ_19218	Olr1739	RATNO	3	multi_copy	1to1	ENSSSCG00000055657	HQ_SNG_020963		PIGXX	3	multi_copy	singleton	73.7069	55.3398	25.0	0.0	0.0	0.07692307692307693	0.0	1	3
ENSRNOG00000064564	OG_00192	HQ_SNG_014971	Olr1733	RATNO	3	multi_copy	singleton	ENSSSCG00000055657	HQ_SNG_020963		PIGXX	3	multi_copy	singleton	75.431	56.6343	0.0	0.0	0.0	0.07692307692307693	0.0	1	4
ENSRNOG00000062631	OG_00192	HQ_00278	Olr1726	RATNO	3	multi_copy	multi_copy	ENSSSCG00000055657	HQ_SNG_020963		PIGXX	3	multi_copy	singleton	72.4138	54.3689	0.0	0.0	0.0	0.07692307692307693	0.0	1	5
ENSRNOG00000070471	OG_00192	HQ_00278	Olr1722	RATNO	3	multi_copy	multi_copy	ENSSSCG00000055657	HQ_SNG_020963		PIGXX	3	multi_copy	singleton	74.569	55.9871	0.0	0.0	0.0	0.07142857142857142	0.0	1	6
ENSRNOG00000062730	OG_00192	HQ_00278	Olr1724	RATNO	3	multi_copy	multi_copy	ENSSSCG00000055657	HQ_SNG_020963		PIGXX	3	multi_copy	singleton	73.7069	55.3398	0.0	0.0	0.0	0.07142857142857142	0.0	1	7
ENSRNOG00000066311	OG_00192	HQ_00278	Olr1720	RATNO	3	multi_copy	multi_copy	ENSSSCG00000055657	HQ_SNG_020963		PIGXX	3	multi_copy	singleton	71.9828	54.0453	0.0	0.0	0.0	0.07142857142857142	0.0	1	8
ENSRNOG00000065058	OG_00192	HQ_SNG_015136	Olr1714	RATNO	3	multi_copy	singleton	ENSSSCG00000055657	HQ_SNG_020963		PIGXX	3	multi_copy	singleton	76.7241	57.6052	0.0	0.0	0.0	0.06666666666666667	0.0	1	9
ENSRNOG00000070701	OG_00192	HQ_00278	Olr1718	RATNO	3	multi_copy	multi_copy	ENSSSCG00000055657	HQ_SNG_020963		PIGXX	3	multi_copy	singleton	73.7069	55.3398	0.0	0.0	0.0	0.06666666666666667	0.0	1	10
ENSRNOG00000065634	OG_00262	HQ_SNG_015315	ENSRNOG00000065634	RATNO	5	multi_copy	singleton	ENSSSCG00000055659	HQ_SNG_020964		PIGXX	5	multi_copy	singleton	37.234	30.837	0.0	0.0	0.0	0.09090909090909091	0.0	2	1
ENSRNOG00000026629	OG_00262	HQ_SNG_012416	ENSRNOG00000026629	RATNO	5	multi_copy	singleton	ENSSSCG00000055659	HQ_SNG_020964		PIGXX	5	multi_copy	singleton	36.7021	30.531	0.0	0.0	0.0	0.09090909090909091	0.0	2	2
ENSRNOG00000070596	OG_00262	HQ_SNG_016889	ENSRNOG00000070596	RATNO	5	multi_copy	singleton	ENSSSCG00000055659	HQ_SNG_020964		PIGXX	5	multi_copy	singleton	37.766	31.2775	0.0	0.0	0.0	0.08333333333333333	0.0	2	3
ENSRNOG00000063608	OG_15117	HQ_13188	Nfilz	RATNO	5	1to1	1to1	ENSSSCG00000055667	HQ_13188	NFILZ	PIGXX	5	1to1	1to1	56.2937	58.3333	50.0	0.0	0.0	0.36363636363636365	0.3333333333333333	1	1
ENSRNOG00000032364	OG_09577	HQ_07962	Tbcel	RATNO	5	1to1	1to1	ENSSSCG00000055670	HQ_07962	TBCEL	PIGXX	5	1to1	1to1	96.4623	87.5803	100.0	57.18	1.0	0.5	0.5	1	1
ENSRNOG00000019004	OG_04284	HQ_02737	Mt4	RATNO	5	1to1	1to1	ENSSSCG00000055674	HQ_02737	MT4	PIGXX	5	1to1	1to1	96.7742	96.7742	75.0	0.0	1.0	0.5	0.5555555555555556	1	1
ENSRNOG00000007300	OG_07317	HQ_05729	C1qtnf6	RATNO	5	1to1	1to1	ENSSSCG00000055678	HQ_05729	C1QTNF6	PIGXX	5	1to1	1to1	64.2105	72.9084	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000009748	OG_00022	HQ_00072	Olr262	RATNO	4	multi_copy	multi_copy	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	74.5223	73.5849	50.0	0.0	0.0	0.2222222222222222	0.0	6	1
ENSRNOG00000063320	OG_00022	HQ_00072	Olr244	RATNO	4	multi_copy	multi_copy	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	80.2548	80.2548	50.0	0.0	0.0	0.18181818181818182	0.0	7	2
ENSRNOG00000064717	OG_00022	HQ_SNG_015027	Olr251	RATNO	4	multi_copy	singleton	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	73.8854	73.8854	50.0	0.0	0.0	0.16666666666666666	0.0	6	3
ENSRNOG00000070883	OG_00022	HQ_19176	RGD1562400	RATNO	4	multi_copy	1to1	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	74.5223	72.4458	50.0	0.0	0.0	0.08333333333333333	0.0	6	4
ENSRNOG00000009791	OG_00022	HQ_19573	Olr259	RATNO	4	multi_copy	1to1	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	77.3885	77.6358	25.0	0.0	0.0	0.2	0.0	11	5
ENSRNOG00000063203	OG_00022	HQ_SNG_014542	Olr252	RATNO	4	multi_copy	singleton	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	77.0701	74.9226	25.0	0.0	0.0	0.2	0.0	11	6
ENSRNOG00000066496	OG_00022	HQ_SNG_015581	Olr257	RATNO	4	multi_copy	singleton	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	74.5223	74.5223	25.0	0.0	0.0	0.2	0.0	11	7
ENSRNOG00000063047	OG_00022	HQ_00072	Olr237	RATNO	4	multi_copy	multi_copy	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	79.9363	79.9363	25.0	0.0	0.0	0.15384615384615385	0.0	5	8
ENSRNOG00000064747	OG_00022	HQ_00118	Olr263	RATNO	4	multi_copy	multi_copy	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	76.7516	76.7516	0.0	0.0	0.0	0.2222222222222222	0.0	11	9
ENSRNOG00000067647	OG_00022	HQ_00118	Olr264	RATNO	4	multi_copy	multi_copy	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	71.6561	71.6561	0.0	0.0	0.0	0.2222222222222222	0.0	11	10
ENSRNOG00000064236	OG_00022	HQ_SNG_014877	Olr268	RATNO	4	multi_copy	singleton	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	73.5669	73.5669	0.0	0.0	0.0	0.2	0.0	11	11
ENSRNOG00000068428	OG_00022	HQ_00118	Olr267	RATNO	4	multi_copy	multi_copy	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	71.9745	71.9745	0.0	0.0	0.0	0.2	0.0	12	12
ENSRNOG00000068815	OG_00022	HQ_SNG_016308	Olr247	RATNO	4	multi_copy	singleton	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	75.7962	75.7962	0.0	0.0	0.0	0.16666666666666666	0.0	11	13
ENSRNOG00000065494	OG_00022	HQ_19207	Olr272	RATNO	4	multi_copy	1to1	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	77.707	77.707	0.0	0.0	0.0	0.09090909090909091	0.0	12	14
ENSRNOG00000066177	OG_00022	HQ_19161	Olr271	RATNO	4	multi_copy	1to1	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	77.3885	77.3885	0.0	0.0	0.0	0.09090909090909091	0.0	12	15
ENSRNOG00000055310	OG_00022	HQ_19522	Olr276	RATNO	4	multi_copy	1to1	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	76.4331	76.4331	0.0	0.0	0.0	0.09090909090909091	0.0	11	16
ENSRNOG00000067015	OG_00022	HQ_SNG_015752	Olr270	RATNO	4	multi_copy	singleton	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	76.4331	76.4331	0.0	0.0	0.0	0.09090909090909091	0.0	13	17
ENSRNOG00000066194	OG_00022	HQ_SNG_015482	Olr1872	RATNO	4	multi_copy	singleton	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	77.3885	77.3885	0.0	0.0	0.0	0.08333333333333333	0.0	12	18
ENSRNOG00000034061	OG_00022	HQ_SNG_013039	AABR07004966.1	RATNO	4	multi_copy	singleton	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	76.7516	76.7516	0.0	0.0	0.0	0.08333333333333333	0.0	11	19
ENSRNOG00000028802	OG_00022	HQ_19409	Olr250	RATNO	4	multi_copy	1to1	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	74.5223	74.2857	0.0	0.0	0.0	0.08333333333333333	0.0	12	20
ENSRNOG00000068073	OG_00022	HQ_SNG_016074	Olr279	RATNO	4	multi_copy	singleton	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	81.8471	81.8471	0.0	0.0	0.0	0.07692307692307693	0.0	12	21
ENSRNOG00000063336	OG_00022	HQ_SNG_014593	Olr278	RATNO	4	multi_copy	singleton	ENSSSCG00000055681	HQ_SNG_020967		PIGXX	4	multi_copy	singleton	80.5732	80.5732	0.0	0.0	0.0	0.07142857142857142	0.0	12	22
ENSRNOG00000068529	OG_00039	HQ_00086	Olr653	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055688	HQ_00086		PIGXX	5	multi_copy	multi_copy	75.3205	76.0518	75.0	0.0	1.0	0.375	0.16666666666666666	4	1
ENSRNOG00000065812	OG_00039	HQ_SNG_015364	Olr655	RATNO	5	multi_copy	singleton	ENSSSCG00000055688	HQ_00086		PIGXX	5	multi_copy	multi_copy	76.2821	77.0227	50.0	0.0	0.0	0.5714285714285714	0.36363636363636365	5	2
ENSRNOG00000063578	OG_00039	HQ_17461	Olr659	RATNO	5	multi_copy	1to1	ENSSSCG00000055688	HQ_00086		PIGXX	5	multi_copy	multi_copy	75.9615	76.699	50.0	0.0	0.0	0.5	0.2727272727272727	5	3
ENSRNOG00000006669	OG_00039	HQ_17407	Olr722	RATNO	5	multi_copy	1to1	ENSSSCG00000055688	HQ_00086		PIGXX	5	multi_copy	multi_copy	74.0385	74.7573	0.0	0.0	0.0	0.08333333333333333	0.0	17	4
ENSRNOG00000065635	OG_00039	HQ_00244	Or4c10	RATNO	5	multi_copy	multi_copy	ENSSSCG00000055688	HQ_00086		PIGXX	5	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	17	5
ENSRNOG00000020696	OG_10494	HQ_08821	Pmvk	RATNO	5	1to1	1to1	ENSSSCG00000055689	HQ_08821	PMVK	PIGXX	5	1to1	1to1	84.8958	84.0206	100.0	0.0	1.0	0.5	0.5	1	1
ENSRNOG00000031110	OG_19634	HQ_19634	Olr53	RATNO	2	1to1	1to1	ENSSSCG00000055691	HQ_19634		PIGXX	2	1to1	1to1	85.9873	85.9873	100.0	0.0	1.0	0.46153846153846156	0.46153846153846156	1	1
ENSRNOG00000050111	OG_07963	HQ_06375	Cenpo	RATNO	5	1to1	1to1	ENSSSCG00000055702	HQ_06375	CENPO	PIGXX	5	1to1	1to1	61.3333	59.9349	100.0	100.0	1.0	0.5	0.5	1	1
ENSRNOG00000047019	OG_17035	HQ_15822	Bbip1	RATNO	4	1to1	1to1	ENSSSCG00000055707	HQ_15822	BBIP1	PIGXX	4	1to1	1to1	81.4286	85.0746	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSRNOG00000029233	OG_00156	HQ_SNG_012586	Olr30	RATNO	4	multi_copy	singleton	ENSSSCG00000055726	HQ_SNG_020972		PIGXX	4	multi_copy	singleton	62.9032	63.1068	0.0	0.0	0.0	0.1	0.0	1	1
ENSRNOG00000068678	OG_00156	HQ_18713	Olr23	RATNO	4	multi_copy	1to1	ENSSSCG00000055726	HQ_SNG_020972		PIGXX	4	multi_copy	singleton	61.9355	58.006	0.0	0.0	0.0	0.1	0.0	1	2
ENSRNOG00000064870	OG_00156	HQ_SNG_015072	Olr25	RATNO	4	multi_copy	singleton	ENSSSCG00000055726	HQ_SNG_020972		PIGXX	4	multi_copy	singleton	61.6129	57.8788	0.0	0.0	0.0	0.1	0.0	1	3
ENSRNOG00000070096	OG_00156	HQ_19152	Olr20	RATNO	4	multi_copy	1to1	ENSSSCG00000055726	HQ_SNG_020972		PIGXX	4	multi_copy	singleton	59.3548	55.5891	0.0	0.0	0.0	0.1	0.0	2	4
ENSRNOG00000062805	OG_00156	HQ_19198	Olr34	RATNO	4	multi_copy	1to1	ENSSSCG00000055726	HQ_SNG_020972		PIGXX	4	multi_copy	singleton	62.5806	62.1795	0.0	0.0	0.0	0.09090909090909091	0.0	1	5
ENSRNOG00000008603	OG_16358	HQ_14946	Gpr25	RATNO	4	1to1	1to1	ENSSSCG00000055738	HQ_14946	GPR25	PIGXX	4	1to1	1to1	67.6712	68.8022	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSRNOG00000010875	OG_12360	HQ_SNG_011837	Fam241a	RATNO	5	1to1	singleton	ENSSSCG00000055744	HQ_15079	FAM241A	PIGXX	5	1to1	1to1	56.0284	35.7466	100.0	0.0	0.0	0.4444444444444444	0.18181818181818182	1	1
ENSRNOG00000070952	OG_00009	HQ_SNG_017006	ENSRNOG00000070952	RATNO	3	multi_copy	singleton	ENSSSCG00000055745	HQ_SNG_020974		PIGXX	3	multi_copy	singleton	43.299	24.5614	0.0	0.0	0.0	0.1111111111111111	0.0	24	1
ENSRNOG00000031951	OG_00009	HQ_SNG_012850	ENSRNOG00000031951	RATNO	3	multi_copy	singleton	ENSSSCG00000055745	HQ_SNG_020974		PIGXX	3	multi_copy	singleton	45.3608	7.53425	0.0	0.0	0.0	0.1111111111111111	0.0	30	2
ENSRNOG00000030481	OG_00009	HQ_SNG_012710	ENSRNOG00000030481	RATNO	3	multi_copy	singleton	ENSSSCG00000055745	HQ_SNG_020974		PIGXX	3	multi_copy	singleton	46.3918	7.24638	0.0	0.0	0.0	0.1	0.0	34	3
ENSRNOG00000059786	OG_00009	HQ_SNG_014141	AC107531.3	RATNO	3	multi_copy	singleton	ENSSSCG00000055745	HQ_SNG_020974		PIGXX	3	multi_copy	singleton	47.4227	6.1089	0.0	0.0	0.0	0.1	0.0	32	4
ENSRNOG00000069262	OG_00009	HQ_SNG_016451	ENSRNOG00000069262	RATNO	3	multi_copy	singleton	ENSSSCG00000055745	HQ_SNG_020974		PIGXX	3	multi_copy	singleton	50.5155	61.25	0.0	0.0	0.0	0.07692307692307693	0.0	24	5
ENSRNOG00000070306	OG_00009	HQ_SNG_016790	ENSRNOG00000070306	RATNO	3	multi_copy	singleton	ENSSSCG00000055745	HQ_SNG_020974		PIGXX	3	multi_copy	singleton	48.4536	59.4937	0.0	0.0	0.0	0.07692307692307693	0.0	24	6
ENSRNOG00000065020	OG_00009	HQ_SNG_015120	ENSRNOG00000065020	RATNO	3	multi_copy	singleton	ENSSSCG00000055745	HQ_SNG_020974		PIGXX	3	multi_copy	singleton	43.299	50.0	0.0	0.0	0.0	0.07692307692307693	0.0	24	7
ENSRNOG00000014455	OG_00009	HQ_SNG_011936	ENSRNOG00000014455	RATNO	3	multi_copy	singleton	ENSSSCG00000055745	HQ_SNG_020974		PIGXX	3	multi_copy	singleton	42.268	17.5966	0.0	0.0	0.0	0.07692307692307693	0.0	32	8
ENSRNOG00000000053	OG_00009	HQ_SNG_011509	ENSRNOG00000000053	RATNO	3	multi_copy	singleton	ENSSSCG00000055745	HQ_SNG_020974		PIGXX	3	multi_copy	singleton	46.3918	4.4335	0.0	0.0	0.0	0.07692307692307693	0.0	35	9
ENSRNOG00000066467	OG_00009	HQ_SNG_015570	ENSRNOG00000066467	RATNO	3	multi_copy	singleton	ENSSSCG00000055745	HQ_SNG_020974		PIGXX	3	multi_copy	singleton	50.5155	61.25	0.0	0.0	0.0	0.07142857142857142	0.0	24	10
ENSRNOG00000069224	OG_00014	HQ_SNG_016437	ENSRNOG00000069224	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.4576	21.7158	0.0	0.0	0.0	0.1	0.0	38	1
ENSRNOG00000064579	OG_00014	HQ_SNG_014978	ENSRNOG00000064579	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.4576	23.0769	0.0	0.0	0.0	0.08333333333333333	0.0	38	2
ENSRNOG00000067560	OG_00014	HQ_SNG_015915	ENSRNOG00000067560	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	23.7288	31.5315	0.0	0.0	0.0	0.07692307692307693	0.0	40	3
ENSRNOG00000049650	OG_00014	HQ_SNG_013634	AABR07018556.1	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.1186	22.3464	0.0	0.0	0.0	0.07692307692307693	0.0	38	4
ENSRNOG00000054780	OG_00014	HQ_SNG_013905	AC132740.1	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.4576	21.7158	0.0	0.0	0.0	0.07692307692307693	0.0	38	5
ENSRNOG00000070800	OG_00014	HQ_SNG_016960	ENSRNOG00000070800	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	26.1017	21.3296	0.0	0.0	0.0	0.07692307692307693	0.0	38	6
ENSRNOG00000063101	OG_00014	HQ_SNG_014507	ENSRNOG00000063101	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	25.7627	20.5405	0.0	0.0	0.0	0.07692307692307693	0.0	38	7
ENSRNOG00000063117	OG_00014	HQ_SNG_014514	ENSRNOG00000063117	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.1186	20.2532	0.0	0.0	0.0	0.07692307692307693	0.0	38	8
ENSRNOG00000050670	OG_00014	HQ_SNG_013706	L1td1	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	41	9
ENSRNOG00000045597	OG_00014	HQ_SNG_013411	AABR07018132.1	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.4576	22.6891	0.0	0.0	0.0	0.07142857142857142	0.0	38	10
ENSRNOG00000047877	OG_00014	HQ_SNG_013530	AABR07064622.1	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.4576	22.6891	0.0	0.0	0.0	0.07142857142857142	0.0	38	11
ENSRNOG00000050075	OG_00014	HQ_SNG_013663	AABR07013425.1	RATNO	5	multi_copy	singleton	ENSSSCG00000055747	HQ_SNG_020975		PIGXX	5	multi_copy	singleton	27.4576	22.6891	0.0	0.0	0.0	0.07142857142857142	0.0	38	12
