ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_PIGXX
ENSG00000205328	OG_14563	HQ_18288	OR6C65	HUMAN	4	multi_copy	1to1	ENSSSCG00000043067	HQ_18288		PIGXX	4	multi_copy	1to1	79.8077	86.7596	75.0	0.0	1.0	0.35714285714285715	0.11764705882352941	1	1
ENSG00000146910	OG_01578	HQ_07365	CNPY1	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043069	HQ_07365		PIGXX	5	multi_copy	multi_copy	66.2069	83.4783	100.0	100.0	1.0	0.375	0.2	1	1
ENSG00000283128	OG_01578	HQ_07365		HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043069	HQ_07365		PIGXX	5	multi_copy	multi_copy	66.2069	83.4783	100.0	100.0	1.0	0.25	0.1	1	2
ENSG00000257594	OG_18049	HQ_17204	GALNT4	HUMAN	3	1to1	1to1	ENSSSCG00000043102	HQ_17204	GALNT4	PIGXX	3	1to1	1to1	84.9481	84.3643	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000214978	OG_14746	HQ_12863	GSG1L2	HUMAN	5	1to1	1to1	ENSSSCG00000043177	HQ_12863	GSG1L2	PIGXX	5	1to1	1to1	76.1092	77.7003	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000125787	OG_17541	HQ_16366	GNRH2	HUMAN	3	1to1	1to1	ENSSSCG00000043185	HQ_16366	GNRH2	PIGXX	3	1to1	1to1	64.6018	61.3445	100.0	100.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSG00000126062	OG_06630	HQ_05066	TMEM115	HUMAN	5	1to1	1to1	ENSSSCG00000043195	HQ_05066	TMEM115	PIGXX	5	1to1	1to1	86.0399	94.375	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000176893	OG_12579	HQ_10846	OR51G2	HUMAN	5	1to1	1to1	ENSSSCG00000043251	HQ_10846	OR51G2	PIGXX	5	1to1	1to1	83.4395	83.7061	100.0	100.0	1.0	0.4166666666666667	0.38461538461538464	1	1
ENSG00000196944	OG_00081	HQ_00504	OR2T4	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043257	HQ_SNG_019458		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.3076923076923077	0.2	3	1
ENSG00000182783	OG_00081	HQ_00504	OR2T29	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043257	HQ_SNG_019458		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.15384615384615385	0.06666666666666667	6	2
ENSG00000203661	OG_00081	HQ_00504	OR2T5	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043257	HQ_SNG_019458		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.07142857142857142	6	3
ENSG00000120242	OG_00017	HQ_00001	IFNA8	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043301	HQ_00001		PIGXX	5	multi_copy	multi_copy	66.6667	55.7522	25.0	100.0	1.0	0.2	0.125	1	1
ENSG00000120235	OG_00017	HQ_00001	IFNA6	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043301	HQ_00001		PIGXX	5	multi_copy	multi_copy	68.7831	57.5221	50.0	0.0	0.0	0.25	0.14285714285714285	5	2
ENSG00000188379	OG_00017	HQ_00001	IFNA2	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043301	HQ_00001		PIGXX	5	multi_copy	multi_copy	68.0851	56.6372	50.0	52.3	0.0	0.16666666666666666	0.1111111111111111	4	3
ENSG00000233816	OG_00017	HQ_00001	IFNA13	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043301	HQ_00001		PIGXX	5	multi_copy	multi_copy	66.8421	56.1947	50.0	0.0	0.0	0.16666666666666666	0.1111111111111111	5	4
ENSG00000147885	OG_00017	HQ_00001	IFNA16	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043301	HQ_00001		PIGXX	5	multi_copy	multi_copy	67.1958	56.1947	25.0	0.0	0.0	0.5	0.125	11	5
ENSG00000186803	OG_00017	HQ_00001	IFNA10	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043301	HQ_00001		PIGXX	5	multi_copy	multi_copy	67.7249	56.6372	25.0	21.78	0.0	0.4	0.1111111111111111	11	6
ENSG00000214042	OG_00017	HQ_00001	IFNA7	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043301	HQ_00001		PIGXX	5	multi_copy	multi_copy	65.6085	54.8673	25.0	0.0	0.0	0.4	0.1111111111111111	9	7
ENSG00000236637	OG_00017	HQ_00001	IFNA4	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043301	HQ_00001		PIGXX	5	multi_copy	multi_copy	68.254	57.0796	25.0	0.0	0.0	0.3333333333333333	0.1	9	8
ENSG00000137080	OG_00017	HQ_00001	IFNA21	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043301	HQ_00001		PIGXX	5	multi_copy	multi_copy	67.1958	56.1947	25.0	0.0	0.0	0.3333333333333333	0.1	9	9
ENSG00000147873	OG_00017	HQ_00001	IFNA5	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043301	HQ_00001		PIGXX	5	multi_copy	multi_copy	68.254	57.0796	25.0	0.0	0.0	0.25	0.14285714285714285	11	10
ENSG00000234829	OG_00017	HQ_00001	IFNA17	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043301	HQ_00001		PIGXX	5	multi_copy	multi_copy	67.7249	56.6372	25.0	0.0	0.0	0.25	0.14285714285714285	12	11
ENSG00000228083	OG_00017	HQ_00001	IFNA14	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043301	HQ_00001		PIGXX	5	multi_copy	multi_copy	67.1958	56.1947	25.0	0.0	0.0	0.25	0.14285714285714285	12	12
ENSG00000197919	OG_00017	HQ_00001	IFNA1	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043301	HQ_00001		PIGXX	5	multi_copy	multi_copy	66.6667	55.7522	25.0	0.0	0.0	0.2	0.125	6	13
ENSG00000240563	OG_00014	HQ_18419	L1TD1	HUMAN	5	multi_copy	1to1	ENSSSCG00000043327	HQ_SNG_019466		PIGXX	5	multi_copy	singleton	6.35838	39.2857	0.0	0.0	0.0	0.09090909090909091	0.0	35	1
ENSG00000240563	OG_00014	HQ_18419	L1TD1	HUMAN	5	multi_copy	1to1	ENSSSCG00000043354	HQ_SNG_019469		PIGXX	5	multi_copy	singleton	7.97688	35.9375	0.0	0.0	0.0	0.1111111111111111	0.0	13	1
ENSG00000273238	OG_18066	HQ_17232	TMEM271	HUMAN	3	1to1	1to1	ENSSSCG00000043358	HQ_17232	TMEM271	PIGXX	3	1to1	1to1	88.0519	90.1596	75.0	100.0	1.0	0.375	0.375	1	1
ENSG00000198918	OG_00186	HQ_15691	RPL39	HUMAN	5	multi_copy	1to1	ENSSSCG00000043373	HQ_SNG_019471		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	2	1
ENSG00000101446	OG_04149	HQ_17634	SPINT3	HUMAN	5	1to1	1to1	ENSSSCG00000043442	HQ_SNG_019479		PIGXX	5	1to1	singleton	44.9438	47.619	100.0	100.0	0.0	0.3	0.18181818181818182	1	1
ENSG00000186925	OG_18747	HQ_18146	KRTAP19-6	HUMAN	2	1to1	1to1	ENSSSCG00000043474	HQ_18146	KRTAP19-6	PIGXX	2	1to1	1to1	60.3448	61.4035	100.0	100.0	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSG00000206190	OG_02035	HQ_12735	ATP10A	HUMAN	5	multi_copy	1to1	ENSSSCG00000043519	HQ_SNG_019487		PIGXX	5	multi_copy	singleton	9.27285	87.4214	75.0	67.53	0.0	0.4	0.3333333333333333	2	1
ENSG00000160229	OG_00064	HQ_SNG_000163	ZNF66	HUMAN	5	multi_copy	singleton	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	2	1
ENSG00000188171	OG_00064	HQ_SNG_000387	ZNF626	HUMAN	5	multi_copy	singleton	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	2	2
ENSG00000237440	OG_00064	HQ_SNG_000881	ZNF737	HUMAN	5	multi_copy	singleton	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	2	3
ENSG00000118620	OG_00064	HQ_SNG_000047	ZNF430	HUMAN	5	multi_copy	singleton	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	2	4
ENSG00000197020	OG_00064	HQ_18214	ZNF100	HUMAN	5	multi_copy	1to1	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	2	5
ENSG00000197134	OG_00064	HQ_18220	ZNF257	HUMAN	5	multi_copy	1to1	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	2	6
ENSG00000256771	OG_00064	HQ_SNG_001042	ZNF253	HUMAN	5	multi_copy	singleton	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	2	7
ENSG00000173041	OG_00064	HQ_17986	ZNF680	HUMAN	5	multi_copy	1to1	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	2	8
ENSG00000196705	OG_00064	HQ_18206	ZNF431	HUMAN	5	multi_copy	1to1	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	2	9
ENSG00000197372	OG_00064	HQ_SNG_000453	ZNF675	HUMAN	5	multi_copy	singleton	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	2	10
ENSG00000198039	OG_00064	HQ_SNG_000468	ZNF273	HUMAN	5	multi_copy	singleton	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	2	11
ENSG00000268696	OG_00064	HQ_SNG_001166	ZNF723	HUMAN	5	multi_copy	singleton	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	2	12
ENSG00000146757	OG_00064	HQ_SNG_000133	ZNF92	HUMAN	5	multi_copy	singleton	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	2	13
ENSG00000183850	OG_00064	HQ_SNG_000331	ZNF730	HUMAN	5	multi_copy	singleton	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	2	14
ENSG00000197360	OG_00064	HQ_SNG_000451	ZNF98	HUMAN	5	multi_copy	singleton	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	2	15
ENSG00000185177	OG_00064	HQ_SNG_000345	ZNF479	HUMAN	5	multi_copy	singleton	ENSSSCG00000043541	HQ_SNG_019491		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	2	16
ENSG00000256683	OG_17182	HQ_17202	ZNF350	HUMAN	3	multi_copy	1to1	ENSSSCG00000043562	HQ_SNG_019496		PIGXX	3	multi_copy	singleton	64.0977	65.9574	50.0	3.54	0.0	0.2222222222222222	0.08333333333333333	2	1
ENSG00000169953	OG_00030	HQ_14935	HSFY2	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043614	HQ_SNG_019506		PIGXX	5	multi_copy	singleton	23.9401	65.7534	0.0	0.0	0.0	0.5	0.0	24	1
ENSG00000172468	OG_00030	HQ_17979	HSFY1	HUMAN	5	multi_copy	1to1	ENSSSCG00000043614	HQ_SNG_019506		PIGXX	5	multi_copy	singleton	23.9401	65.7534	0.0	0.0	0.0	0.3333333333333333	0.0	24	2
ENSG00000240563	OG_00014	HQ_18419	L1TD1	HUMAN	5	multi_copy	1to1	ENSSSCG00000043652	HQ_SNG_019512		PIGXX	5	multi_copy	singleton	8.20809	28.8618	0.0	0.0	0.0	0.08333333333333333	0.0	39	1
ENSG00000183305	OG_00042	HQ_16852	MAGEA2B	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	40.1274	33.7802	0.0	0.0	0.0	0.1111111111111111	0.0	7	1
ENSG00000268606	OG_00042	HQ_16852	MAGEA2	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	40.1274	33.7802	0.0	0.0	0.0	0.1111111111111111	0.0	7	2
ENSG00000213401	OG_00042	HQ_SNG_000727	MAGEA12	HUMAN	5	multi_copy	singleton	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	39.4904	33.244	0.0	0.0	0.0	0.1111111111111111	0.0	7	3
ENSG00000147381	OG_00042	HQ_17803	MAGEA4	HUMAN	5	multi_copy	1to1	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	42.9022	36.4611	0.0	0.0	0.0	0.1	0.0	7	4
ENSG00000185247	OG_00042	HQ_SNG_000346	MAGEA11	HUMAN	5	multi_copy	singleton	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	34.965	40.2145	0.0	0.0	0.0	0.1	0.0	6	5
ENSG00000046774	OG_00042	HQ_17589	MAGEC2	HUMAN	5	multi_copy	1to1	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	38.6059	38.6059	0.0	0.0	0.0	0.09090909090909091	0.0	8	6
ENSG00000156009	OG_00042	HQ_17838	MAGEA8	HUMAN	5	multi_copy	1to1	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	42.4528	36.193	0.0	0.0	0.0	0.09090909090909091	0.0	7	7
ENSG00000165509	OG_00042	HQ_SNG_000183	MAGEC3	HUMAN	5	multi_copy	singleton	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	16.0187	27.6139	0.0	0.0	0.0	0.09090909090909091	0.0	7	8
ENSG00000155495	OG_00042	HQ_SNG_000148	MAGEC1	HUMAN	5	multi_copy	singleton	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	12.6095	38.6059	0.0	0.0	0.0	0.09090909090909091	0.0	8	9
ENSG00000221867	OG_00042	HQ_15610	MAGEA3	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	7	10
ENSG00000182798	OG_00042	HQ_18079	MAGEB17	HUMAN	5	multi_copy	1to1	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	43.75	39.4102	0.0	0.0	0.0	0.08333333333333333	0.0	6	11
ENSG00000123584	OG_00042	HQ_SNG_000058	MAGEA9	HUMAN	5	multi_copy	singleton	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	42.8571	36.193	0.0	0.0	0.0	0.08333333333333333	0.0	7	12
ENSG00000267978	OG_00042	HQ_SNG_001153	MAGEA9B	HUMAN	5	multi_copy	singleton	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	42.8571	36.193	0.0	0.0	0.0	0.08333333333333333	0.0	7	13
ENSG00000197172	OG_00042	HQ_15610	MAGEA6	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	7	14
ENSG00000120289	OG_00042	HQ_SNG_000050	MAGEB4	HUMAN	5	multi_copy	singleton	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	8	15
ENSG00000198934	OG_00042	HQ_16996	MAGEE1	HUMAN	5	multi_copy	1to1	ENSSSCG00000043661	HQ_SNG_019515		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	7	16
ENSG00000129991	OG_06921	HQ_14057	TNNI3	HUMAN	5	1to1	1to1	ENSSSCG00000043687	HQ_14057	TNNI3	PIGXX	5	1to1	1to1	87.1429	67.033	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000125872	OG_06602	HQ_13985	LRRN4	HUMAN	5	1to1	1to1	ENSSSCG00000043762	HQ_SNG_019520		PIGXX	5	1to1	singleton	11.0811	36.2832	100.0	73.08	0.0	0.42857142857142855	0.25	1	1
ENSG00000274209	OG_00435	HQ_18518	ANTXRL	HUMAN	5	multi_copy	1to1	ENSSSCG00000043778	HQ_SNG_019521		PIGXX	5	multi_copy	singleton	39.9366	45.0	50.0	58.66	0.0	0.2857142857142857	0.125	1	1
ENSG00000143878	OG_15995	HQ_14369	RHOB	HUMAN	4	1to1	1to1	ENSSSCG00000043781	HQ_14369	RHOB	PIGXX	4	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.6	0.5	1	1
ENSG00000062096	OG_15367	HQ_16192	ARSF	HUMAN	3	multi_copy	1to1	ENSSSCG00000043796	HQ_SNG_019523		PIGXX	3	multi_copy	singleton	34.7458	70.2055	0.0	0.0	0.0	0.08333333333333333	0.0	2	1
ENSG00000005801	OG_00055	HQ_SNG_000001	ZNF195	HUMAN	5	multi_copy	singleton	ENSSSCG00000043807	HQ_SNG_019525		PIGXX	5	multi_copy	singleton	6.51828	53.9474	0.0	0.0	0.0	0.08333333333333333	0.0	5	1
ENSG00000197013	OG_00055	HQ_18213	ZNF429	HUMAN	5	multi_copy	1to1	ENSSSCG00000043807	HQ_SNG_019525		PIGXX	5	multi_copy	singleton	5.48961	48.6842	0.0	0.0	0.0	0.07142857142857142	0.0	5	2
ENSG00000175322	OG_00055	HQ_SNG_000264	ZNF519	HUMAN	5	multi_copy	singleton	ENSSSCG00000043807	HQ_SNG_019525		PIGXX	5	multi_copy	singleton	5.92593	42.1053	0.0	0.0	0.0	0.06666666666666667	0.0	5	3
ENSG00000196431	OG_13961	HQ_12135	CRYBA4	HUMAN	5	1to1	1to1	ENSSSCG00000043809	HQ_12135	CRYBA4	PIGXX	5	1to1	1to1	90.8163	74.1667	100.0	91.46	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000163793	OG_16221	HQ_14725	DNAJC5G	HUMAN	4	1to1	1to1	ENSSSCG00000043825	HQ_14725	DNAJC5G	PIGXX	4	1to1	1to1	66.6667	68.4783	100.0	100.0	1.0	0.4444444444444444	0.3	1	1
ENSG00000244219	OG_18022	HQ_17168	TMEM225B	HUMAN	3	1to1	1to1	ENSSSCG00000043842	HQ_17168	TMEM225B	PIGXX	3	1to1	1to1	64.2534	62.0087	75.0	100.0	1.0	0.6	0.6	1	1
ENSG00000240563	OG_00014	HQ_18419	L1TD1	HUMAN	5	multi_copy	1to1	ENSSSCG00000043849	HQ_SNG_019532		PIGXX	5	multi_copy	singleton	9.24856	32.0	0.0	0.0	0.0	0.14285714285714285	0.0	1	1
ENSG00000188152	OG_00223	HQ_16391	NUTM2G	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043890	HQ_SNG_019535		PIGXX	5	multi_copy	singleton	38.5965	41.2698	0.0	6.37	0.0	0.1111111111111111	0.0	1	1
ENSG00000214562	OG_00223	HQ_17094	NUTM2D	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043890	HQ_SNG_019535		PIGXX	5	multi_copy	singleton	36.1042	41.9913	0.0	96.3	0.0	0.1	0.0	1	2
ENSG00000184923	OG_00223	HQ_16872	NUTM2A	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043890	HQ_SNG_019535		PIGXX	5	multi_copy	singleton	33.5991	42.5685	0.0	96.7	0.0	0.1	0.0	1	3
ENSG00000188199	OG_00223	HQ_16872	NUTM2B	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043890	HQ_SNG_019535		PIGXX	5	multi_copy	singleton	33.1435	41.9913	0.0	96.64	0.0	0.1	0.0	1	4
ENSG00000228570	OG_00223	HQ_17094	NUTM2E	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043890	HQ_SNG_019535		PIGXX	5	multi_copy	singleton	32.9157	41.7027	0.0	6.73	0.0	0.1	0.0	1	5
ENSG00000130950	OG_00223	HQ_16391	NUTM2F	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000043890	HQ_SNG_019535		PIGXX	5	multi_copy	singleton	38.0952	41.5584	0.0	6.68	0.0	0.08333333333333333	0.0	1	6
ENSG00000260734	OG_15072	HQ_13145	TLE7	HUMAN	5	1to1	1to1	ENSSSCG00000043891	HQ_13145	TLE7	PIGXX	5	1to1	1to1	67.3469	68.5912	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000234186	OG_18894	HQ_18406	C16orf82	HUMAN	2	1to1	1to1	ENSSSCG00000043923	HQ_18406	C16orf82	PIGXX	2	1to1	1to1	53.8961	53.2051	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000171481	OG_11951	HQ_17968	OR1L3	HUMAN	2	multi_copy	1to1	ENSSSCG00000043935	HQ_SNG_019541		PIGXX	2	multi_copy	singleton	85.1852	85.4489	0.0	0.0	0.0	0.0625	0.0	3	1
ENSG00000198003	OG_14192	HQ_12355	ODAD3	HUMAN	5	1to1	1to1	ENSSSCG00000043957	HQ_12355	ODAD3	PIGXX	5	1to1	1to1	76.3025	76.1745	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000240563	OG_00014	HQ_18419	L1TD1	HUMAN	5	multi_copy	1to1	ENSSSCG00000043958	HQ_SNG_019544		PIGXX	5	multi_copy	singleton	5.89595	28.1768	0.0	0.0	0.0	0.08333333333333333	0.0	41	1
ENSG00000186074	OG_00206	HQ_18125	CD300LF	HUMAN	5	multi_copy	1to1	ENSSSCG00000043974	HQ_SNG_019547		PIGXX	5	multi_copy	singleton	23.1034	47.1831	75.0	0.0	0.0	0.2857142857142857	0.1	2	1
ENSG00000126267	OG_00611	HQ_05084	COX6B1	HUMAN	5	multi_copy	1to1	ENSSSCG00000043977	HQ_SNG_019548		PIGXX	5	multi_copy	singleton	76.7442	62.8571	0.0	0.0	0.0	0.09090909090909091	0.0	2	1
ENSG00000274641	OG_00197	HQ_18519	H2BC17	HUMAN	5	multi_copy	1to1	ENSSSCG00000044013	HQ_SNG_019553		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	2	1
ENSG00000124635	OG_00197	HQ_16360	H2BC11	HUMAN	5	multi_copy	1to1	ENSSSCG00000044013	HQ_SNG_019553		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	3	2
ENSG00000184678	OG_00197	HQ_18099	H2BC21	HUMAN	5	multi_copy	1to1	ENSSSCG00000044013	HQ_SNG_019553		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	5	3
ENSG00000171487	OG_01797	HQ_16691	NLRP5	HUMAN	5	multi_copy	1to1	ENSSSCG00000044019	HQ_16691	NLRP5	PIGXX	5	multi_copy	1to1	50.25	57.5382	100.0	93.2	1.0	0.625	0.625	1	1
ENSG00000182459	OG_00983	HQ_18076	TEX19	HUMAN	5	multi_copy	1to1	ENSSSCG00000044039	HQ_SNG_019556		PIGXX	5	multi_copy	singleton	56.0976	31.0811	100.0	100.0	0.0	0.3333333333333333	0.09090909090909091	1	1
ENSG00000101890	OG_04190	HQ_13610	GUCY2F	HUMAN	5	1to1	1to1	ENSSSCG00000044055	HQ_SNG_019559		PIGXX	5	1to1	singleton	11.6426	84.3137	100.0	62.78	0.0	0.625	0.4444444444444444	1	1
ENSG00000276017	OG_02100	HQ_17237		HUMAN	4	multi_copy	multi_copy	ENSSSCG00000044074	HQ_SNG_019561		PIGXX	4	multi_copy	singleton	23.7762	26.2887	0.0	0.0	0.0	0.08333333333333333	0.0	1	1
ENSG00000278633	OG_02100	HQ_17237		HUMAN	4	multi_copy	multi_copy	ENSSSCG00000044074	HQ_SNG_019561		PIGXX	4	multi_copy	singleton	23.0769	25.5155	0.0	0.0	0.0	0.08333333333333333	0.0	1	2
ENSG00000111653	OG_05214	HQ_03668	ING4	HUMAN	5	1to1	1to1	ENSSSCG00000044078	HQ_03668	ING4	PIGXX	5	1to1	1to1	99.5968	99.5968	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000254901	OG_17169	HQ_15977	BORCS8	HUMAN	4	1to1	1to1	ENSSSCG00000044084	HQ_15977	BORCS8	PIGXX	4	1to1	1to1	91.5966	69.4268	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000150201	OG_09237	HQ_14483	FXYD4	HUMAN	5	1to1	1to1	ENSSSCG00000044108	HQ_SNG_019565		PIGXX	5	1to1	singleton	65.1685	26.1261	75.0	100.0	0.0	0.6	0.3333333333333333	1	1
ENSG00000139289	OG_08121	HQ_06530	PHLDA1	HUMAN	5	1to1	1to1	ENSSSCG00000044141	HQ_06530	PHLDA1	PIGXX	5	1to1	1to1	56.3591	92.2449	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000185926	OG_00039	HQ_00244	OR4C46	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000044144	HQ_00086		PIGXX	5	multi_copy	multi_copy	71.8447	71.1538	25.0	0.0	0.0	0.07142857142857142	0.0	13	1
ENSG00000258817	OG_00039	HQ_00244	OR4C13	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000044144	HQ_00086		PIGXX	5	multi_copy	multi_copy	72.1683	71.4744	0.0	0.0	0.0	0.09090909090909091	0.0	17	2
ENSG00000211728	OG_00170	HQ_00547	TRBV5-6	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000044150	HQ_00547		PIGXX	5	multi_copy	multi_copy	60.5263	53.0769	0.0	80.82	1.0	0.1111111111111111	0.07692307692307693	1	1
ENSG00000211725	OG_00170	HQ_00547	TRBV5-5	HUMAN	5	multi_copy	multi_copy	ENSSSCG00000044150	HQ_00547		PIGXX	5	multi_copy	multi_copy	60.5263	53.0769	0.0	94.15	1.0	0.09090909090909091	0.07142857142857142	1	2
