ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_MACFA	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_MACFA
ENSG00000137038	OG_07807	HQ_14223	DMAC1	HUMAN	5	1to1	1to1	ENSMFAG00000044806	HQ_14223	DMAC1	MACFA	5	1to1	1to1	80.3571	80.3571	50.0	100.0	1.0	0.5	0.5	1	1
ENSG00000155966	OG_09725	HQ_08105	AFF2	HUMAN	5	1to1	1to1	ENSMFAG00000044807	HQ_08105	AFF2	MACFA	5	1to1	1to1	97.0252	98.1481	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000154764	OG_09634	HQ_08021	WNT7A	HUMAN	5	1to1	1to1	ENSMFAG00000044809	HQ_08021	WNT7A	MACFA	5	1to1	1to1	99.4269	99.4269	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000107829	OG_04855	HQ_03296	FBXW4	HUMAN	5	1to1	1to1	ENSMFAG00000044810	HQ_03296	FBXW4	MACFA	5	1to1	1to1	66.3139	82.0961	75.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000171045	OG_17716	HQ_17957	TSNARE1	HUMAN	3	1to1	1to1	ENSMFAG00000044811	HQ_17957	TSNARE1	MACFA	3	1to1	1to1	95.3216	95.1362	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000125821	OG_01424	HQ_00365	DTD1	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000044812	HQ_00365		MACFA	5	multi_copy	multi_copy	91.866	79.0123	0.0	99.6	1.0	0.09090909090909091	0.09090909090909091	2	1
ENSG00000105176	OG_04532	HQ_02978	URI1	HUMAN	5	1to1	1to1	ENSMFAG00000044813	HQ_02978	URI1	MACFA	5	1to1	1to1	87.4766	87.8049	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000131848	OG_00856	HQ_17749	ZSCAN5A	HUMAN	5	multi_copy	1to1	ENSMFAG00000044815	HQ_17749	ZSCAN5A	MACFA	5	multi_copy	1to1	93.1452	93.1452	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000197213	OG_00856	HQ_SNG_000446	ZSCAN5B	HUMAN	5	multi_copy	singleton	ENSMFAG00000044815	HQ_17749	ZSCAN5A	MACFA	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.2222222222222222	1	2
ENSG00000204532	OG_00856	HQ_SNG_000512	ZSCAN5C	HUMAN	5	multi_copy	singleton	ENSMFAG00000044815	HQ_17749	ZSCAN5A	MACFA	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.2222222222222222	1	3
ENSG00000180251	OG_12903	HQ_11141	SLC9A4	HUMAN	5	1to1	1to1	ENSMFAG00000044816	HQ_11141	SLC9A4	MACFA	5	1to1	1to1	96.9925	96.9925	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSG00000176402	OG_12537	HQ_15131	GJC3	HUMAN	5	1to1	1to1	ENSMFAG00000044817	HQ_15131	GJC3	MACFA	5	1to1	1to1	96.4158	93.7282	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000119899	OG_15676	HQ_13898	SLC17A5	HUMAN	4	1to1	1to1	ENSMFAG00000044818	HQ_13898	SLC17A5	MACFA	4	1to1	1to1	98.7879	87.7917	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000164022	OG_10663	HQ_08988	AIMP1	HUMAN	5	1to1	1to1	ENSMFAG00000044822	HQ_08988	AIMP1	MACFA	5	1to1	1to1	96.4744	73.236	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000170892	OG_11871	HQ_10165	TSEN34	HUMAN	5	1to1	1to1	ENSMFAG00000044825	HQ_10165	TSEN34	MACFA	5	1to1	1to1	90.6452	84.1317	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000132849	OG_07253	HQ_05668	PATJ	HUMAN	5	1to1	1to1	ENSMFAG00000044826	HQ_05668	PATJ	MACFA	5	1to1	1to1	96.2806	96.2294	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000081237	OG_03396	HQ_01834	PTPRC	HUMAN	5	1to1	1to1	ENSMFAG00000044827	HQ_01834	PTPRC	MACFA	5	1to1	1to1	88.974	86.9761	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000136147	OG_00335	HQ_06100	PHF11	HUMAN	5	multi_copy	1to1	ENSMFAG00000044828	HQ_06100	PHF11	MACFA	5	multi_copy	1to1	87.9154	95.7237	100.0	100.0	1.0	0.6666666666666666	0.42857142857142855	1	1
ENSG00000186431	OG_17837	HQ_16897	FCAR	HUMAN	3	1to1	1to1	ENSMFAG00000044829	HQ_16897	FCAR	MACFA	3	1to1	1to1	85.7143	85.7143	75.0	100.0	1.0	0.4	0.4	1	1
ENSG00000183035	OG_13163	HQ_16848	CYLC1	HUMAN	5	1to1	1to1	ENSMFAG00000044830	HQ_16848	CYLC1	MACFA	5	1to1	1to1	88.0184	86.1654	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000106648	OG_04763	HQ_03202	GALNTL5	HUMAN	5	1to1	1to1	ENSMFAG00000044831	HQ_03202	GALNTL5	MACFA	5	1to1	1to1	92.7765	92.7765	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000154646	OG_01632	HQ_00417	TMPRSS15	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000044832	HQ_00417		MACFA	5	multi_copy	multi_copy	94.21	92.8433	50.0	100.0	1.0	0.25	0.25	1	1
ENSG00000120029	OG_06049	HQ_04509	ARMH3	HUMAN	5	1to1	1to1	ENSMFAG00000044833	HQ_04509	ARMH3	MACFA	5	1to1	1to1	99.8549	99.8549	100.0	100.0	1.0	0.5	0.3333333333333333	1	1
ENSG00000040341	OG_02604	HQ_01045	STAU2	HUMAN	5	1to1	1to1	ENSMFAG00000044834	HQ_01045	STAU2	MACFA	5	1to1	1to1	99.6491	93.4211	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000089327	OG_03632	HQ_17619	FXYD5	HUMAN	4	multi_copy	1to1	ENSMFAG00000044836	HQ_17619	FXYD5	MACFA	4	multi_copy	1to1	91.0112	90.0	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000221946	OG_03632	HQ_18376	FXYD7	HUMAN	4	multi_copy	1to1	ENSMFAG00000044836	HQ_17619	FXYD5	MACFA	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.125	1	2
ENSG00000122034	OG_06230	HQ_04678	GTF3A	HUMAN	5	1to1	1to1	ENSMFAG00000044837	HQ_04678	GTF3A	MACFA	5	1to1	1to1	90.137	81.4356	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000165732	OG_11020	HQ_09341	DDX21	HUMAN	5	1to1	1to1	ENSMFAG00000044838	HQ_09341	DDX21	MACFA	5	1to1	1to1	89.5275	98.042	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000152409	OG_09433	HQ_07823	JMY	HUMAN	5	1to1	1to1	ENSMFAG00000044839	HQ_07823	JMY	MACFA	5	1to1	1to1	97.8745	97.7755	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000101247	OG_04107	HQ_02559	NDUFAF5	HUMAN	5	1to1	1to1	ENSMFAG00000044840	HQ_02559	NDUFAF5	MACFA	5	1to1	1to1	96.5217	96.5217	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000113430	OG_05421	HQ_03874	IRX4	HUMAN	5	1to1	1to1	ENSMFAG00000044841	HQ_03874	IRX4	MACFA	5	1to1	1to1	94.9904	95.7282	100.0	100.0	1.0	0.3	0.3	1	1
ENSG00000188687	OG_13808	HQ_11993	SLC4A5	HUMAN	5	1to1	1to1	ENSMFAG00000044843	HQ_11993	SLC4A5	MACFA	5	1to1	1to1	99.1079	97.7993	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000070756	OG_00570	HQ_00294	PABPC1	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000044845	HQ_00294	PABPC1	MACFA	5	multi_copy	multi_copy	99.0566	99.6835	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000151846	OG_00570	HQ_00294	PABPC3	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000044845	HQ_00294	PABPC1	MACFA	5	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.07692307692307693	2	2
ENSG00000198785	OG_14311	HQ_12472	GRIN3A	HUMAN	5	1to1	1to1	ENSMFAG00000044847	HQ_12472	GRIN3A	MACFA	5	1to1	1to1	97.7579	97.8456	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000167642	OG_11364	HQ_09676	SPINT2	HUMAN	5	1to1	1to1	ENSMFAG00000044848	HQ_09676	SPINT2	MACFA	5	1to1	1to1	96.0317	96.0317	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000154473	OG_09613	HQ_14537	BUB3	HUMAN	5	1to1	1to1	ENSMFAG00000044849	HQ_14537	BUB3	MACFA	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.4444444444444444	0.3	1	1
ENSG00000064989	OG_02879	HQ_01313	CALCRL	HUMAN	5	1to1	1to1	ENSMFAG00000044850	HQ_01313	CALCRL	MACFA	5	1to1	1to1	99.3492	97.0339	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000112116	OG_05279	HQ_03734	IL17F	HUMAN	5	1to1	1to1	ENSMFAG00000044851	HQ_03734	IL17F	MACFA	5	1to1	1to1	93.865	93.865	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000140694	OG_08291	HQ_06705	PARN	HUMAN	5	1to1	1to1	ENSMFAG00000044852	HQ_06705	PARN	MACFA	5	1to1	1to1	95.9311	98.871	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000113649	OG_05446	HQ_03894	TCERG1	HUMAN	5	1to1	1to1	ENSMFAG00000044853	HQ_03894	TCERG1	MACFA	5	1to1	1to1	98.8341	99.1899	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000122025	OG_06228	HQ_04676	FLT3	HUMAN	5	1to1	1to1	ENSMFAG00000044854	HQ_04676	FLT3	MACFA	5	1to1	1to1	96.576	96.576	100.0	100.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSG00000100216	OG_03910	HQ_02351	TOMM22	HUMAN	5	1to1	1to1	ENSMFAG00000044855	HQ_02351	TOMM22	MACFA	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.42857142857142855	0.25	1	1
ENSG00000175348	OG_12433	HQ_10709	TMEM9B	HUMAN	5	1to1	1to1	ENSMFAG00000044858	HQ_10709	TMEM9B	MACFA	5	1to1	1to1	99.4949	99.4949	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000161677	OG_01674	HQ_08587	JOSD2	HUMAN	5	multi_copy	1to1	ENSMFAG00000044859	HQ_08587	JOSD2	MACFA	5	multi_copy	1to1	97.8723	97.8723	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000025293	OG_02502	HQ_00943	PHF20	HUMAN	5	1to1	1to1	ENSMFAG00000044861	HQ_00943	PHF20	MACFA	5	1to1	1to1	99.0119	99.0119	100.0	98.73	1.0	0.6	0.6	1	1
ENSG00000178150	OG_18687	HQ_18026	ZNF114	HUMAN	2	1to1	1to1	ENSMFAG00000044862	HQ_18026	ZNF114	MACFA	2	1to1	1to1	90.4077	81.4255	75.0	100.0	1.0	0.2	0.2	1	1
ENSG00000173391	OG_12204	HQ_16726	OLR1	HUMAN	5	1to1	1to1	ENSMFAG00000044863	HQ_16726	OLR1	MACFA	5	1to1	1to1	94.8718	85.1974	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000149294	OG_09173	HQ_07570	NCAM1	HUMAN	5	1to1	1to1	ENSMFAG00000044864	HQ_07570	NCAM1	MACFA	5	1to1	1to1	97.9021	73.107	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000168612	OG_11536	HQ_09837	ZSWIM1	HUMAN	5	1to1	1to1	ENSMFAG00000044865	HQ_09837	ZSWIM1	MACFA	5	1to1	1to1	91.9588	97.807	75.0	100.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSG00000103226	OG_00789	HQ_00188	NOMO3	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000044866	HQ_00188		MACFA	5	multi_copy	multi_copy	98.527	98.527	50.0	100.0	1.0	0.125	0.125	1	1
ENSG00000185164	OG_00789	HQ_00188	NOMO2	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000044866	HQ_00188		MACFA	5	multi_copy	multi_copy	98.4452	98.4452	25.0	100.0	1.0	0.125	0.125	1	2
ENSG00000103512	OG_00789	HQ_00188	NOMO1	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000044866	HQ_00188		MACFA	5	multi_copy	multi_copy	98.527	98.527	0.0	100.0	1.0	0.1111111111111111	0.09090909090909091	1	3
ENSG00000145975	OG_16013	HQ_14401	FAM217A	HUMAN	4	1to1	1to1	ENSMFAG00000044867	HQ_14401	FAM217A	MACFA	4	1to1	1to1	87.7953	69.5788	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000050730	OG_02700	HQ_16187	TNIP3	HUMAN	5	1to1	1to1	ENSMFAG00000044869	HQ_16187	TNIP3	MACFA	5	1to1	1to1	92.3077	75.188	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000163785	OG_10607	HQ_08931	RYK	HUMAN	5	1to1	1to1	ENSMFAG00000044870	HQ_08931	RYK	MACFA	5	1to1	1to1	98.5173	98.0328	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000107175	OG_04804	HQ_03247	CREB3	HUMAN	5	1to1	1to1	ENSMFAG00000044871	HQ_03247	CREB3	MACFA	5	1to1	1to1	91.6442	94.1828	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000149782	OG_09222	HQ_07617	PLCB3	HUMAN	5	1to1	1to1	ENSMFAG00000044872	HQ_07617	PLCB3	MACFA	5	1to1	1to1	94.4895	97.0858	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000133460	OG_17564	HQ_16412	SLC2A11	HUMAN	3	1to1	1to1	ENSMFAG00000044873	HQ_16412	SLC2A11	MACFA	3	1to1	1to1	70.5411	72.1311	75.0	100.0	1.0	0.42857142857142855	0.375	1	1
ENSG00000169877	OG_16349	HQ_16661	AHSP	HUMAN	4	1to1	1to1	ENSMFAG00000044875	HQ_16661	AHSP	MACFA	4	1to1	1to1	92.1569	83.1858	75.0	100.0	1.0	0.42857142857142855	0.25	1	1
ENSG00000149328	OG_09179	HQ_07576	GLB1L2	HUMAN	5	1to1	1to1	ENSMFAG00000044876	HQ_07576	GLB1L2	MACFA	5	1to1	1to1	97.6415	86.25	75.0	100.0	1.0	0.5714285714285714	0.5	1	1
ENSG00000007038	OG_02271	HQ_00716	PRSS21	HUMAN	5	1to1	1to1	ENSMFAG00000044877	HQ_00716	PRSS21	MACFA	5	1to1	1to1	86.3057	76.7705	100.0	98.39	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000108375	OG_04902	HQ_03346	RNF43	HUMAN	5	1to1	1to1	ENSMFAG00000044879	HQ_03346	RNF43	MACFA	5	1to1	1to1	96.2963	96.2963	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000205221	OG_14556	HQ_12687	VIT	HUMAN	5	1to1	1to1	ENSMFAG00000044880	HQ_12687	VIT	MACFA	5	1to1	1to1	96.9697	96.9697	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000158092	OG_09920	HQ_08295	NCK1	HUMAN	5	1to1	1to1	ENSMFAG00000044882	HQ_08295	NCK1	MACFA	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000105610	OG_04597	HQ_03039	KLF1	HUMAN	5	1to1	1to1	ENSMFAG00000044883	HQ_03039	KLF1	MACFA	5	1to1	1to1	95.8564	96.1219	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000134077	OG_07373	HQ_05782	THUMPD3	HUMAN	5	1to1	1to1	ENSMFAG00000044884	HQ_05782	THUMPD3	MACFA	5	1to1	1to1	97.0414	97.8131	100.0	100.0	1.0	0.125	0.125	1	1
ENSG00000167984	OG_11424	HQ_09735	NLRC3	HUMAN	5	1to1	1to1	ENSMFAG00000044885	HQ_09735	NLRC3	MACFA	5	1to1	1to1	96.9014	96.9014	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000160767	OG_10174	HQ_14631	ENTREP3	HUMAN	5	1to1	1to1	ENSMFAG00000044886	HQ_SNG_003054		MACFA	5	1to1	singleton	32.1856	89.5833	100.0	100.0	0.0	0.6666666666666666	0.42857142857142855	1	1
ENSG00000176407	OG_12539	HQ_10807	KCMF1	HUMAN	5	1to1	1to1	ENSMFAG00000044887	HQ_10807	KCMF1	MACFA	5	1to1	1to1	98.6877	96.6581	100.0	100.0	1.0	0.625	0.4	1	1
ENSG00000101752	OG_04179	HQ_02627	MIB1	HUMAN	5	1to1	1to1	ENSMFAG00000044890	HQ_02627	MIB1	MACFA	5	1to1	1to1	99.9006	99.9006	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000184361	OG_13318	HQ_18095	SPATA32	HUMAN	5	1to1	1to1	ENSMFAG00000044892	HQ_18095	SPATA32	MACFA	5	1to1	1to1	78.125	88.2353	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000153993	OG_09567	HQ_07953	SEMA3D	HUMAN	5	1to1	1to1	ENSMFAG00000044893	HQ_07953	SEMA3D	MACFA	5	1to1	1to1	98.713	98.713	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000183092	OG_13172	HQ_11398	BEGAIN	HUMAN	5	1to1	1to1	ENSMFAG00000044895	HQ_11398	BEGAIN	MACFA	5	1to1	1to1	72.549	52.8571	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000142634	OG_01546	HQ_00391	EFHD2	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000044896	HQ_00391		MACFA	5	multi_copy	multi_copy	91.6667	95.6522	50.0	100.0	1.0	0.375	0.2222222222222222	1	1
ENSG00000172296	OG_12059	HQ_10343	SPTLC3	HUMAN	5	1to1	1to1	ENSMFAG00000044897	HQ_10343	SPTLC3	MACFA	5	1to1	1to1	97.2826	97.2826	100.0	100.0	1.0	0.375	0.375	1	1
ENSG00000204899	OG_14531	HQ_12666	MZT1	HUMAN	5	1to1	1to1	ENSMFAG00000044898	HQ_12666	MZT1	MACFA	5	1to1	1to1	90.2439	91.358	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000154007	OG_09569	HQ_07955	ASB17	HUMAN	5	1to1	1to1	ENSMFAG00000044899	HQ_07955	ASB17	MACFA	5	1to1	1to1	98.983	98.983	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000204020	OG_14418	HQ_12568	LIPN	HUMAN	5	1to1	1to1	ENSMFAG00000044901	HQ_12568	LIPN	MACFA	5	1to1	1to1	97.2362	97.2362	100.0	100.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSG00000269405	OG_00538	HQ_00168	NXF2	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000044902	HQ_00168		MACFA	5	multi_copy	multi_copy	94.4089	94.4089	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000269437	OG_00538	HQ_00168	NXF2B	HUMAN	5	multi_copy	multi_copy	ENSMFAG00000044902	HQ_00168		MACFA	5	multi_copy	multi_copy	94.4089	94.4089	25.0	70.33	0.0	0.2857142857142857	0.2857142857142857	2	2
ENSG00000123892	OG_06386	HQ_04830	RAB38	HUMAN	5	1to1	1to1	ENSMFAG00000044903	HQ_04830	RAB38	MACFA	5	1to1	1to1	99.0521	99.0521	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000081041	OG_18485	HQ_SNG_000016	CXCL2	HUMAN	2	1to1	singleton	ENSMFAG00000044905	HQ_SNG_003056		MACFA	2	1to1	singleton	82.243	29.3333	100.0	96.44	0.0	0.5	0.3333333333333333	1	1
ENSG00000198551	OG_17906	HQ_16990	ZNF627	HUMAN	3	1to1	1to1	ENSMFAG00000044907	HQ_16990	ZNF627	MACFA	3	1to1	1to1	92.4078	51.8879	0.0	92.23	1.0	0.5	0.3333333333333333	1	1
ENSG00000107159	OG_04801	HQ_03244	CA9	HUMAN	5	1to1	1to1	ENSMFAG00000044908	HQ_03244	CA9	MACFA	5	1to1	1to1	91.7211	94.1834	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000168807	OG_11561	HQ_09864	SNTB2	HUMAN	5	1to1	1to1	ENSMFAG00000044911	HQ_09864	SNTB2	MACFA	5	1to1	1to1	99.0741	88.2838	100.0	100.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000165685	OG_11007	HQ_09328	TMEM52B	HUMAN	5	1to1	1to1	ENSMFAG00000044912	HQ_09328	TMEM52B	MACFA	5	1to1	1to1	89.071	85.3403	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000197747	OG_14152	HQ_12312	S100A10	HUMAN	5	1to1	1to1	ENSMFAG00000044914	HQ_12312	S100A10	MACFA	5	1to1	1to1	100.0	75.7812	100.0	100.0	1.0	0.36363636363636365	0.36363636363636365	1	1
ENSG00000130656	OG_00853	HQ_05417	HBZ	HUMAN	5	multi_copy	1to1	ENSMFAG00000044915	HQ_SNG_003057		MACFA	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.5	0.125	2	1
ENSG00000068885	OG_03002	HQ_01439	IFT80	HUMAN	5	1to1	1to1	ENSMFAG00000044919	HQ_01439	IFT80	MACFA	5	1to1	1to1	99.3565	99.3565	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000165886	OG_11041	HQ_09363	UBTD1	HUMAN	5	1to1	1to1	ENSMFAG00000044920	HQ_09363	UBTD1	MACFA	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	1.0	1.0	1	1
ENSG00000092203	OG_01199	HQ_13529	TOX4	HUMAN	5	multi_copy	1to1	ENSMFAG00000044922	HQ_13529	TOX4	MACFA	5	multi_copy	1to1	99.839	99.839	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000115718	OG_15637	HQ_13832	PROC	HUMAN	4	1to1	1to1	ENSMFAG00000044923	HQ_13832	PROC	MACFA	4	1to1	1to1	95.6616	95.4545	100.0	100.0	1.0	0.42857142857142855	0.25	1	1
ENSG00000105700	OG_17490	HQ_16274	KXD1	HUMAN	3	1to1	1to1	ENSMFAG00000044925	HQ_16274	KXD1	MACFA	3	1to1	1to1	99.4318	75.7576	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000065911	OG_02915	HQ_01351	MTHFD2	HUMAN	5	1to1	1to1	ENSMFAG00000044926	HQ_01351	MTHFD2	MACFA	5	1to1	1to1	97.1429	98.5507	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000105281	OG_04548	HQ_02994	SLC1A5	HUMAN	5	1to1	1to1	ENSMFAG00000044927	HQ_02994	SLC1A5	MACFA	5	1to1	1to1	97.597	97.7778	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000198466	OG_17737	HQ_16731	ZNF587	HUMAN	2	multi_copy	multi_copy	ENSMFAG00000044928	HQ_16731		MACFA	2	multi_copy	multi_copy	88.3478	84.808	100.0	100.0	1.0	0.4	0.14285714285714285	1	1
ENSG00000173480	OG_17737	HQ_16731	ZNF417	HUMAN	2	multi_copy	multi_copy	ENSMFAG00000044928	HQ_16731		MACFA	2	multi_copy	multi_copy	88.0	84.4741	0.0	100.0	1.0	0.6666666666666666	0.2	1	2
ENSG00000126950	OG_06697	HQ_05130	TMEM35A	HUMAN	5	1to1	1to1	ENSMFAG00000044929	HQ_05130	TMEM35A	MACFA	5	1to1	1to1	100.0	100.0	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000125611	OG_06549	HQ_04988	CHCHD5	HUMAN	5	1to1	1to1	ENSMFAG00000044931	HQ_04988	CHCHD5	MACFA	5	1to1	1to1	96.3636	96.3636	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000133812	OG_07341	HQ_05754	SBF2	HUMAN	5	1to1	1to1	ENSMFAG00000044936	HQ_05754	SBF2	MACFA	5	1to1	1to1	98.9724	98.9724	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000184661	OG_13359	HQ_11573	CDCA2	HUMAN	5	1to1	1to1	ENSMFAG00000044937	HQ_11573	CDCA2	MACFA	5	1to1	1to1	88.6608	92.6456	100.0	100.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSG00000137948	OG_07936	HQ_06349	BRDT	HUMAN	5	1to1	1to1	ENSMFAG00000044939	HQ_06349	BRDT	MACFA	5	1to1	1to1	95.8817	95.4784	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000163235	OG_10479	HQ_14705	TGFA	HUMAN	5	1to1	1to1	ENSMFAG00000044940	HQ_SNG_003061		MACFA	5	1to1	singleton	98.75	48.0243	100.0	100.0	0.0	0.2857142857142857	0.125	1	1
ENSG00000178685	OG_16543	HQ_15192	PARP10	HUMAN	4	1to1	1to1	ENSMFAG00000044942	HQ_15192	PARP10	MACFA	4	1to1	1to1	84.6829	91.4647	100.0	100.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000124875	OG_06505	HQ_04943	CXCL6	HUMAN	5	1to1	1to1	ENSMFAG00000044943	HQ_04943	CXCL6	MACFA	5	1to1	1to1	84.2105	78.0488	100.0	100.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSG00000116514	OG_05731	HQ_04189	RNF19B	HUMAN	5	1to1	1to1	ENSMFAG00000044944	HQ_04189	RNF19B	MACFA	5	1to1	1to1	98.3584	98.224	100.0	100.0	1.0	0.8	0.8	1	1
ENSG00000182463	OG_16636	HQ_15308	TSHZ2	HUMAN	4	1to1	1to1	ENSMFAG00000044946	HQ_15308	TSHZ2	MACFA	4	1to1	1to1	97.6789	97.7735	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000178035	OG_12701	HQ_10959	IMPDH2	HUMAN	5	1to1	1to1	ENSMFAG00000044947	HQ_10959	IMPDH2	MACFA	5	1to1	1to1	99.6109	99.6109	100.0	100.0	1.0	0.25	0.25	1	1
ENSG00000111981	OG_05266	HQ_17679	ULBP1	HUMAN	3	multi_copy	1to1	ENSMFAG00000044948	HQ_17679		MACFA	3	multi_copy	1to1	87.2951	86.9388	100.0	100.0	1.0	0.2727272727272727	0.25	1	1
ENSG00000085760	OG_03504	HQ_01942	MTIF2	HUMAN	5	1to1	1to1	ENSMFAG00000044949	HQ_01942	MTIF2	MACFA	5	1to1	1to1	92.022	92.022	100.0	100.0	1.0	0.25	0.25	1	1
