ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_MOUSE	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_MOUSE
ENSG00000254221	OG_18037	HQ_17186	PCDHGB1	HUMAN	3	1to1	1to1	ENSMUSG00000103037	HQ_17186	Pcdhgb1	MOUSE	3	1to1	1to1	82.0928	82.8976	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000253305	OG_18031	HQ_18458	PCDHGB6	HUMAN	3	1to1	1to1	ENSMUSG00000103088	HQ_18458	Pcdhgb6	MOUSE	3	1to1	1to1	83.2258	83.2258	100.0	100.0	1.0	0.5454545454545454	0.5454545454545454	1	1
ENSG00000204965	OG_18824	HQ_18282	PCDHA5	HUMAN	2	1to1	1to1	ENSMUSG00000103092	HQ_18282	Pcdha5	MOUSE	2	1to1	1to1	86.4316	86.6167	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000204956	OG_18823	HQ_18281	PCDHGA1	HUMAN	2	1to1	1to1	ENSMUSG00000103144	HQ_18281	Pcdhga1	MOUSE	2	1to1	1to1	83.2438	83.2438	75.0	100.0	1.0	0.75	0.75	1	1
ENSG00000281990	OG_00011	HQ_17073	IGHV1-69-2	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000103254	HQ_SNG_011209	Ighv1-15	MOUSE	5	multi_copy	singleton	57.265	57.265	50.0	0.0	0.0	0.1111111111111111	0.0	37	1
ENSG00000211950	OG_00011	HQ_17073	IGHV1-24	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000103254	HQ_SNG_011209	Ighv1-15	MOUSE	5	multi_copy	singleton	57.265	57.265	50.0	0.0	0.0	0.1	0.0	33	2
ENSG00000248383	OG_18910	HQ_18437	PCDHAC1	HUMAN	2	1to1	1to1	ENSMUSG00000103255	HQ_18437	Pcdhac1	MOUSE	2	1to1	1to1	84.216	84.1286	100.0	100.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSG00000281990	OG_00011	HQ_17073	IGHV1-69-2	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000103290	HQ_SNG_011210	Ighv1-23	MOUSE	5	multi_copy	singleton	58.1197	58.1197	50.0	0.0	0.0	0.1111111111111111	0.0	35	1
ENSG00000211950	OG_00011	HQ_17073	IGHV1-24	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000103290	HQ_SNG_011210	Ighv1-23	MOUSE	5	multi_copy	singleton	58.1197	58.1197	50.0	0.0	0.0	0.1	0.0	27	2
ENSG00000239389	OG_18012	HQ_17153	PCDHA13	HUMAN	3	1to1	1to1	ENSMUSG00000103310	HQ_17153	Pcdha12	MOUSE	3	1to1	1to1	86.7368	86.7368	100.0	100.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000081853	OG_18487	HQ_17606	PCDHGA2	HUMAN	2	1to1	1to1	ENSMUSG00000103332	HQ_17606	Pcdhga2	MOUSE	2	1to1	1to1	86.0515	86.1439	100.0	100.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSG00000121067	OG_00043	HQ_04607	SPOP	HUMAN	5	multi_copy	1to1	ENSMUSG00000103350	HQ_SNG_011211	Tdpoz6	MOUSE	5	multi_copy	singleton	51.8717	57.7381	0.0	0.0	0.0	0.3333333333333333	0.0	8	1
ENSG00000121067	OG_00043	HQ_04607	SPOP	HUMAN	5	multi_copy	1to1	ENSMUSG00000103362	HQ_SNG_011212	Tdpoz2	MOUSE	5	multi_copy	singleton	57.4866	59.7222	0.0	0.0	0.0	0.16666666666666666	0.0	12	1
ENSG00000139351	OG_00007	HQ_06541	SYCP3	HUMAN	5	multi_copy	1to1	ENSMUSG00000103371	HQ_SNG_011213	Gm35134	MOUSE	5	multi_copy	singleton	24.1525	25.6757	0.0	0.0	0.0	0.2	0.0	81	1
ENSG00000179564	OG_12840	HQ_11084	LSMEM2	HUMAN	5	1to1	1to1	ENSMUSG00000103409	HQ_11084	Lsmem2	MOUSE	5	1to1	1to1	74.3902	81.3333	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000174567	OG_16447	HQ_15073	GOLT1A	HUMAN	4	1to1	1to1	ENSMUSG00000103421	HQ_15073	Golt1a	MOUSE	4	1to1	1to1	86.3636	85.7143	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000204970	OG_18826	HQ_18284	PCDHA1	HUMAN	2	1to1	1to1	ENSMUSG00000103442	HQ_18284	Pcdha1	MOUSE	2	1to1	1to1	84.7368	84.9156	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000186787	OG_00012	HQ_00405	SPIN2B	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000103468	HQ_SNG_011215	Gm21440	MOUSE	5	multi_copy	singleton	52.3256	58.1897	0.0	0.0	0.0	0.16666666666666666	0.0	44	1
ENSG00000147059	OG_00012	HQ_00405	SPIN2A	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000103468	HQ_SNG_011215	Gm21440	MOUSE	5	multi_copy	singleton	51.938	57.7586	0.0	0.0	0.0	0.125	0.0	44	2
ENSG00000253537	OG_18032	HQ_17182	PCDHGA7	HUMAN	3	1to1	1to1	ENSMUSG00000103472	HQ_17182	Pcdhga7	MOUSE	3	1to1	1to1	84.4421	84.1711	100.0	100.0	1.0	0.45454545454545453	0.45454545454545453	1	1
ENSG00000285946	OG_17251	HQ_16056	LCE7A	HUMAN	4	1to1	1to1	ENSMUSG00000103523	HQ_16056	2210017I01Rik	MOUSE	4	1to1	1to1	56.8421	56.8421	100.0	100.0	1.0	0.11764705882352941	0.11764705882352941	1	1
ENSG00000139351	OG_00007	HQ_06541	SYCP3	HUMAN	5	multi_copy	1to1	ENSMUSG00000103528	HQ_SNG_011217	Gm31571	MOUSE	5	multi_copy	singleton	24.1525	25.6757	0.0	0.0	0.0	0.16666666666666666	0.0	93	1
ENSG00000253485	OG_18918	HQ_18459	PCDHGA5	HUMAN	2	1to1	1to1	ENSMUSG00000103567	HQ_18459	Pcdhga5	MOUSE	2	1to1	1to1	85.0698	84.9785	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000253953	OG_18922	HQ_18464	PCDHGB4	HUMAN	2	1to1	1to1	ENSMUSG00000103585	HQ_18464	Pcdhgb4	MOUSE	2	1to1	1to1	83.7486	84.7588	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000262576	OG_18057	HQ_17215	PCDHGA4	HUMAN	3	1to1	1to1	ENSMUSG00000103677	HQ_17215	Pcdhga4	MOUSE	3	1to1	1to1	81.4969	84.3011	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000081842	OG_17454	HQ_17605	PCDHA6	HUMAN	2	multi_copy	1to1	ENSMUSG00000103707	HQ_17605	Pcdha6	MOUSE	2	multi_copy	1to1	85.0526	85.4123	75.0	100.0	1.0	0.42857142857142855	0.375	1	1
ENSG00000204962	OG_17454	HQ_SNG_000524	PCDHA8	HUMAN	2	multi_copy	singleton	ENSMUSG00000103707	HQ_17605	Pcdha6	MOUSE	2	multi_copy	1to1	82.5263	82.8753	50.0	72.09	0.0	0.42857142857142855	0.375	1	2
ENSG00000215845	OG_14771	HQ_12882	TSTD1	HUMAN	5	1to1	1to1	ENSMUSG00000103711	HQ_12882	Tstd1	MOUSE	5	1to1	1to1	83.4783	72.1805	75.0	100.0	1.0	0.5	0.5	1	1
ENSG00000276547	OG_18961	HQ_18527	PCDHGB5	HUMAN	2	1to1	1to1	ENSMUSG00000103749	HQ_18527	Pcdhgb5	MOUSE	2	1to1	1to1	84.9404	84.6652	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000250120	OG_18914	HQ_18448	PCDHA10	HUMAN	2	1to1	1to1	ENSMUSG00000103770	HQ_18448	Pcdha9	MOUSE	2	1to1	1to1	83.1224	80.4903	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSG00000253731	OG_18034	HQ_17184	PCDHGA6	HUMAN	3	1to1	1to1	ENSMUSG00000103793	HQ_17184	Pcdhga6	MOUSE	3	1to1	1to1	80.2575	80.2575	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000204961	OG_01037	HQ_00261	PCDHA9	HUMAN	3	multi_copy	multi_copy	ENSMUSG00000103800	HQ_00261	Pcdha8	MOUSE	3	multi_copy	multi_copy	83.7895	84.1438	50.0	100.0	1.0	0.5714285714285714	0.375	1	1
ENSG00000204963	OG_01037	HQ_00261	PCDHA7	HUMAN	3	multi_copy	multi_copy	ENSMUSG00000103800	HQ_00261	Pcdha8	MOUSE	3	multi_copy	multi_copy	81.0032	80.2326	50.0	74.73	0.0	0.375	0.3333333333333333	2	2
ENSG00000253767	OG_18035	HQ_18461	PCDHGA8	HUMAN	3	1to1	1to1	ENSMUSG00000103897	HQ_18461	Pcdhga8	MOUSE	3	1to1	1to1	83.2618	83.2618	100.0	100.0	1.0	0.6	0.6	1	1
ENSG00000179886	OG_17787	HQ_16807	TIGD5	HUMAN	3	1to1	1to1	ENSMUSG00000103906	HQ_16807	Tigd5	MOUSE	3	1to1	1to1	79.4393	79.4393	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000139351	OG_00007	HQ_06541	SYCP3	HUMAN	5	multi_copy	1to1	ENSMUSG00000103919	HQ_SNG_011219	Gm21366	MOUSE	5	multi_copy	singleton	24.1525	25.6757	0.0	0.0	0.0	0.16666666666666666	0.0	94	1
ENSG00000165502	OG_17672	HQ_SNG_000182	RPL36AL	HUMAN	3	1to1	singleton	ENSMUSG00000104043	HQ_SNG_011221	Gm6525	MOUSE	3	1to1	singleton	94.3396	94.3396	0.0	0.0	0.0	0.125	0.0	1	1
ENSG00000254122	OG_18923	HQ_18465	PCDHGB7	HUMAN	2	1to1	1to1	ENSMUSG00000104063	HQ_18465	Pcdhgb7	MOUSE	2	1to1	1to1	82.1313	82.1313	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000204969	OG_18825	HQ_18283	PCDHA2	HUMAN	2	1to1	1to1	ENSMUSG00000104148	HQ_18283	Pcdha2	MOUSE	2	1to1	1to1	86.7089	86.7089	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000196289	OG_13937	HQ_12112	BECN2	HUMAN	5	1to1	1to1	ENSMUSG00000104158	HQ_12112	Becn2	MOUSE	5	1to1	1to1	53.1323	51.2304	100.0	99.1	1.0	0.6	0.6	1	1
ENSG00000139351	OG_00007	HQ_06541	SYCP3	HUMAN	5	multi_copy	1to1	ENSMUSG00000104191	HQ_SNG_011222	Gm30737	MOUSE	5	multi_copy	singleton	24.1525	25.6757	0.0	0.0	0.0	0.16666666666666666	0.0	95	1
ENSG00000204967	OG_16974	HQ_15748	PCDHA4	HUMAN	3	multi_copy	multi_copy	ENSMUSG00000104252	HQ_15748	Pcdha4	MOUSE	3	multi_copy	multi_copy	86.378	86.378	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000186787	OG_00012	HQ_00405	SPIN2B	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000104267	HQ_SNG_011224	Gm20807	MOUSE	5	multi_copy	singleton	52.3256	58.1897	0.0	0.0	0.0	0.2	0.0	8	1
ENSG00000147059	OG_00012	HQ_00405	SPIN2A	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000104267	HQ_SNG_011224	Gm20807	MOUSE	5	multi_copy	singleton	51.938	57.7586	0.0	0.0	0.0	0.14285714285714285	0.0	8	2
ENSG00000174776	OG_12361	HQ_10633	WDR49	HUMAN	5	1to1	1to1	ENSMUSG00000104301	HQ_10633	Wdr49	MOUSE	5	1to1	1to1	51.001	75.3521	100.0	100.0	1.0	0.4	0.4	1	1
ENSG00000204963	OG_01037	HQ_00261	PCDHA7	HUMAN	3	multi_copy	multi_copy	ENSMUSG00000104318	HQ_00261	Pcdha7	MOUSE	3	multi_copy	multi_copy	85.0587	85.0587	50.0	100.0	1.0	0.5	0.4444444444444444	1	1
ENSG00000204961	OG_01037	HQ_00261	PCDHA9	HUMAN	3	multi_copy	multi_copy	ENSMUSG00000104318	HQ_00261	Pcdha7	MOUSE	3	multi_copy	multi_copy	80.3158	81.4301	50.0	71.44	0.0	0.5	0.3333333333333333	2	2
ENSG00000254245	OG_18924	HQ_18466	PCDHGA3	HUMAN	2	1to1	1to1	ENSMUSG00000104346	HQ_18466	Pcdhga3	MOUSE	2	1to1	1to1	84.7639	85.1293	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000132677	OG_07226	HQ_05642	RHBG	HUMAN	5	1to1	1to1	ENSMUSG00000104445	HQ_05642	Rhbg	MOUSE	5	1to1	1to1	84.4978	85.0549	100.0	100.0	1.0	0.5	0.5	1	1
ENSG00000211974	OG_00068	HQ_00008	IGHV2-70D	HUMAN	4	multi_copy	multi_copy	ENSMUSG00000104452	HQ_00008	Ighv8-8	MOUSE	4	multi_copy	multi_copy	71.4286	71.4286	75.0	0.0	1.0	0.25	0.07692307692307693	3	1
ENSG00000274576	OG_00068	HQ_00008	IGHV2-70	HUMAN	4	multi_copy	multi_copy	ENSMUSG00000104452	HQ_00008	Ighv8-8	MOUSE	4	multi_copy	multi_copy	71.4286	71.4286	50.0	0.0	0.0	0.2222222222222222	0.07692307692307693	3	2
ENSG00000211951	OG_00068	HQ_00008	IGHV2-26	HUMAN	4	multi_copy	multi_copy	ENSMUSG00000104452	HQ_00008	Ighv8-8	MOUSE	4	multi_copy	multi_copy	65.5462	65.5462	50.0	0.0	0.0	0.2	0.07142857142857142	3	3
ENSG00000211937	OG_00068	HQ_00008	IGHV2-5	HUMAN	4	multi_copy	multi_copy	ENSMUSG00000104452	HQ_00008	Ighv8-8	MOUSE	4	multi_copy	multi_copy	69.7479	69.7479	25.0	0.0	0.0	0.08333333333333333	0.07142857142857142	5	4
ENSG00000259303	OG_00068	HQ_00008	IGHV2OR16-5	HUMAN	4	multi_copy	multi_copy	ENSMUSG00000104452	HQ_00008	Ighv8-8	MOUSE	4	multi_copy	multi_copy	63.0252	63.0252	0.0	0.0	0.0	0.14285714285714285	0.1111111111111111	5	5
ENSG00000164049	OG_00165	HQ_17893	FBXW12	HUMAN	4	multi_copy	1to1	ENSMUSG00000104614	HQ_SNG_011226	Fbxw27	MOUSE	4	multi_copy	singleton	39.2241	39.0558	100.0	0.0	0.0	0.6	0.25	1	1
ENSG00000211789	OG_00044	HQ_00006	TRAV12-2	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000104620	HQ_00006	Trav7-1	MOUSE	5	multi_copy	multi_copy	68.75	68.1416	75.0	0.0	1.0	0.3333333333333333	0.06666666666666667	3	1
ENSG00000211794	OG_00044	HQ_00006	TRAV12-3	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000104620	HQ_00006	Trav7-1	MOUSE	5	multi_copy	multi_copy	61.6071	60.5263	50.0	0.0	0.0	0.25	0.0625	12	2
ENSG00000211785	OG_00044	HQ_00006	TRAV12-1	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000104620	HQ_00006	Trav7-1	MOUSE	5	multi_copy	multi_copy	55.3571	55.3571	50.0	0.0	0.0	0.16666666666666666	0.06666666666666667	3	3
ENSG00000211802	OG_00074	HQ_00027	TRAV22	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000104629	HQ_00027	Trav13n-1	MOUSE	5	multi_copy	multi_copy	64.5455	64.5455	75.0	0.0	1.0	0.2857142857142857	0.2	3	1
ENSG00000183347	OG_00263	HQ_15343	GBP6	HUMAN	5	multi_copy	1to1	ENSMUSG00000104713	HQ_SNG_011228	Gbp6	MOUSE	5	multi_copy	singleton	66.5087	68.9034	0.0	1.86	0.0	0.25	0.18181818181818182	2	1
ENSG00000211598	OG_00071	HQ_00113	IGKV4-1	HUMAN	4	multi_copy	multi_copy	ENSMUSG00000104769	HQ_00113	Igkv8-34	MOUSE	4	multi_copy	multi_copy	71.0744	71.0744	50.0	0.0	0.0	0.18181818181818182	0.125	3	1
ENSG00000211829	OG_14629	HQ_15790	TRDC	HUMAN	5	1to1	1to1	ENSMUSG00000104876	HQ_15790	Trdc	MOUSE	5	1to1	1to1	73.2026	72.7273	100.0	99.8	1.0	0.1	0.1	1	1
ENSG00000211804	OG_00119	HQ_17069	TRDV1	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000104915	HQ_SNG_011231	Trav15n-2	MOUSE	5	multi_copy	singleton	58.1197	59.1304	50.0	0.0	0.0	0.1875	0.11764705882352941	5	1
ENSG00000211794	OG_00044	HQ_00006	TRAV12-3	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105080	HQ_00006	Trav7n-6	MOUSE	5	multi_copy	multi_copy	59.8214	58.7719	75.0	0.0	1.0	0.35714285714285715	0.17647058823529413	2	1
ENSG00000211789	OG_00044	HQ_00006	TRAV12-2	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105080	HQ_00006	Trav7n-6	MOUSE	5	multi_copy	multi_copy	61.6071	61.0619	50.0	0.0	0.0	0.3333333333333333	0.05555555555555555	8	2
ENSG00000211785	OG_00044	HQ_00006	TRAV12-1	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105080	HQ_00006	Trav7n-6	MOUSE	5	multi_copy	multi_copy	58.0357	58.0357	25.0	0.0	0.0	0.2	0.05555555555555555	6	3
ENSG00000183347	OG_00263	HQ_15343	GBP6	HUMAN	5	multi_copy	1to1	ENSMUSG00000105096	HQ_SNG_011235	Gbp10	MOUSE	5	multi_copy	singleton	65.8768	68.2488	0.0	0.0	0.0	0.25	0.18181818181818182	3	1
ENSG00000211794	OG_00044	HQ_00006	TRAV12-3	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105393	HQ_00006	Trav7d-5	MOUSE	5	multi_copy	multi_copy	57.1429	56.1404	75.0	0.0	1.0	0.26666666666666666	0.11764705882352941	7	1
ENSG00000211789	OG_00044	HQ_00006	TRAV12-2	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105393	HQ_00006	Trav7d-5	MOUSE	5	multi_copy	multi_copy	63.3929	62.8319	25.0	0.0	0.0	0.3333333333333333	0.2	13	2
ENSG00000211785	OG_00044	HQ_00006	TRAV12-1	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105393	HQ_00006	Trav7d-5	MOUSE	5	multi_copy	multi_copy	51.7857	51.7857	0.0	0.0	0.0	0.38461538461538464	0.125	8	3
ENSG00000211598	OG_00071	HQ_00113	IGKV4-1	HUMAN	4	multi_copy	multi_copy	ENSMUSG00000105432	HQ_SNG_011239	Gm43218	MOUSE	4	multi_copy	singleton	65.7895	61.9835	50.0	0.0	0.0	0.1111111111111111	0.0625	11	1
ENSG00000154451	OG_16102	HQ_14536	GBP5	HUMAN	4	1to1	1to1	ENSMUSG00000105504	HQ_14536	Gbp5	MOUSE	4	1to1	1to1	66.7235	66.2712	50.0	100.0	1.0	0.25	0.25	1	1
ENSG00000211789	OG_00044	HQ_00006	TRAV12-2	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105533	HQ_00006	Trav7d-2	MOUSE	5	multi_copy	multi_copy	66.0714	65.4867	75.0	0.0	1.0	0.42857142857142855	0.15384615384615385	1	1
ENSG00000211794	OG_00044	HQ_00006	TRAV12-3	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105533	HQ_00006	Trav7d-2	MOUSE	5	multi_copy	multi_copy	60.7143	59.6491	50.0	0.0	0.0	0.3	0.14285714285714285	10	2
ENSG00000211785	OG_00044	HQ_00006	TRAV12-1	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105533	HQ_00006	Trav7d-2	MOUSE	5	multi_copy	multi_copy	53.5714	53.5714	0.0	0.0	0.0	0.2	0.07142857142857142	11	3
ENSG00000211675	OG_00094	HQ_18313	IGLC1	HUMAN	5	multi_copy	1to1	ENSMUSG00000105547	HQ_SNG_011240	Iglc3	MOUSE	5	multi_copy	singleton	65.7143	65.0943	25.0	0.0	0.0	0.08333333333333333	0.125	3	1
ENSG00000211685	OG_00094	HQ_SNG_000588	IGLC7	HUMAN	5	multi_copy	singleton	ENSMUSG00000105547	HQ_SNG_011240	Iglc3	MOUSE	5	multi_copy	singleton	63.8095	63.2075	25.0	28.43	0.0	0.07692307692307693	0.0625	2	2
ENSG00000211677	OG_00094	HQ_18314	IGLC2	HUMAN	5	multi_copy	1to1	ENSMUSG00000105547	HQ_SNG_011240	Iglc3	MOUSE	5	multi_copy	singleton	63.8095	63.2075	25.0	0.0	0.0	0.07692307692307693	0.11764705882352941	3	3
ENSG00000254709	OG_00094	HQ_18469	IGLL5	HUMAN	5	multi_copy	1to1	ENSMUSG00000105547	HQ_SNG_011240	Iglc3	MOUSE	5	multi_copy	singleton	64.7619	31.7757	25.0	0.0	0.0	0.07692307692307693	0.058823529411764705	4	4
ENSG00000211679	OG_00094	HQ_18315	IGLC3	HUMAN	5	multi_copy	1to1	ENSMUSG00000105547	HQ_SNG_011240	Iglc3	MOUSE	5	multi_copy	singleton	63.8095	63.2075	25.0	0.0	0.0	0.07142857142857142	0.1111111111111111	2	5
ENSG00000128322	OG_00094	HQ_17733	IGLL1	HUMAN	5	multi_copy	1to1	ENSMUSG00000105547	HQ_SNG_011240	Iglc3	MOUSE	5	multi_copy	singleton	63.8095	31.4554	0.0	0.0	0.0	0.1	0.0	2	6
ENSG00000164049	OG_00165	HQ_17893	FBXW12	HUMAN	4	multi_copy	1to1	ENSMUSG00000105589	HQ_SNG_011241	Fbxw14	MOUSE	4	multi_copy	singleton	39.2241	39.0558	100.0	0.0	0.0	0.2	0.0	12	1
ENSG00000251039	OG_00088	HQ_SNG_000989	IGKV2D-40	HUMAN	4	multi_copy	singleton	ENSMUSG00000105606	HQ_SNG_011242	Igkv2-109	MOUSE	4	multi_copy	singleton	69.1667	75.4545	25.0	0.0	0.0	0.42857142857142855	0.0	1	1
ENSG00000273962	OG_00088	HQ_SNG_001246	IGKV2-40	HUMAN	4	multi_copy	singleton	ENSMUSG00000105606	HQ_SNG_011242	Igkv2-109	MOUSE	4	multi_copy	singleton	65.8333	75.2381	25.0	0.0	0.0	0.42857142857142855	0.0	1	2
ENSG00000242534	OG_00088	HQ_17161	IGKV2D-28	HUMAN	4	multi_copy	multi_copy	ENSMUSG00000105606	HQ_SNG_011242	Igkv2-109	MOUSE	4	multi_copy	singleton	77.5	77.5	25.0	0.0	0.0	0.3	0.0	1	3
ENSG00000243264	OG_00088	HQ_SNG_000928	IGKV2D-29	HUMAN	4	multi_copy	singleton	ENSMUSG00000105606	HQ_SNG_011242	Igkv2-109	MOUSE	4	multi_copy	singleton	77.5	77.5	25.0	0.0	0.0	0.3	0.0	1	4
ENSG00000211623	OG_00088	HQ_SNG_000560	IGKV2D-26	HUMAN	4	multi_copy	singleton	ENSMUSG00000105606	HQ_SNG_011242	Igkv2-109	MOUSE	4	multi_copy	singleton	68.3333	68.3333	25.0	0.0	0.0	0.3	0.0	1	5
ENSG00000244116	OG_00088	HQ_17161	IGKV2-28	HUMAN	4	multi_copy	multi_copy	ENSMUSG00000105606	HQ_SNG_011242	Igkv2-109	MOUSE	4	multi_copy	singleton	77.5	77.5	25.0	0.0	0.0	0.2727272727272727	0.0	1	6
ENSG00000211794	OG_00044	HQ_00006	TRAV12-3	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105629	HQ_00006	Trav7n-5	MOUSE	5	multi_copy	multi_copy	57.1429	56.1404	75.0	0.0	1.0	0.3076923076923077	0.2857142857142857	5	1
ENSG00000211789	OG_00044	HQ_00006	TRAV12-2	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105629	HQ_00006	Trav7n-5	MOUSE	5	multi_copy	multi_copy	63.3929	62.8319	50.0	0.0	0.0	0.2727272727272727	0.21428571428571427	10	2
ENSG00000211785	OG_00044	HQ_00006	TRAV12-1	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105629	HQ_00006	Trav7n-5	MOUSE	5	multi_copy	multi_copy	51.7857	51.7857	25.0	0.0	0.0	0.23076923076923078	0.0625	4	3
ENSG00000211794	OG_00044	HQ_00006	TRAV12-3	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105721	HQ_00006	Trav7d-6	MOUSE	5	multi_copy	multi_copy	59.8214	58.7719	75.0	0.0	1.0	0.38461538461538464	0.1875	1	1
ENSG00000211789	OG_00044	HQ_00006	TRAV12-2	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105721	HQ_00006	Trav7d-6	MOUSE	5	multi_copy	multi_copy	61.6071	61.0619	50.0	0.0	0.0	0.36363636363636365	0.058823529411764705	7	2
ENSG00000211785	OG_00044	HQ_00006	TRAV12-1	HUMAN	5	multi_copy	multi_copy	ENSMUSG00000105721	HQ_00006	Trav7d-6	MOUSE	5	multi_copy	multi_copy	58.0357	58.0357	25.0	0.0	0.0	0.21428571428571427	0.058823529411764705	5	3
ENSG00000283324	OG_18087	HQ_17252	CTXND2	HUMAN	3	1to1	1to1	ENSMUSG00000105734	HQ_17252	Ctxnd2	MOUSE	3	1to1	1to1	74.5455	69.4915	100.0	100.0	1.0	0.75	0.75	1	1
ENSG00000203814	OG_14399	HQ_12555	H2BC18	HUMAN	5	1to1	1to1	ENSMUSG00000105827	HQ_12555	H2bc18	MOUSE	5	1to1	1to1	100.0	100.0	25.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000273238	OG_18066	HQ_17232	TMEM271	HUMAN	3	1to1	1to1	ENSMUSG00000105867	HQ_17232	Gm42517	MOUSE	3	1to1	1to1	85.8289	83.3766	50.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000211679	OG_00094	HQ_18315	IGLC3	HUMAN	5	multi_copy	1to1	ENSMUSG00000105906	HQ_18315	Iglc1	MOUSE	5	multi_copy	1to1	71.6981	71.6981	25.0	100.0	1.0	0.07692307692307693	0.058823529411764705	1	1
ENSG00000211675	OG_00094	HQ_18313	IGLC1	HUMAN	5	multi_copy	1to1	ENSMUSG00000105906	HQ_18315	Iglc1	MOUSE	5	multi_copy	1to1	71.6981	71.6981	25.0	0.0	0.0	0.09090909090909091	0.06666666666666667	2	2
ENSG00000211677	OG_00094	HQ_18314	IGLC2	HUMAN	5	multi_copy	1to1	ENSMUSG00000105906	HQ_18315	Iglc1	MOUSE	5	multi_copy	1to1	71.6981	71.6981	25.0	0.0	0.0	0.08333333333333333	0.0625	2	3
ENSG00000211685	OG_00094	HQ_SNG_000588	IGLC7	HUMAN	5	multi_copy	singleton	ENSMUSG00000105906	HQ_18315	Iglc1	MOUSE	5	multi_copy	1to1	70.7547	70.7547	25.0	0.0	0.0	0.08333333333333333	0.07142857142857142	1	4
ENSG00000254709	OG_00094	HQ_18469	IGLL5	HUMAN	5	multi_copy	1to1	ENSMUSG00000105906	HQ_18315	Iglc1	MOUSE	5	multi_copy	1to1	70.7547	35.0467	25.0	0.0	0.0	0.08333333333333333	0.0	3	5
ENSG00000128322	OG_00094	HQ_17733	IGLL1	HUMAN	5	multi_copy	1to1	ENSMUSG00000105906	HQ_18315	Iglc1	MOUSE	5	multi_copy	1to1	69.8113	34.7418	0.0	0.0	0.0	0.1111111111111111	0.0	1	6
