ensembl_id_MACFA	ens_orthogroup_id	ens_hqorthogroup_id_MACFA	gene_symbol_MACFA	species_code_MACFA	n_species_MACFA	ens_orthogroup_status_MACFA	ens_hqorthogroup_status_MACFA	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MACFA	ortholog_rank_PIGXX
ENSMFAG00000061592	OG_00019	HQ_17159		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062467	HQ_00163		PIGXX	5	multi_copy	multi_copy	57.1429	75.0	0.0	0.0	0.0	0.14285714285714285	0.0	8	13
ENSMFAG00000064836	OG_00019	HQ_17159		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062467	HQ_00163		PIGXX	5	multi_copy	multi_copy	57.1429	75.0	0.0	0.0	0.0	0.14285714285714285	0.0625	8	14
ENSMFAG00000062269	OG_00019	HQ_SNG_006910		MACFA	5	multi_copy	singleton	ENSSSCG00000062467	HQ_00163		PIGXX	5	multi_copy	multi_copy	56.4626	74.1071	0.0	0.0	0.0	0.14285714285714285	0.058823529411764705	8	15
ENSMFAG00000053411	OG_00019	HQ_SNG_004728		MACFA	5	multi_copy	singleton	ENSSSCG00000062467	HQ_00163		PIGXX	5	multi_copy	multi_copy	55.7823	79.6116	0.0	0.0	0.0	0.14285714285714285	0.06666666666666667	8	16
ENSMFAG00000051441	OG_00019	HQ_SNG_004253		MACFA	5	multi_copy	singleton	ENSSSCG00000062467	HQ_00163		PIGXX	5	multi_copy	multi_copy	55.102	78.6408	0.0	0.0	0.0	0.14285714285714285	0.0	8	17
ENSMFAG00000054845	OG_00019	HQ_SNG_005059		MACFA	5	multi_copy	singleton	ENSSSCG00000062467	HQ_00163		PIGXX	5	multi_copy	multi_copy	54.4218	71.4286	0.0	0.0	0.0	0.14285714285714285	0.0	8	18
ENSMFAG00000056770	OG_00019	HQ_SNG_005540		MACFA	5	multi_copy	singleton	ENSSSCG00000062467	HQ_00163		PIGXX	5	multi_copy	multi_copy	53.7415	70.5357	0.0	0.0	0.0	0.14285714285714285	0.0	8	19
ENSMFAG00000058209	OG_00019	HQ_SNG_005891		MACFA	5	multi_copy	singleton	ENSSSCG00000062467	HQ_00163		PIGXX	5	multi_copy	multi_copy	53.7415	76.699	0.0	0.0	0.0	0.14285714285714285	0.06666666666666667	8	20
ENSMFAG00000065592	OG_00019	HQ_00163		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062467	HQ_00163		PIGXX	5	multi_copy	multi_copy	53.7415	76.699	0.0	0.0	0.0	0.125	0.058823529411764705	8	21
ENSMFAG00000057211	OG_00019	HQ_SNG_005653		MACFA	5	multi_copy	singleton	ENSSSCG00000062467	HQ_00163		PIGXX	5	multi_copy	multi_copy	55.7823	79.6116	0.0	0.0	0.0	0.1111111111111111	0.058823529411764705	8	22
ENSMFAG00000052666	OG_00019	HQ_SNG_004532		MACFA	5	multi_copy	singleton	ENSSSCG00000062467	HQ_00163		PIGXX	5	multi_copy	multi_copy	63.2653	66.4286	0.0	0.0	0.0	0.1	0.0	4	23
ENSMFAG00000050879	OG_00019	HQ_SNG_004102		MACFA	5	multi_copy	singleton	ENSSSCG00000062467	HQ_00163		PIGXX	5	multi_copy	multi_copy	54.4218	77.6699	0.0	0.0	0.0	0.09090909090909091	0.058823529411764705	8	24
ENSMFAG00000061399	OG_00019	HQ_SNG_006691		MACFA	5	multi_copy	singleton	ENSSSCG00000062467	HQ_00163		PIGXX	5	multi_copy	multi_copy	52.381	74.0385	0.0	0.0	0.0	0.09090909090909091	0.0	7	25
ENSMFAG00000042788	OG_17781	HQ_SNG_002923		MACFA	3	1to1	singleton	ENSSSCG00000062483	HQ_18042	GVQW3	PIGXX	3	1to1	1to1	61.9048	48.1481	100.0	100.0	0.0	0.8333333333333334	0.5714285714285714	1	1
ENSMFAG00000037676	OG_01941	HQ_00515	KRT5	MACFA	5	multi_copy	multi_copy	ENSSSCG00000062487	HQ_00515	KRT5	PIGXX	5	multi_copy	multi_copy	92.5249	93.9292	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMFAG00000050810	OG_00050	HQ_17165		MACFA	5	multi_copy	1to1	ENSSSCG00000062489	HQ_SNG_021912		PIGXX	5	multi_copy	singleton	60.1307	73.0159	50.0	0.0	0.0	0.2222222222222222	0.0	2	1
ENSMFAG00000049936	OG_00050	HQ_SNG_003854		MACFA	5	multi_copy	singleton	ENSSSCG00000062489	HQ_SNG_021912		PIGXX	5	multi_copy	singleton	53.5948	67.2131	25.0	0.0	0.0	0.1111111111111111	0.0	4	2
ENSMFAG00000040100	OG_00050	HQ_SNG_002761		MACFA	5	multi_copy	singleton	ENSSSCG00000062489	HQ_SNG_021912		PIGXX	5	multi_copy	singleton	68.6274	68.6274	0.0	0.0	0.0	0.25	0.0	11	3
ENSMFAG00000060618	OG_00050	HQ_SNG_006486		MACFA	5	multi_copy	singleton	ENSSSCG00000062489	HQ_SNG_021912		PIGXX	5	multi_copy	singleton	71.2418	73.1544	0.0	0.0	0.0	0.1111111111111111	0.0	1	4
ENSMFAG00000053432	OG_00009	HQ_SNG_004733		MACFA	3	multi_copy	singleton	ENSSSCG00000062497	HQ_SNG_021913		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	83	1
ENSMFAG00000054919	OG_00009	HQ_SNG_005083		MACFA	3	multi_copy	singleton	ENSSSCG00000062497	HQ_SNG_021913		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	83	2
ENSMFAG00000048905	OG_00009	HQ_SNG_003593		MACFA	3	multi_copy	singleton	ENSSSCG00000062497	HQ_SNG_021913		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	83	3
ENSMFAG00000064713	OG_00009	HQ_SNG_007537		MACFA	3	multi_copy	singleton	ENSSSCG00000062497	HQ_SNG_021913		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	83	4
ENSMFAG00000058205	OG_00009	HQ_SNG_005889		MACFA	3	multi_copy	singleton	ENSSSCG00000062497	HQ_SNG_021913		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	83	5
ENSMFAG00000042683	OG_11381	HQ_09690	SRR	MACFA	5	1to1	1to1	ENSSSCG00000062531	HQ_09690	SRR	PIGXX	5	1to1	1to1	84.0909	81.0959	100.0	100.0	1.0	0.5	0.5	1	1
ENSMFAG00000039330	OG_17292	HQ_SNG_002703		MACFA	2	multi_copy	singleton	ENSSSCG00000062549	HQ_SNG_021917		PIGXX	2	multi_copy	singleton	79.2208	77.707	25.0	0.0	0.0	0.1111111111111111	0.0	2	1
ENSMFAG00000048986	OG_00126	HQ_00034		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062551	HQ_00034		PIGXX	5	multi_copy	multi_copy	77.8846	77.8846	50.0	0.0	0.0	0.3	0.11764705882352941	6	1
ENSMFAG00000060931	OG_00126	HQ_SNG_006581		MACFA	5	multi_copy	singleton	ENSSSCG00000062551	HQ_00034		PIGXX	5	multi_copy	multi_copy	76.9231	76.9231	50.0	0.0	0.0	0.2727272727272727	0.1111111111111111	2	2
ENSMFAG00000063755	OG_00126	HQ_SNG_007293		MACFA	5	multi_copy	singleton	ENSSSCG00000062551	HQ_00034		PIGXX	5	multi_copy	multi_copy	75.3205	75.3205	50.0	0.0	0.0	0.2727272727272727	0.1111111111111111	6	3
ENSMFAG00000030157	OG_00399	HQ_15070	ZCCHC12	MACFA	5	multi_copy	1to1	ENSSSCG00000062552	HQ_SNG_021918		PIGXX	5	multi_copy	singleton	76.8421	36.3184	100.0	0.0	0.0	0.625	0.4444444444444444	1	1
ENSMFAG00000045388	OG_00399	HQ_09521	ZCCHC18	MACFA	5	multi_copy	1to1	ENSSSCG00000062552	HQ_SNG_021918		PIGXX	5	multi_copy	singleton	69.4737	35.2941	0.0	0.0	0.0	0.07142857142857142	0.0	2	2
ENSMFAG00000043322	OG_08740	HQ_16471	GOLGA4	MACFA	4	multi_copy	1to1	ENSSSCG00000062556	HQ_SNG_021919		PIGXX	4	multi_copy	singleton	90.1478	16.0245	50.0	62.67	0.0	0.25	0.1	2	1
ENSMFAG00000039716	OG_04686	HQ_03126	HOXA13	MACFA	5	1to1	1to1	ENSSSCG00000062559	HQ_03126	HOXA13	PIGXX	5	1to1	1to1	96.6495	97.4026	100.0	100.0	1.0	0.75	0.75	1	1
ENSMFAG00000002852	OG_00079	HQ_17021	DEFB121	MACFA	5	multi_copy	1to1	ENSSSCG00000062567	HQ_17021	DEFB121	PIGXX	5	multi_copy	1to1	61.6667	48.6842	100.0	0.0	0.0	0.6153846153846154	0.4	1	1
ENSMFAG00000034512	OG_00079	HQ_16215	DEFB127	MACFA	5	multi_copy	1to1	ENSSSCG00000062567	HQ_17021	DEFB121	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.1875	0.1111111111111111	2	2
ENSMFAG00000055496	OG_00079	HQ_10838		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062567	HQ_17021	DEFB121	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	6	3
ENSMFAG00000044109	OG_00079	HQ_16863	DEFB108B	MACFA	5	multi_copy	1to1	ENSSSCG00000062567	HQ_17021	DEFB121	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	6	4
ENSMFAG00000059245	OG_00079	HQ_10838		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062567	HQ_17021	DEFB121	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	6	5
ENSMFAG00000061211	OG_00079	HQ_18300	DEFB134	MACFA	5	multi_copy	1to1	ENSSSCG00000062567	HQ_17021	DEFB121	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	6	6
ENSMFAG00000064390	OG_00079	HQ_18136	DEFB132	MACFA	5	multi_copy	1to1	ENSSSCG00000062567	HQ_17021	DEFB121	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	6	7
ENSMFAG00000053432	OG_00009	HQ_SNG_004733		MACFA	3	multi_copy	singleton	ENSSSCG00000062569	HQ_SNG_021920		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	81	1
ENSMFAG00000054919	OG_00009	HQ_SNG_005083		MACFA	3	multi_copy	singleton	ENSSSCG00000062569	HQ_SNG_021920		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	81	2
ENSMFAG00000048905	OG_00009	HQ_SNG_003593		MACFA	3	multi_copy	singleton	ENSSSCG00000062569	HQ_SNG_021920		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	81	3
ENSMFAG00000064713	OG_00009	HQ_SNG_007537		MACFA	3	multi_copy	singleton	ENSSSCG00000062569	HQ_SNG_021920		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	81	4
ENSMFAG00000058205	OG_00009	HQ_SNG_005889		MACFA	3	multi_copy	singleton	ENSSSCG00000062569	HQ_SNG_021920		PIGXX	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	81	5
ENSMFAG00000057619	OG_14162	HQ_12323	OR52M1	MACFA	5	1to1	1to1	ENSSSCG00000062582	HQ_12323	OR52M1	PIGXX	5	1to1	1to1	88.0126	88.0126	75.0	0.0	1.0	0.26666666666666666	0.25	1	1
ENSMFAG00000033122	OG_11446	HQ_09756	SF1	MACFA	5	1to1	1to1	ENSSSCG00000062583	HQ_09756	SF1	PIGXX	5	1to1	1to1	57.536	85.4086	100.0	0.0	1.0	1.0	1.0	1	1
ENSMFAG00000005448	OG_11659	HQ_09959	RNASE6	MACFA	5	1to1	1to1	ENSSSCG00000062585	HQ_09959	RNASE6	PIGXX	5	1to1	1to1	69.281	70.6667	100.0	0.0	1.0	0.5	0.36363636363636365	1	1
ENSMFAG00000030838	OG_17646	HQ_16558	THAP8	MACFA	3	1to1	1to1	ENSSSCG00000062589	HQ_16558	THAP8	PIGXX	3	1to1	1to1	70.412	68.6131	100.0	100.0	1.0	0.5	0.35714285714285715	1	1
ENSMFAG00000002315	OG_06167	HQ_SNG_001709		MACFA	5	1to1	singleton	ENSSSCG00000062607	HQ_13914	TENT4B	PIGXX	5	1to1	1to1	45.6338	96.7164	100.0	77.92	0.0	0.375	0.2222222222222222	1	1
ENSMFAG00000044621	OG_11509	HQ_17925	TXNDC2	MACFA	5	1to1	1to1	ENSSSCG00000062616	HQ_SNG_021925		PIGXX	5	1to1	singleton	38.5185	48.037	100.0	0.0	0.0	0.625	0.4444444444444444	1	1
ENSMFAG00000036549	OG_06485	HQ_04925	DNAH8	MACFA	5	1to1	1to1	ENSSSCG00000062622	HQ_04925	DNAH8	PIGXX	5	1to1	1to1	92.7853	92.0561	100.0	76.56	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSMFAG00000020824	OG_00130	HQ_00018		MACFA	3	multi_copy	multi_copy	ENSSSCG00000062631	HQ_SNG_021929		PIGXX	3	multi_copy	singleton	44.4444	46.2312	0.0	0.0	0.0	0.07692307692307693	0.0	2	1
ENSMFAG00000048587	OG_00130	HQ_00018		MACFA	3	multi_copy	multi_copy	ENSSSCG00000062631	HQ_SNG_021929		PIGXX	3	multi_copy	singleton	44.4444	46.9388	0.0	0.0	0.0	0.07692307692307693	0.0	2	2
ENSMFAG00000035474	OG_00130	HQ_00018		MACFA	3	multi_copy	multi_copy	ENSSSCG00000062631	HQ_SNG_021929		PIGXX	3	multi_copy	singleton	42.9952	46.114	0.0	0.0	0.0	0.07692307692307693	0.0	2	3
ENSMFAG00000064842	OG_00130	HQ_00018		MACFA	3	multi_copy	multi_copy	ENSSSCG00000062631	HQ_SNG_021929		PIGXX	3	multi_copy	singleton	44.9275	47.449	0.0	0.0	0.0	0.07142857142857142	0.0	2	4
ENSMFAG00000048030	OG_00130	HQ_18444		MACFA	3	multi_copy	1to1	ENSSSCG00000062631	HQ_SNG_021929		PIGXX	3	multi_copy	singleton	43.9614	37.7593	0.0	0.0	0.0	0.06666666666666667	0.0	2	5
ENSMFAG00000045053	OG_00252	HQ_00065	CBR1	MACFA	5	multi_copy	multi_copy	ENSSSCG00000062639	HQ_00065		PIGXX	5	multi_copy	multi_copy	74.1611	53.253	100.0	0.0	1.0	0.5	0.3333333333333333	4	1
ENSMFAG00000061211	OG_00079	HQ_18300	DEFB134	MACFA	5	multi_copy	1to1	ENSSSCG00000062644	HQ_SNG_021932		PIGXX	5	multi_copy	singleton	40.1639	74.2424	50.0	0.0	0.0	0.21428571428571427	0.125	1	1
ENSMFAG00000044109	OG_00079	HQ_16863	DEFB108B	MACFA	5	multi_copy	1to1	ENSSSCG00000062644	HQ_SNG_021932		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.13333333333333333	0.058823529411764705	2	2
ENSMFAG00000055496	OG_00079	HQ_10838		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062644	HQ_SNG_021932		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	3	3
ENSMFAG00000059245	OG_00079	HQ_10838		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062644	HQ_SNG_021932		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	3	4
ENSMFAG00000064390	OG_00079	HQ_18136	DEFB132	MACFA	5	multi_copy	1to1	ENSSSCG00000062644	HQ_SNG_021932		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	3	5
ENSMFAG00000034512	OG_00079	HQ_16215	DEFB127	MACFA	5	multi_copy	1to1	ENSSSCG00000062644	HQ_SNG_021932		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	4	6
ENSMFAG00000002852	OG_00079	HQ_17021	DEFB121	MACFA	5	multi_copy	1to1	ENSSSCG00000062644	HQ_SNG_021932		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	4	7
ENSMFAG00000053738	OG_00039	HQ_00244		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062657	HQ_00086		PIGXX	5	multi_copy	multi_copy	78.6408	78.6408	25.0	0.0	0.0	0.08333333333333333	0.0	12	1
ENSMFAG00000060337	OG_00039	HQ_00244		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062657	HQ_00086		PIGXX	5	multi_copy	multi_copy	78.6408	78.6408	25.0	0.0	0.0	0.08333333333333333	0.0	4	2
ENSMFAG00000053738	OG_00039	HQ_00244		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062669	HQ_SNG_021936		PIGXX	5	multi_copy	singleton	78.0864	81.877	25.0	0.0	0.0	0.125	0.05263157894736842	9	1
ENSMFAG00000060337	OG_00039	HQ_00244		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062669	HQ_SNG_021936		PIGXX	5	multi_copy	singleton	78.0864	81.877	0.0	0.0	0.0	0.125	0.05263157894736842	17	2
ENSMFAG00000033944	OG_15923	HQ_14260	ATAD1	MACFA	4	1to1	1to1	ENSSSCG00000062685	HQ_14260	ATAD1	PIGXX	4	1to1	1to1	100.0	100.0	100.0	50.45	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMFAG00000056444	OG_11997	HQ_10280	BCL2	MACFA	5	1to1	1to1	ENSSSCG00000062696	HQ_10280	BCL2	PIGXX	5	1to1	1to1	94.1176	93.3333	100.0	83.76	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMFAG00000043044	OG_00232	HQ_00562	OR1J4	MACFA	5	multi_copy	multi_copy	ENSSSCG00000062704	HQ_00562		PIGXX	5	multi_copy	multi_copy	69.968	77.3852	75.0	0.0	1.0	0.05555555555555555	0.05263157894736842	2	1
ENSMFAG00000037570	OG_07625	HQ_06041	CEP350	MACFA	5	1to1	1to1	ENSSSCG00000062714	HQ_06041	CEP350	PIGXX	5	1to1	1to1	86.1102	83.6289	100.0	36.63	1.0	0.6	0.6	1	1
ENSMFAG00000055201	OG_00140	HQ_SNG_005154		MACFA	5	multi_copy	singleton	ENSSSCG00000062725	HQ_SNG_021940		PIGXX	5	multi_copy	singleton	27.1127	12.3003	0.0	0.0	0.0	0.08333333333333333	0.0	4	1
ENSMFAG00000065565	OG_00140	HQ_18424	ERVW-1	MACFA	5	multi_copy	1to1	ENSSSCG00000062725	HQ_SNG_021940		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	4	2
ENSMFAG00000064862	OG_00140	HQ_SNG_007574		MACFA	5	multi_copy	singleton	ENSSSCG00000062725	HQ_SNG_021940		PIGXX	5	multi_copy	singleton	20.4225	10.302	0.0	0.0	0.0	0.06666666666666667	0.0	4	3
ENSMFAG00000063848	OG_17851	HQ_16919	ZNF70	MACFA	3	1to1	1to1	ENSSSCG00000062733	HQ_16919	ZNF70	PIGXX	3	1to1	1to1	85.9375	86.3229	75.0	0.0	1.0	0.38461538461538464	0.35714285714285715	1	1
ENSMFAG00000038428	OG_00397	HQ_08004	ELOC	MACFA	5	multi_copy	1to1	ENSSSCG00000062736	HQ_SNG_021943		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	3	1
ENSMFAG00000043889	OG_15112	HQ_13183	FDX2	MACFA	5	1to1	1to1	ENSSSCG00000062738	HQ_13183	FDX2	PIGXX	5	1to1	1to1	86.0215	86.0215	100.0	100.0	1.0	0.75	0.75	1	1
ENSMFAG00000051063	OG_00359	HQ_17031	OR2B3	MACFA	3	multi_copy	1to1	ENSSSCG00000062747	HQ_SNG_021944		PIGXX	3	multi_copy	singleton	83.691	62.3003	25.0	0.0	0.0	0.13333333333333333	0.0	2	1
ENSMFAG00000051035	OG_00693	HQ_11999	SMIM15	MACFA	5	multi_copy	1to1	ENSSSCG00000062748	HQ_SNG_021945		PIGXX	5	multi_copy	singleton	100.0	100.0	0.0	0.0	0.0	0.07142857142857142	0.0	2	1
ENSMFAG00000041610	OG_00031	HQ_SNG_002848		MACFA	5	multi_copy	singleton	ENSSSCG00000062751	HQ_SNG_021946		PIGXX	5	multi_copy	singleton	38.7755	25.5034	50.0	0.0	0.0	0.14285714285714285	0.0	8	1
ENSMFAG00000003194	OG_00031	HQ_SNG_001769		MACFA	5	multi_copy	singleton	ENSSSCG00000062751	HQ_SNG_021946		PIGXX	5	multi_copy	singleton	50.5102	14.4315	50.0	0.0	0.0	0.14285714285714285	0.0	8	2
ENSMFAG00000040912	OG_00031	HQ_17022		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062751	HQ_SNG_021946		PIGXX	5	multi_copy	singleton	58.1633	23.1237	0.0	0.0	0.0	0.16666666666666666	0.0	8	3
ENSMFAG00000043859	OG_00031	HQ_17660	LILRB5	MACFA	5	multi_copy	1to1	ENSSSCG00000062751	HQ_SNG_021946		PIGXX	5	multi_copy	singleton	54.0816	17.9966	0.0	0.0	0.0	0.16666666666666666	0.0	8	4
ENSMFAG00000044522	OG_00031	HQ_SNG_003029		MACFA	5	multi_copy	singleton	ENSSSCG00000062751	HQ_SNG_021946		PIGXX	5	multi_copy	singleton	52.551	14.8844	0.0	0.0	0.0	0.16666666666666666	0.0	8	5
ENSMFAG00000035196	OG_00067	HQ_00486	OR5AN1	MACFA	5	multi_copy	multi_copy	ENSSSCG00000062768	HQ_SNG_021947		PIGXX	5	multi_copy	singleton	77.0701	77.8135	0.0	0.0	0.0	0.07692307692307693	0.0	10	1
ENSMFAG00000003685	OG_07984	HQ_06395	GPR87	MACFA	5	1to1	1to1	ENSSSCG00000062777	HQ_06395	GPR87	PIGXX	5	1to1	1to1	91.6201	91.6201	100.0	17.5	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMFAG00000050743	OG_00074	HQ_00027		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062799	HQ_SNG_021951		PIGXX	5	multi_copy	singleton	35.0785	48.9051	50.0	0.0	0.0	0.21428571428571427	0.0	4	1
ENSMFAG00000000524	OG_00074	HQ_00027		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062799	HQ_SNG_021951		PIGXX	5	multi_copy	singleton	37.6963	48.9796	25.0	0.0	0.0	0.23076923076923078	0.0	4	2
ENSMFAG00000039330	OG_17292	HQ_SNG_002703		MACFA	2	multi_copy	singleton	ENSSSCG00000062817	HQ_SNG_021952		PIGXX	2	multi_copy	singleton	83.4395	83.4395	25.0	0.0	0.0	0.1111111111111111	0.0	1	1
ENSMFAG00000055260	OG_00696	HQ_00250	OR52K1	MACFA	5	multi_copy	multi_copy	ENSSSCG00000062823	HQ_SNG_021953		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.35714285714285715	0.3333333333333333	2	1
ENSMFAG00000043439	OG_01370	HQ_04201	FBXO6	MACFA	5	multi_copy	1to1	ENSSSCG00000062839	HQ_04201	FBXO6	PIGXX	5	multi_copy	1to1	78.3088	65.3374	100.0	0.0	1.0	0.5	0.42857142857142855	1	1
ENSMFAG00000045243	OG_00087	HQ_00046	SERPINA3	MACFA	5	multi_copy	multi_copy	ENSSSCG00000062845	HQ_SNG_021956		PIGXX	5	multi_copy	singleton	54.1226	57.1429	0.0	0.0	0.0	0.3333333333333333	0.1111111111111111	5	1
ENSMFAG00000038891	OG_11318	HQ_09634	ART5	MACFA	5	1to1	1to1	ENSSSCG00000062852	HQ_09634	ART5	PIGXX	5	1to1	1to1	63.4304	57.1429	100.0	0.0	1.0	0.4	0.2727272727272727	1	1
ENSMFAG00000047351	OG_00023	HQ_00003		MACFA	5	multi_copy	multi_copy	ENSSSCG00000062869	HQ_SNG_021959		PIGXX	5	multi_copy	singleton	70.1807	74.4409	25.0	0.0	0.0	0.14285714285714285	0.0	20	1
ENSMFAG00000007212	OG_00023	HQ_00003	OR5H2	MACFA	5	multi_copy	multi_copy	ENSSSCG00000062869	HQ_SNG_021959		PIGXX	5	multi_copy	singleton	71.3855	75.4777	25.0	0.0	0.0	0.125	0.0	20	2
ENSMFAG00000053144	OG_00023	HQ_00003	OR5H14	MACFA	5	multi_copy	multi_copy	ENSSSCG00000062869	HQ_SNG_021959		PIGXX	5	multi_copy	singleton	70.4819	75.4839	25.0	0.0	0.0	0.125	0.0	20	3
ENSMFAG00000060508	OG_00023	HQ_00003	OR5H8	MACFA	5	multi_copy	multi_copy	ENSSSCG00000062869	HQ_SNG_021959		PIGXX	5	multi_copy	singleton	70.4819	75.974	25.0	0.0	0.0	0.125	0.0	20	4
ENSMFAG00000053901	OG_00023	HQ_00003	OR5H6	MACFA	5	multi_copy	multi_copy	ENSSSCG00000062869	HQ_SNG_021959		PIGXX	5	multi_copy	singleton	67.7711	72.8155	25.0	0.0	0.0	0.125	0.0	20	5
ENSMFAG00000035809	OG_12287	HQ_10561	SLC25A30	MACFA	5	1to1	1to1	ENSSSCG00000062876	HQ_10561	SLC25A30	PIGXX	5	1to1	1to1	95.189	95.189	100.0	100.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMFAG00000048583	OG_11790	HQ_10082	SP7	MACFA	5	1to1	1to1	ENSSSCG00000062878	HQ_10082	SP7	PIGXX	5	1to1	1to1	80.8743	90.4277	100.0	0.0	1.0	0.8	0.8	1	1
ENSMFAG00000053134	OG_00109	HQ_15910	OR7E24	MACFA	5	multi_copy	1to1	ENSSSCG00000062886	HQ_SNG_021961		PIGXX	5	multi_copy	singleton	70.6625	66.8657	0.0	0.0	0.0	0.07142857142857142	0.0	2	1
ENSMFAG00000039687	OG_01310	HQ_03422	YWHAE	MACFA	5	multi_copy	1to1	ENSSSCG00000062888	HQ_03422	YWHAE	PIGXX	5	multi_copy	1to1	93.3333	99.1667	50.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1	1
ENSMFAG00000049638	OG_01310	HQ_SNG_003784		MACFA	5	multi_copy	singleton	ENSSSCG00000062888	HQ_03422	YWHAE	PIGXX	5	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	1	2
ENSMFAG00000032850	OG_07801	HQ_06219	ANP32B	MACFA	5	1to1	1to1	ENSSSCG00000062892	HQ_06219	ANP32B	PIGXX	5	1to1	1to1	79.3358	85.6574	100.0	100.0	1.0	0.7142857142857143	0.5	1	1
ENSMFAG00000034650	OG_13167	HQ_15329	WBP2NL	MACFA	5	1to1	1to1	ENSSSCG00000062925	HQ_SNG_021968		PIGXX	5	1to1	singleton	53.4137	45.2381	75.0	0.0	0.0	0.8	0.2857142857142857	1	1
ENSMFAG00000002296	OG_01935	HQ_11689	PBX1	MACFA	5	multi_copy	1to1	ENSSSCG00000062927	HQ_11689		PIGXX	5	multi_copy	1to1	93.8017	52.7907	100.0	92.87	1.0	0.6666666666666666	0.5714285714285714	1	1
ENSMFAG00000045952	OG_08318	HQ_06731	RHOT2	MACFA	5	1to1	1to1	ENSSSCG00000062928	HQ_06731	RHOT2	PIGXX	5	1to1	1to1	80.0322	77.2939	100.0	100.0	1.0	0.625	0.4444444444444444	1	1
