ensembl_id_MOUSE	ens_orthogroup_id	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ensembl_id_RATNO	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MOUSE	ortholog_rank_RATNO
ENSMUSG00000067262	OG_00010	HQ_17480	Vmn1r239-ps	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070498	HQ_SNG_016860	ENSRNOG00000070498	RATNO	4	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	33	53
ENSMUSG00000091013	OG_00010	HQ_SNG_010120	Vmn1r1	MOUSE	4	multi_copy	singleton	ENSRNOG00000070498	HQ_SNG_016860	ENSRNOG00000070498	RATNO	4	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.125	0.0	33	54
ENSMUSG00000118522	OG_11721	HQ_SNG_011474	Gm31160	MOUSE	4	multi_copy	singleton	ENSRNOG00000070500	HQ_SNG_016862	ENSRNOG00000070500	RATNO	4	multi_copy	singleton	69.2082	7.31329	100.0	100.0	0.0	0.8333333333333334	0.3333333333333333	1	1
ENSMUSG00000037390	OG_11721	HQ_SNG_008279	Muc3	MOUSE	4	multi_copy	singleton	ENSRNOG00000070500	HQ_SNG_016862	ENSRNOG00000070500	RATNO	4	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.7142857142857143	0.3	1	2
ENSMUSG00000030194	OG_00139	HQ_SNG_008138	Tas2r116	MOUSE	3	multi_copy	singleton	ENSRNOG00000070504	HQ_SNG_016864	ENSRNOG00000070504	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4	1
ENSMUSG00000062952	OG_00139	HQ_SNG_008989	Tas2r110	MOUSE	3	multi_copy	singleton	ENSRNOG00000070504	HQ_SNG_016864	ENSRNOG00000070504	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4	2
ENSMUSG00000056926	OG_00139	HQ_SNG_008752	Tas2r113	MOUSE	3	multi_copy	singleton	ENSRNOG00000070504	HQ_SNG_016864	ENSRNOG00000070504	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.75	0.0	5	3
ENSMUSG00000057381	OG_00139	HQ_SNG_008771	Tas2r123	MOUSE	3	multi_copy	singleton	ENSRNOG00000070504	HQ_SNG_016864	ENSRNOG00000070504	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.75	0.0	3	4
ENSMUSG00000058349	OG_00139	HQ_SNG_008814	Tas2r117	MOUSE	3	multi_copy	singleton	ENSRNOG00000070504	HQ_SNG_016864	ENSRNOG00000070504	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.6	0.0	3	5
ENSMUSG00000059410	OG_00139	HQ_SNG_008858	Tas2r125	MOUSE	3	multi_copy	singleton	ENSRNOG00000070504	HQ_SNG_016864	ENSRNOG00000070504	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.5	0.0	5	6
ENSMUSG00000071149	OG_00139	HQ_SNG_009282	Tas2r115	MOUSE	3	multi_copy	singleton	ENSRNOG00000070504	HQ_SNG_016864	ENSRNOG00000070504	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.42857142857142855	0.0	3	7
ENSMUSG00000030196	OG_00139	HQ_SNG_008139	Tas2r103	MOUSE	3	multi_copy	singleton	ENSRNOG00000070504	HQ_SNG_016864	ENSRNOG00000070504	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.4	0.0	8	8
ENSMUSG00000062528	OG_00139	HQ_SNG_008966	Tas2r109	MOUSE	3	multi_copy	singleton	ENSRNOG00000070504	HQ_SNG_016864	ENSRNOG00000070504	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.4	0.0	8	9
ENSMUSG00000063762	OG_00139	HQ_SNG_009014	Tas2r129	MOUSE	3	multi_copy	singleton	ENSRNOG00000070504	HQ_SNG_016864	ENSRNOG00000070504	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.4	0.0	8	10
ENSMUSG00000071147	OG_00139	HQ_SNG_009281	Tas2r140	MOUSE	3	multi_copy	singleton	ENSRNOG00000070504	HQ_SNG_016864	ENSRNOG00000070504	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	8	11
ENSMUSG00000109528	OG_00987	HQ_15319	Or4f15	MOUSE	5	multi_copy	1to1	ENSRNOG00000070505	HQ_15319	Olr782	RATNO	5	multi_copy	1to1	95.3125	95.3125	100.0	100.0	1.0	0.6	0.42857142857142855	1	1
ENSMUSG00000074952	OG_00092	HQ_19354	Or4f57	MOUSE	3	multi_copy	1to1	ENSRNOG00000070507	HQ_19354	Olr781	RATNO	3	multi_copy	1to1	93.75	93.75	100.0	100.0	1.0	0.4	0.5	1	1
ENSMUSG00000094747	OG_00092	HQ_16162	Or4f14b	MOUSE	3	multi_copy	multi_copy	ENSRNOG00000070507	HQ_19354	Olr781	RATNO	3	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.6	0.6666666666666666	3	2
ENSMUSG00000096566	OG_00092	HQ_16162	Or4f14	MOUSE	3	multi_copy	multi_copy	ENSRNOG00000070507	HQ_19354	Olr781	RATNO	3	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.5	0.5714285714285714	3	3
ENSMUSG00000074946	OG_00092	HQ_SNG_009508	Or4f60	MOUSE	3	multi_copy	singleton	ENSRNOG00000070507	HQ_19354	Olr781	RATNO	3	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.2	0.0	6	4
ENSMUSG00000074945	OG_00092	HQ_19352	Or4f61	MOUSE	3	multi_copy	1to1	ENSRNOG00000070507	HQ_19354	Olr781	RATNO	3	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	7	5
ENSMUSG00000074947	OG_00092	HQ_19353	Or4f59	MOUSE	3	multi_copy	1to1	ENSRNOG00000070507	HQ_19354	Olr781	RATNO	3	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	7	6
ENSMUSG00000109033	OG_00092	HQ_17575	Or4f14c	MOUSE	3	multi_copy	multi_copy	ENSRNOG00000070507	HQ_19354	Olr781	RATNO	3	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	7	7
ENSMUSG00000109801	OG_00092	HQ_17575	Or4f14d	MOUSE	3	multi_copy	multi_copy	ENSRNOG00000070507	HQ_19354	Olr781	RATNO	3	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	7	8
ENSMUSG00000073608	OG_00906	HQ_00217	Gal3st2c	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000070509	HQ_00217	ENSRNOG00000070509	RATNO	5	multi_copy	multi_copy	88.6364	87.75	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000093805	OG_00906	HQ_00217	Gal3st2b	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000070509	HQ_00217	ENSRNOG00000070509	RATNO	5	multi_copy	multi_copy	88.6364	87.75	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	2
ENSMUSG00000094651	OG_00906	HQ_00217	Gal3st2	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000070509	HQ_00217	ENSRNOG00000070509	RATNO	5	multi_copy	multi_copy	88.6364	87.75	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	3
ENSMUSG00000099486	OG_00032	HQ_19539	Or4c122	MOUSE	4	multi_copy	1to1	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	92.5697	85.4286	50.0	100.0	1.0	0.5	0.375	1	1
ENSMUSG00000075095	OG_00032	HQ_16833	Or4c15b	MOUSE	4	multi_copy	1to1	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.5	0.375	3	2
ENSMUSG00000075092	OG_00032	HQ_16152	Or4c124	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.1	4	3
ENSMUSG00000075097	OG_00032	HQ_SNG_009516	Or4c121	MOUSE	4	multi_copy	singleton	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.2857142857142857	18	4
ENSMUSG00000075099	OG_00032	HQ_17516	Or4c119	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.1111111111111111	18	5
ENSMUSG00000075100	OG_00032	HQ_17516	Or4c118	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.1111111111111111	18	6
ENSMUSG00000075101	OG_00032	HQ_17517	Or4c117	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.1111111111111111	18	7
ENSMUSG00000075102	OG_00032	HQ_19362	Or4c116	MOUSE	4	multi_copy	1to1	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	18	8
ENSMUSG00000075104	OG_00032	HQ_17518	Or4c114	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	18	9
ENSMUSG00000075105	OG_00032	HQ_19363	Or4c113	MOUSE	4	multi_copy	1to1	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	18	10
ENSMUSG00000075107	OG_00032	HQ_19364	Or4c111	MOUSE	4	multi_copy	1to1	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	18	11
ENSMUSG00000075110	OG_00032	HQ_17519	Or4c109	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	18	12
ENSMUSG00000075111	OG_00032	HQ_19365	Or4c108	MOUSE	4	multi_copy	1to1	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	18	13
ENSMUSG00000100016	OG_00032	HQ_19543	Or4c110	MOUSE	4	multi_copy	1to1	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	18	14
ENSMUSG00000101391	OG_00032	HQ_19549	Or4c112	MOUSE	4	multi_copy	1to1	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	18	15
ENSMUSG00000101480	OG_00032	HQ_19550	Or4c115	MOUSE	4	multi_copy	1to1	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	18	16
ENSMUSG00000101918	OG_00032	HQ_19552	Or4c120	MOUSE	4	multi_copy	1to1	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.125	18	17
ENSMUSG00000048226	OG_00032	HQ_19013	Or4c107	MOUSE	4	multi_copy	1to1	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.25	0.0	19	18
ENSMUSG00000075112	OG_00032	HQ_19366	Or4c15	MOUSE	4	multi_copy	1to1	ENSRNOG00000070512	HQ_19539	Olr689	RATNO	4	multi_copy	1to1	0.0	0.0	0.0	0.0	0.0	0.2	0.0	19	19
ENSMUSG00000092413	OG_00111	HQ_19480	Or14j4	MOUSE	3	multi_copy	1to1	ENSRNOG00000070514	HQ_SNG_016866	Olr1708	RATNO	3	multi_copy	singleton	79.3548	80.9211	75.0	100.0	0.0	0.4	0.375	2	1
ENSMUSG00000059030	OG_00111	HQ_00583	Or14j7	MOUSE	3	multi_copy	multi_copy	ENSRNOG00000070514	HQ_SNG_016866	Olr1708	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.6	0.0	7	2
ENSMUSG00000061336	OG_00111	HQ_16143	Or14j10	MOUSE	3	multi_copy	multi_copy	ENSRNOG00000070514	HQ_SNG_016866	Olr1708	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.6	0.3333333333333333	6	3
ENSMUSG00000109376	OG_00111	HQ_19564	Or14j8	MOUSE	3	multi_copy	1to1	ENSRNOG00000070514	HQ_SNG_016866	Olr1708	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.6	0.0	5	4
ENSMUSG00000051611	OG_00111	HQ_SNG_008618	Or14j9	MOUSE	3	multi_copy	singleton	ENSRNOG00000070514	HQ_SNG_016866	Olr1708	RATNO	3	multi_copy	singleton	77.5	81.5789	0.0	0.0	0.0	0.4	0.3333333333333333	2	5
ENSMUSG00000062629	OG_00111	HQ_16143	Or14j3	MOUSE	3	multi_copy	multi_copy	ENSRNOG00000070514	HQ_SNG_016866	Olr1708	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.4	0.3333333333333333	6	6
ENSMUSG00000092292	OG_00111	HQ_16143	Or14j2	MOUSE	3	multi_copy	multi_copy	ENSRNOG00000070514	HQ_SNG_016866	Olr1708	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.4	0.3333333333333333	2	7
ENSMUSG00000058114	OG_00111	HQ_00583	Or14j6	MOUSE	3	multi_copy	multi_copy	ENSRNOG00000070514	HQ_SNG_016866	Olr1708	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	7	8
ENSMUSG00000109212	OG_00111	HQ_00583	Or14j5	MOUSE	3	multi_copy	multi_copy	ENSRNOG00000070514	HQ_SNG_016866	Olr1708	RATNO	3	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	8	9
ENSMUSG00000006498	OG_00564	HQ_00819	Ptbp1	MOUSE	5	multi_copy	1to1	ENSRNOG00000070516	HQ_SNG_016867	ENSRNOG00000070516	RATNO	5	multi_copy	singleton	78.1982	86.2823	0.0	0.0	0.0	0.125	0.0	2	1
ENSMUSG00000056973	OG_00305	HQ_00110	Ces1d	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000070517	HQ_SNG_016868	Cesl1	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	3	1
ENSMUSG00000057400	OG_00305	HQ_00110	Ces1c	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000070517	HQ_SNG_016868	Cesl1	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	3	2
ENSMUSG00000074156	OG_00305	HQ_00110	Ces1h	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000070517	HQ_SNG_016868	Cesl1	RATNO	5	multi_copy	singleton	72.0641	72.1925	0.0	29.07	0.0	0.25	0.0	2	3
ENSMUSG00000057074	OG_00305	HQ_00110	Ces1g	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000070517	HQ_SNG_016868	Cesl1	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.25	0.0	3	4
ENSMUSG00000078964	OG_00305	HQ_00110	Ces1b	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000070517	HQ_SNG_016868	Cesl1	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.0	3	5
ENSMUSG00000087408	OG_06948	HQ_05376	Cers1	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070518	HQ_05376	Gdf1	RATNO	4	multi_copy	multi_copy	92.7171	92.7171	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000109523	OG_06948	HQ_05376	Gdf1	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070518	HQ_05376	Gdf1	RATNO	4	multi_copy	multi_copy	92.7171	92.7171	100.0	100.0	1.0	0.6666666666666666	0.6666666666666666	1	2
ENSMUSG00000021485	OG_14656	HQ_12780	Mxd3	MOUSE	5	1to1	1to1	ENSRNOG00000070523	HQ_12780	Mxd3	RATNO	5	1to1	1to1	93.6893	93.6893	100.0	100.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000074529	OG_19475	HQ_SNG_009476	Zfp972	MOUSE	2	1to1	singleton	ENSRNOG00000070526	HQ_SNG_016870	ENSRNOG00000070526	RATNO	2	1to1	singleton	39.5062	45.0704	0.0	0.0	0.0	0.25	0.0	1	1
ENSMUSG00000048930	OG_01793	HQ_10195	Tada3	MOUSE	5	multi_copy	1to1	ENSRNOG00000070527	HQ_SNG_016871	ENSRNOG00000070527	RATNO	5	multi_copy	singleton	41.4352	92.7461	0.0	0.0	0.0	0.08333333333333333	0.0	2	1
ENSMUSG00000024399	OG_14831	HQ_12931	Ltb	MOUSE	5	1to1	1to1	ENSRNOG00000070531	HQ_12931	Ltb	RATNO	5	1to1	1to1	92.1569	92.1569	100.0	100.0	1.0	0.75	0.5555555555555556	1	1
ENSMUSG00000059595	OG_00723	HQ_00166	Or8g21	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000070533	HQ_00166	Olr1274	RATNO	5	multi_copy	multi_copy	88.961	88.3871	100.0	100.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000058820	OG_00723	HQ_00166	Or8g17	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000070533	HQ_00166	Olr1274	RATNO	5	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.3	0.3	3	2
ENSMUSG00000042774	OG_00083	HQ_SNG_008378	Or7a37	MOUSE	4	multi_copy	singleton	ENSRNOG00000070534	HQ_SNG_016873	ENSRNOG00000070534	RATNO	4	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	6	1
ENSMUSG00000062873	OG_00083	HQ_13301	Or7a39	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070534	HQ_SNG_016873	ENSRNOG00000070534	RATNO	4	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	6	2
ENSMUSG00000053251	OG_01084	HQ_13296	Or6d12	MOUSE	2	multi_copy	multi_copy	ENSRNOG00000070535	HQ_13296	Olr824	RATNO	2	multi_copy	multi_copy	85.3211	85.3211	100.0	0.0	1.0	0.6	0.5	1	1
ENSMUSG00000081649	OG_01084	HQ_13296	Or6d13	MOUSE	2	multi_copy	multi_copy	ENSRNOG00000070535	HQ_13296	Olr824	RATNO	2	multi_copy	multi_copy	85.0153	85.0153	100.0	100.0	1.0	0.4	0.3333333333333333	2	2
ENSMUSG00000105547	OG_00094	HQ_SNG_011240	Iglc3	MOUSE	5	multi_copy	singleton	ENSRNOG00000070540	HQ_SNG_016874	ENSRNOG00000070540	RATNO	5	multi_copy	singleton	80.9524	69.1057	75.0	100.0	0.0	0.2	0.058823529411764705	1	1
ENSMUSG00000076937	OG_00094	HQ_18313	Iglc2	MOUSE	5	multi_copy	1to1	ENSRNOG00000070540	HQ_SNG_016874	ENSRNOG00000070540	RATNO	5	multi_copy	singleton	81.9048	69.9187	50.0	0.0	0.0	0.09090909090909091	0.0	2	2
ENSMUSG00000105906	OG_00094	HQ_18315	Iglc1	MOUSE	5	multi_copy	1to1	ENSRNOG00000070540	HQ_SNG_016874	ENSRNOG00000070540	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.06666666666666667	4	3
ENSMUSG00000106039	OG_00094	HQ_18314	Iglc4	MOUSE	5	multi_copy	1to1	ENSRNOG00000070540	HQ_SNG_016874	ENSRNOG00000070540	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	3	4
ENSMUSG00000022545	OG_01852	HQ_00483	Ercc4	MOUSE	5	multi_copy	multi_copy	ENSRNOG00000070542	HQ_00483	Ercc4	RATNO	5	multi_copy	multi_copy	94.3293	94.3293	50.0	100.0	1.0	0.18181818181818182	0.18181818181818182	2	1
ENSMUSG00000091604	OG_19549	HQ_19465	Gm17349	MOUSE	2	1to1	1to1	ENSRNOG00000070544	HQ_19465	Gm17349	RATNO	2	1to1	1to1	91.9192	96.8085	100.0	100.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000075110	OG_00032	HQ_17519	Or4c109	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	94.2122	94.2122	100.0	100.0	1.0	1.0	0.625	1	1
ENSMUSG00000075097	OG_00032	HQ_SNG_009516	Or4c121	MOUSE	4	multi_copy	singleton	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9	2
ENSMUSG00000075099	OG_00032	HQ_17516	Or4c119	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9	3
ENSMUSG00000075100	OG_00032	HQ_17516	Or4c118	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9	4
ENSMUSG00000075101	OG_00032	HQ_17517	Or4c117	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10	5
ENSMUSG00000075102	OG_00032	HQ_19362	Or4c116	MOUSE	4	multi_copy	1to1	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9	6
ENSMUSG00000075104	OG_00032	HQ_17518	Or4c114	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	1.0	0.09090909090909091	8	7
ENSMUSG00000075105	OG_00032	HQ_19363	Or4c113	MOUSE	4	multi_copy	1to1	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	1.0	0.2222222222222222	8	8
ENSMUSG00000075107	OG_00032	HQ_19364	Or4c111	MOUSE	4	multi_copy	1to1	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	1.0	0.5	8	9
ENSMUSG00000075111	OG_00032	HQ_19365	Or4c108	MOUSE	4	multi_copy	1to1	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	1.0	0.625	9	10
ENSMUSG00000100016	OG_00032	HQ_19543	Or4c110	MOUSE	4	multi_copy	1to1	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	1.0	0.5	8	11
ENSMUSG00000101391	OG_00032	HQ_19549	Or4c112	MOUSE	4	multi_copy	1to1	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	8	12
ENSMUSG00000101480	OG_00032	HQ_19550	Or4c115	MOUSE	4	multi_copy	1to1	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8	13
ENSMUSG00000101918	OG_00032	HQ_19552	Or4c120	MOUSE	4	multi_copy	1to1	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9	14
ENSMUSG00000048226	OG_00032	HQ_19013	Or4c107	MOUSE	4	multi_copy	1to1	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.5	0.4444444444444444	11	15
ENSMUSG00000075095	OG_00032	HQ_16833	Or4c15b	MOUSE	4	multi_copy	1to1	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	12	16
ENSMUSG00000075112	OG_00032	HQ_19366	Or4c15	MOUSE	4	multi_copy	1to1	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.4	11	17
ENSMUSG00000099486	OG_00032	HQ_19539	Or4c122	MOUSE	4	multi_copy	1to1	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	12	18
ENSMUSG00000075092	OG_00032	HQ_16152	Or4c124	MOUSE	4	multi_copy	multi_copy	ENSRNOG00000070546	HQ_17519	Olr669	RATNO	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.2	0.0	12	19
ENSMUSG00000056863	OG_17387	HQ_17443	Or13n4	MOUSE	3	multi_copy	multi_copy	ENSRNOG00000070548	HQ_17443	Olr213	RATNO	3	multi_copy	multi_copy	89.9371	92.8571	100.0	100.0	1.0	1.0	1.0	2	1
ENSMUSG00000029836	OG_00073	HQ_04720	Cbx3	MOUSE	5	multi_copy	1to1	ENSRNOG00000070549	HQ_SNG_016876	ENSRNOG00000070549	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.2	0.0	14	1
ENSMUSG00000051046	OG_17383	HQ_16135	Or6d14	MOUSE	3	multi_copy	multi_copy	ENSRNOG00000070550	HQ_16135	Olr830	RATNO	3	multi_copy	multi_copy	92.8125	92.8125	100.0	100.0	1.0	0.5	0.5	1	1
ENSMUSG00000046811	OG_16634	HQ_15304	Gltpd2	MOUSE	4	1to1	1to1	ENSRNOG00000070553	HQ_15304	Gltpd2	RATNO	4	1to1	1to1	84.1122	82.0669	100.0	100.0	1.0	0.7777777777777778	0.7777777777777778	1	1
ENSMUSG00000100486	OG_14825	HQ_12925	Gm4131	MOUSE	5	1to1	1to1	ENSRNOG00000070558	HQ_12925	Gm4131	RATNO	5	1to1	1to1	92.7673	93.0599	100.0	100.0	1.0	0.75	0.75	1	1
