ensembl_id_HUMAN	ens_orthogroup_id	ens_hqorthogroup_id_HUMAN	gene_symbol_HUMAN	species_code_HUMAN	n_species_HUMAN	ens_orthogroup_status_HUMAN	ens_hqorthogroup_status_HUMAN	ensembl_id_RATNO	ens_hqorthogroup_id_RATNO	gene_symbol_RATNO	species_code_RATNO	n_species_RATNO	ens_orthogroup_status_RATNO	ens_hqorthogroup_status_RATNO	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_HUMAN	ortholog_rank_RATNO
ENSG00000118620	OG_00064	HQ_SNG_000047	ZNF430	HUMAN	5	multi_copy	singleton	ENSRNOG00000053423	HQ_SNG_013846	AABR07020651.1	RATNO	5	multi_copy	singleton	5.26316	50.0	0.0	0.0	0.0	0.1111111111111111	0.0	3	6
ENSG00000197134	OG_00064	HQ_18220	ZNF257	HUMAN	5	multi_copy	1to1	ENSRNOG00000053423	HQ_SNG_013846	AABR07020651.1	RATNO	5	multi_copy	singleton	4.97336	46.6667	0.0	0.0	0.0	0.1111111111111111	0.0	3	7
ENSG00000173041	OG_00064	HQ_17986	ZNF680	HUMAN	5	multi_copy	1to1	ENSRNOG00000053423	HQ_SNG_013846	AABR07020651.1	RATNO	5	multi_copy	singleton	5.66038	50.0	0.0	0.0	0.0	0.1	0.0	3	8
ENSG00000268696	OG_00064	HQ_SNG_001166	ZNF723	HUMAN	5	multi_copy	singleton	ENSRNOG00000053423	HQ_SNG_013846	AABR07020651.1	RATNO	5	multi_copy	singleton	5.65302	48.3333	0.0	0.0	0.0	0.1	0.0	3	9
ENSG00000197372	OG_00064	HQ_SNG_000453	ZNF675	HUMAN	5	multi_copy	singleton	ENSRNOG00000053423	HQ_SNG_013846	AABR07020651.1	RATNO	5	multi_copy	singleton	5.10563	48.3333	0.0	0.0	0.0	0.1	0.0	3	10
ENSG00000198039	OG_00064	HQ_SNG_000468	ZNF273	HUMAN	5	multi_copy	singleton	ENSRNOG00000053423	HQ_SNG_013846	AABR07020651.1	RATNO	5	multi_copy	singleton	4.92091	46.6667	0.0	0.0	0.0	0.1	0.0	3	11
ENSG00000196705	OG_00064	HQ_18206	ZNF431	HUMAN	5	multi_copy	1to1	ENSRNOG00000053423	HQ_SNG_013846	AABR07020651.1	RATNO	5	multi_copy	singleton	4.6875	45.0	0.0	0.0	0.0	0.1	0.0	3	12
ENSG00000183850	OG_00064	HQ_SNG_000331	ZNF730	HUMAN	5	multi_copy	singleton	ENSRNOG00000053423	HQ_SNG_013846	AABR07020651.1	RATNO	5	multi_copy	singleton	5.5666	46.6667	0.0	0.0	0.0	0.09090909090909091	0.0	3	13
ENSG00000146757	OG_00064	HQ_SNG_000133	ZNF92	HUMAN	5	multi_copy	singleton	ENSRNOG00000053423	HQ_SNG_013846	AABR07020651.1	RATNO	5	multi_copy	singleton	5.11945	50.0	0.0	0.0	0.0	0.09090909090909091	0.0	3	14
ENSG00000197360	OG_00064	HQ_SNG_000451	ZNF98	HUMAN	5	multi_copy	singleton	ENSRNOG00000053423	HQ_SNG_013846	AABR07020651.1	RATNO	5	multi_copy	singleton	5.06993	48.3333	0.0	0.0	0.0	0.09090909090909091	0.0	3	15
ENSG00000185177	OG_00064	HQ_SNG_000345	ZNF479	HUMAN	5	multi_copy	singleton	ENSRNOG00000053423	HQ_SNG_013846	AABR07020651.1	RATNO	5	multi_copy	singleton	6.10687	53.3333	0.0	0.0	0.0	0.06666666666666667	0.0	3	16
ENSG00000260916	OG_15074	HQ_13147	CCPG1	HUMAN	5	1to1	1to1	ENSRNOG00000053428	HQ_13147	Ccpg1	RATNO	5	1to1	1to1	70.2602	67.1801	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000101187	OG_04087	HQ_02543	SLCO4A1	HUMAN	5	1to1	1to1	ENSRNOG00000053430	HQ_02543	Slco4a1	RATNO	5	1to1	1to1	74.3767	74.2739	100.0	0.0	1.0	0.6666666666666666	0.5	1	1
ENSG00000104064	OG_00790	HQ_02858	GABPB1	HUMAN	5	multi_copy	1to1	ENSRNOG00000053439	HQ_SNG_013849	Gabpb1l	RATNO	5	multi_copy	singleton	76.7624	96.7105	0.0	0.0	0.0	0.1111111111111111	0.0	2	1
ENSG00000131471	OG_01462	HQ_05513	AOC3	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053448	HQ_SNG_013850	Psme3	RATNO	5	multi_copy	singleton	79.1612	37.9874	100.0	0.0	0.0	0.16666666666666666	0.0	1	1
ENSG00000130038	OG_06926	HQ_05355	CRACR2A	HUMAN	5	1to1	1to1	ENSRNOG00000053449	HQ_05355	Cracr2a	RATNO	5	1to1	1to1	79.617	80.1653	100.0	66.12	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000179820	OG_00261	HQ_11103	MYADM	HUMAN	5	multi_copy	1to1	ENSRNOG00000053450	HQ_11103	Myadm	RATNO	5	multi_copy	1to1	84.472	85.5346	75.0	0.0	1.0	0.25	0.25	1	1
ENSG00000119673	OG_00288	HQ_00052	ACOT2	HUMAN	4	multi_copy	multi_copy	ENSRNOG00000053460	HQ_SNG_013852	Acot3	RATNO	4	multi_copy	singleton	57.764	76.0218	0.0	0.0	0.0	0.6666666666666666	0.5714285714285714	5	1
ENSG00000184227	OG_00288	HQ_00052	ACOT1	HUMAN	4	multi_copy	multi_copy	ENSRNOG00000053460	HQ_SNG_013852	Acot3	RATNO	4	multi_copy	singleton	66.5083	76.2943	0.0	0.0	0.0	0.42857142857142855	0.375	5	2
ENSG00000141524	OG_08389	HQ_06800	TMC6	HUMAN	5	1to1	1to1	ENSRNOG00000053469	HQ_06800	AABR07030861.1	RATNO	5	1to1	1to1	76.1491	75.679	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000178401	OG_12737	HQ_10991	DNAJC22	HUMAN	5	1to1	1to1	ENSRNOG00000053498	HQ_10991	Dnajc22	RATNO	5	1to1	1to1	82.1114	82.1114	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000110237	OG_01317	HQ_13751	ARHGEF17	HUMAN	5	multi_copy	1to1	ENSRNOG00000053502	HQ_13751	Arhgef17	RATNO	5	multi_copy	1to1	86.3306	86.5824	100.0	28.42	1.0	1.0	1.0	1	1
ENSG00000111727	OG_05232	HQ_03688	HCFC2	HUMAN	5	1to1	1to1	ENSRNOG00000053510	HQ_03688	Hcfc2	RATNO	5	1to1	1to1	82.197	90.0415	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000197062	OG_14054	HQ_12219	ZSCAN26	HUMAN	5	1to1	1to1	ENSRNOG00000053518	HQ_12219	Zscan26	RATNO	5	1to1	1to1	70.1461	72.2581	100.0	0.0	1.0	0.1111111111111111	0.1111111111111111	1	1
ENSG00000211659	OG_00230	HQ_SNG_000573	IGLV3-25	HUMAN	4	multi_copy	singleton	ENSRNOG00000053527	HQ_SNG_013855	AABR07034736.1	RATNO	4	multi_copy	singleton	60.7143	69.3878	0.0	0.0	0.0	0.14285714285714285	0.0	5	1
ENSG00000211665	OG_00230	HQ_SNG_000576	IGLV3-16	HUMAN	4	multi_copy	singleton	ENSRNOG00000053527	HQ_SNG_013855	AABR07034736.1	RATNO	4	multi_copy	singleton	57.3913	67.3469	0.0	0.0	0.0	0.14285714285714285	0.0	5	2
ENSG00000211658	OG_00230	HQ_SNG_000572	IGLV3-27	HUMAN	4	multi_copy	singleton	ENSRNOG00000053527	HQ_SNG_013855	AABR07034736.1	RATNO	4	multi_copy	singleton	56.6372	65.3061	0.0	0.0	0.0	0.14285714285714285	0.0	5	3
ENSG00000211661	OG_00230	HQ_18311	IGLV3-22	HUMAN	4	multi_copy	1to1	ENSRNOG00000053527	HQ_SNG_013855	AABR07034736.1	RATNO	4	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	1	4
ENSG00000211669	OG_00230	HQ_SNG_000579	IGLV3-10	HUMAN	4	multi_copy	singleton	ENSRNOG00000053527	HQ_SNG_013855	AABR07034736.1	RATNO	4	multi_copy	singleton	60.8696	71.4286	0.0	0.0	0.0	0.1111111111111111	0.0	4	5
ENSG00000161677	OG_01674	HQ_08587	JOSD2	HUMAN	5	multi_copy	1to1	ENSRNOG00000053536	HQ_SNG_013856	AABR07006871.1	RATNO	5	multi_copy	singleton	57.4468	78.2609	0.0	0.0	0.0	0.1111111111111111	0.0	2	1
ENSG00000213949	OG_14697	HQ_12819	ITGA1	HUMAN	5	1to1	1to1	ENSRNOG00000053550	HQ_12819	Itga1	RATNO	5	1to1	1to1	87.7863	87.7119	100.0	51.35	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSG00000004848	OG_15311	HQ_13322	ARX	HUMAN	4	1to1	1to1	ENSRNOG00000053562	HQ_13322	Arx	RATNO	4	1to1	1to1	96.2633	95.583	100.0	0.0	1.0	0.4	0.25	1	1
ENSG00000059588	OG_15365	HQ_13409	TARBP1	HUMAN	4	1to1	1to1	ENSRNOG00000053574	HQ_13409	Tarbp1	RATNO	4	1to1	1to1	69.7101	71.6096	100.0	25.05	1.0	1.0	0.7142857142857143	1	1
ENSG00000023171	OG_02483	HQ_00924	GRAMD1B	HUMAN	5	1to1	1to1	ENSRNOG00000053577	HQ_00924	Gramd1b	RATNO	5	1to1	1to1	96.6933	96.6933	100.0	89.9	1.0	0.25	0.25	1	1
ENSG00000102882	OG_01259	HQ_02734	MAPK3	HUMAN	5	multi_copy	1to1	ENSRNOG00000053583	HQ_02734	Mapk3	RATNO	5	multi_copy	1to1	92.0844	97.7591	75.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000143442	OG_08584	HQ_06986	POGZ	HUMAN	5	1to1	1to1	ENSRNOG00000053599	HQ_06986	Pogz	RATNO	5	1to1	1to1	93.4752	93.4752	75.0	100.0	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000143319	OG_00891	HQ_06955	ISG20L2	HUMAN	5	multi_copy	1to1	ENSRNOG00000053601	HQ_SNG_013859	AABR07040127.1	RATNO	5	multi_copy	singleton	73.9377	73.1092	0.0	0.0	0.0	0.1	0.0	3	1
ENSG00000196227	OG_13928	HQ_12103	FAM217B	HUMAN	5	1to1	1to1	ENSRNOG00000053607	HQ_12103	Fam217b	RATNO	5	1to1	1to1	61.8799	53.2584	75.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000156414	OG_09764	HQ_08144	TDRD9	HUMAN	5	1to1	1to1	ENSRNOG00000053631	HQ_08144	Tdrd9	RATNO	5	1to1	1to1	86.0347	85.9104	100.0	37.74	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000198315	OG_14229	HQ_12394	ZKSCAN8	HUMAN	5	1to1	1to1	ENSRNOG00000053635	HQ_12394	Zkscan8	RATNO	5	1to1	1to1	87.7163	86.2245	100.0	0.0	1.0	0.1	0.1	1	1
ENSG00000256660	OG_15038	HQ_13119	CLEC12B	HUMAN	5	1to1	1to1	ENSRNOG00000053638	HQ_13119	Clec12b	RATNO	5	1to1	1to1	69.2029	69.4545	25.0	0.0	0.0	0.5	0.3333333333333333	1	1
ENSG00000178342	OG_16536	HQ_15183	KCNG2	HUMAN	4	1to1	1to1	ENSRNOG00000053640	HQ_15183	Kcng2	RATNO	4	1to1	1to1	87.1245	84.5833	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000110696	OG_05116	HQ_03573	C11orf58	HUMAN	5	1to1	1to1	ENSRNOG00000053659	HQ_03573	RGD1311703	RATNO	5	1to1	1to1	93.9891	93.9891	100.0	0.0	1.0	0.75	0.75	1	1
ENSG00000111241	OG_05170	HQ_03625	FGF6	HUMAN	5	1to1	1to1	ENSRNOG00000053662	HQ_03625	Fgf6	RATNO	5	1to1	1to1	93.75	93.75	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSG00000139549	OG_08151	HQ_06562	DHH	HUMAN	5	1to1	1to1	ENSRNOG00000053675	HQ_06562	Dhh	RATNO	5	1to1	1to1	96.4646	96.4646	75.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000120071	OG_06057	HQ_04517	KANSL1	HUMAN	5	1to1	1to1	ENSRNOG00000053680	HQ_04517	Kansl1	RATNO	5	1to1	1to1	92.3982	92.8182	50.0	85.53	1.0	0.16666666666666666	0.16666666666666666	1	1
ENSG00000144792	OG_17592	HQ_16473	ZNF660	HUMAN	3	1to1	1to1	ENSRNOG00000053687	HQ_16473	Znf660	RATNO	3	1to1	1to1	87.0091	85.4599	100.0	0.0	1.0	0.2222222222222222	0.2222222222222222	1	1
ENSG00000130702	OG_15796	HQ_14085	LAMA5	HUMAN	4	1to1	1to1	ENSRNOG00000053691	HQ_14085	Lama5	RATNO	4	1to1	1to1	79.4046	79.0197	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000134548	OG_07440	HQ_05851	SPX	HUMAN	5	1to1	1to1	ENSRNOG00000053700	HQ_05851	Spx	RATNO	5	1to1	1to1	66.3793	66.3793	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000154359	OG_09606	HQ_07991	LONRF1	HUMAN	5	1to1	1to1	ENSRNOG00000053706	HQ_07991	Lonrf1	RATNO	5	1to1	1to1	88.0983	81.5569	50.0	0.0	0.0	0.25	0.25	1	1
ENSG00000105698	OG_04625	HQ_03065	USF2	HUMAN	5	1to1	1to1	ENSRNOG00000053725	HQ_03065	Usf2	RATNO	5	1to1	1to1	97.9769	97.4138	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000185532	OG_13470	HQ_11677	PRKG1	HUMAN	5	1to1	1to1	ENSRNOG00000053728	HQ_11677	AABR07006724.1	RATNO	5	1to1	1to1	99.5627	99.5627	100.0	79.41	1.0	0.5714285714285714	0.375	1	1
ENSG00000107140	OG_04800	HQ_03242	TESK1	HUMAN	5	1to1	1to1	ENSRNOG00000053729	HQ_03242	Tesk1	RATNO	5	1to1	1to1	92.3323	92.0382	100.0	57.74	1.0	0.625	0.625	1	1
ENSG00000051620	OG_02711	HQ_16188	HEBP2	HUMAN	5	1to1	1to1	ENSRNOG00000053735	HQ_16188	Hebp2	RATNO	5	1to1	1to1	81.4634	82.266	100.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000187720	OG_13711	HQ_11900	THSD4	HUMAN	5	1to1	1to1	ENSRNOG00000053753	HQ_11900	AABR07070307.1	RATNO	5	1to1	1to1	87.8193	87.9056	100.0	72.82	1.0	0.8	0.8	1	1
ENSG00000160271	OG_00059	HQ_08488	RALGDS	HUMAN	5	multi_copy	1to1	ENSRNOG00000053759	HQ_SNG_013864	AABR07024724.1	RATNO	5	multi_copy	singleton	7.98687	32.5893	0.0	0.0	0.0	0.2	0.0	4	1
ENSG00000122679	OG_06281	HQ_04732	RAMP3	HUMAN	5	1to1	1to1	ENSRNOG00000053766	HQ_04732	Ramp3	RATNO	5	1to1	1to1	80.4054	80.9524	100.0	66.72	1.0	0.5555555555555556	0.4	1	1
ENSG00000167780	OG_11397	HQ_09706	SOAT2	HUMAN	5	1to1	1to1	ENSRNOG00000053769	HQ_09706	Soat2	RATNO	5	1to1	1to1	81.9923	81.6794	100.0	0.0	1.0	0.6	0.6	1	1
ENSG00000135272	OG_07526	HQ_05937	MDFIC	HUMAN	5	1to1	1to1	ENSRNOG00000053787	HQ_05937	Mdfic	RATNO	5	1to1	1to1	79.6748	79.3522	100.0	0.0	1.0	0.25	0.25	1	1
ENSG00000111218	OG_05165	HQ_03620	PRMT8	HUMAN	5	1to1	1to1	ENSRNOG00000053804	HQ_03620	Prmt8	RATNO	5	1to1	1to1	98.4772	98.4772	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000081181	OG_03394	HQ_01832	ARG2	HUMAN	5	1to1	1to1	ENSRNOG00000053811	HQ_01832	Arg2	RATNO	5	1to1	1to1	83.8983	83.8983	100.0	27.03	1.0	0.6	0.6	1	1
ENSG00000101882	OG_04187	HQ_02637	NKAP	HUMAN	5	1to1	1to1	ENSRNOG00000053813	HQ_02637	Nkap	RATNO	5	1to1	1to1	90.8434	74.5059	50.0	0.0	0.0	0.2	0.09090909090909091	1	1
ENSG00000275066	OG_15160	HQ_13229	SYNRG	HUMAN	5	1to1	1to1	ENSRNOG00000053814	HQ_13229	AC105531.1	RATNO	5	1to1	1to1	80.2131	80.0304	100.0	40.12	1.0	0.25	0.25	1	1
ENSG00000175619	OG_00301	HQ_00044	OR4B1	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053815	HQ_00044	Olr741	RATNO	5	multi_copy	multi_copy	82.2006	82.4675	100.0	0.0	1.0	0.25	0.1111111111111111	3	1
ENSG00000206559	OG_14615	HQ_12743	ZCWPW2	HUMAN	5	1to1	1to1	ENSRNOG00000053820	HQ_12743	Zcwpw2	RATNO	5	1to1	1to1	58.427	61.5385	100.0	30.11	1.0	0.6	0.6	1	1
ENSG00000125503	OG_15718	HQ_13971	PPP1R12C	HUMAN	4	1to1	1to1	ENSRNOG00000053828	HQ_13971	Ppp1r12c	RATNO	4	1to1	1to1	87.3402	87.1173	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000101544	OG_04162	HQ_13606	ADNP2	HUMAN	4	multi_copy	1to1	ENSRNOG00000053843	HQ_SNG_013868	AABR07056503.1	RATNO	4	multi_copy	singleton	57.9133	57.0557	0.0	0.0	0.0	0.1	0.0	2	1
ENSG00000137040	OG_07808	HQ_14224	RANBP6	HUMAN	5	1to1	1to1	ENSRNOG00000053859	HQ_14224	Ranbp6	RATNO	5	1to1	1to1	95.3846	95.3846	75.0	30.54	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000132825	OG_15836	HQ_14136	PPP1R3D	HUMAN	4	1to1	1to1	ENSRNOG00000053869	HQ_14136	Ppp1r3d	RATNO	4	1to1	1to1	79.2642	84.9462	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000136274	OG_07707	HQ_14202	NACAD	HUMAN	5	1to1	1to1	ENSRNOG00000053875	HQ_14202	Nacad	RATNO	5	1to1	1to1	56.274	53.0797	100.0	34.47	1.0	0.5	0.5	1	1
ENSG00000076108	OG_03234	HQ_01672	BAZ2A	HUMAN	5	1to1	1to1	ENSRNOG00000053881	HQ_01672	Baz2a	RATNO	5	1to1	1to1	82.7641	82.5905	100.0	0.0	1.0	0.4	0.4	1	1
ENSG00000008300	OG_02309	HQ_00754	CELSR3	HUMAN	5	1to1	1to1	ENSRNOG00000053889	HQ_00754	Celsr3	RATNO	5	1to1	1to1	91.9082	91.8805	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSG00000136147	OG_00335	HQ_06100	PHF11	HUMAN	5	multi_copy	1to1	ENSRNOG00000053891	HQ_06100	Phf11	RATNO	5	multi_copy	1to1	51.9637	51.1905	75.0	0.0	1.0	0.3333333333333333	0.2222222222222222	1	1
ENSG00000122375	OG_06251	HQ_04699	OPN4	HUMAN	5	1to1	1to1	ENSRNOG00000053893	HQ_04699	Opn4	RATNO	5	1to1	1to1	76.1506	76.7933	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSG00000237172	OG_14890	HQ_12985	B3GNT9	HUMAN	5	1to1	1to1	ENSRNOG00000053895	HQ_12985	B3gnt9	RATNO	5	1to1	1to1	83.8308	84.6734	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000137492	OG_07861	HQ_06277	THAP12	HUMAN	5	1to1	1to1	ENSRNOG00000053923	HQ_06277	Thap12	RATNO	5	1to1	1to1	95.795	96.3012	100.0	0.0	1.0	0.14285714285714285	0.14285714285714285	1	1
ENSG00000110367	OG_00808	HQ_03552	DDX6	HUMAN	5	multi_copy	1to1	ENSRNOG00000053932	HQ_03552	Ddx6	RATNO	5	multi_copy	1to1	98.1366	98.1366	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSG00000124588	OG_01417	HQ_04913	NQO2	HUMAN	5	multi_copy	1to1	ENSRNOG00000053936	HQ_SNG_013869	AABR07044714.1	RATNO	5	multi_copy	singleton	54.1126	71.8391	0.0	0.0	0.0	0.125	0.0	2	1
ENSG00000116721	OG_00001	HQ_SNG_000044	PRAMEF1	HUMAN	5	multi_copy	singleton	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	36.9198	36.6876	50.0	0.0	0.0	0.8	0.13333333333333333	1	1
ENSG00000116726	OG_00001	HQ_00007	PRAMEF12	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	41.2008	41.7191	50.0	0.0	0.0	0.6666666666666666	0.13333333333333333	1	2
ENSG00000237700	OG_00001	HQ_16912	PRAMEF33	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	34.8101	34.5912	50.0	0.0	0.0	0.25	0.0	2	3
ENSG00000270601	OG_00001	HQ_00007	PRAMEF5	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	42.437	42.348	50.0	0.0	0.0	0.2	0.0	2	4
ENSG00000204501	OG_00001	HQ_00007	PRAMEF15	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	41.4226	41.5094	50.0	0.0	0.0	0.2	0.0	2	5
ENSG00000204505	OG_00001	HQ_00007	PRAMEF9	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	41.4226	41.5094	50.0	0.0	0.0	0.2	0.0	2	6
ENSG00000204478	OG_00001	HQ_00007	PRAMEF20	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	43.7895	43.6059	50.0	0.0	0.0	0.16666666666666666	0.0	2	7
ENSG00000204479	OG_00001	HQ_18270	PRAMEF17	HUMAN	5	multi_copy	1to1	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	36.076	35.8491	50.0	0.0	0.0	0.16666666666666666	0.0	2	8
ENSG00000239810	OG_00001	HQ_00007	PRAMEF11	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	41.2134	41.2998	0.0	0.0	0.0	0.6	0.14285714285714285	10	9
ENSG00000120952	OG_00001	HQ_13912	PRAMEF2	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	36.7089	36.478	0.0	0.0	0.0	0.4	0.07142857142857142	4	10
ENSG00000182330	OG_00001	HQ_00007	PRAMEF8	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	42.827	42.5577	0.0	0.0	0.0	0.25	0.0	29	11
ENSG00000204510	OG_00001	HQ_00007	PRAMEF7	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	43.038	42.7673	0.0	0.0	0.0	0.2	0.0	28	12
ENSG00000232423	OG_00001	HQ_00007	PRAMEF6	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	42.437	42.348	0.0	0.0	0.0	0.2	0.0	27	13
ENSG00000229571	OG_00001	HQ_00007	PRAMEF25	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	41.841	41.9287	0.0	0.0	0.0	0.2	0.0	27	14
ENSG00000280267	OG_00001	HQ_00007	PRAMEF26	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	41.841	41.9287	0.0	0.0	0.0	0.2	0.0	27	15
ENSG00000243073	OG_00001	HQ_00007	PRAMEF4	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	41.4226	41.5094	0.0	0.0	0.0	0.2	0.0	27	16
ENSG00000274764	OG_00001	HQ_00007	PRAMEF27	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	41.4226	41.5094	0.0	0.0	0.0	0.2	0.0	27	17
ENSG00000279804	OG_00001	HQ_17017	PRAMEF18	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	38.4134	38.5744	0.0	0.0	0.0	0.2	0.0	30	18
ENSG00000279169	OG_00001	HQ_13912	PRAMEF13	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	36.9198	36.6876	0.0	0.0	0.0	0.2	0.0	30	19
ENSG00000187545	OG_00001	HQ_16912	PRAMEF10	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	35.443	35.2201	0.0	0.0	0.0	0.2	0.0	29	20
ENSG00000204480	OG_00001	HQ_17017	PRAMEF19	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	37.9958	38.1551	0.0	0.0	0.0	0.16666666666666666	0.0	29	21
ENSG00000204481	OG_00001	HQ_13912	PRAMEF14	HUMAN	5	multi_copy	multi_copy	ENSRNOG00000053942	HQ_19328	Pramef20	RATNO	5	multi_copy	1to1	36.9198	36.6876	0.0	0.0	0.0	0.16666666666666666	0.0	30	22
ENSG00000141030	OG_08327	HQ_06742	COPS3	HUMAN	5	1to1	1to1	ENSRNOG00000053943	HQ_06742	Cops3	RATNO	5	1to1	1to1	99.7636	99.7636	100.0	0.0	1.0	0.25	0.25	1	1
ENSG00000146122	OG_08899	HQ_07302	DAAM2	HUMAN	5	1to1	1to1	ENSRNOG00000053945	HQ_07302	Daam2	RATNO	5	1to1	1to1	91.6667	87.8027	50.0	74.93	0.0	0.2857142857142857	0.2857142857142857	1	1
ENSG00000141026	OG_08325	HQ_06740	MED9	HUMAN	5	1to1	1to1	ENSRNOG00000053961	HQ_06740	Med9	RATNO	5	1to1	1to1	79.4521	81.6901	100.0	0.0	1.0	0.5	0.5	1	1
ENSG00000240563	OG_00014	HQ_18419	L1TD1	HUMAN	5	multi_copy	1to1	ENSRNOG00000053969	HQ_SNG_013871	AABR07008681.1	RATNO	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.1	0.0	16	1
ENSG00000224982	OG_14816	HQ_15865	TMEM233	HUMAN	5	1to1	1to1	ENSRNOG00000053974	HQ_SNG_013872	Tmem233	RATNO	5	1to1	singleton	79.8165	47.541	100.0	0.0	0.0	0.8	0.5	1	1
ENSG00000138798	OG_08075	HQ_06485	EGF	HUMAN	5	1to1	1to1	ENSRNOG00000053979	HQ_06485	Egf	RATNO	5	1to1	1to1	63.1317	67.3145	100.0	26.86	1.0	0.375	0.375	1	1
ENSG00000117385	OG_05822	HQ_04280	P3H1	HUMAN	5	1to1	1to1	ENSRNOG00000053991	HQ_04280	P3h1	RATNO	5	1to1	1to1	86.6848	85.0667	100.0	0.0	1.0	0.375	0.375	1	1
ENSG00000153498	OG_16091	HQ_17826	SPACA7	HUMAN	4	1to1	1to1	ENSRNOG00000054006	HQ_SNG_013874	Spaca7	RATNO	4	1to1	singleton	33.8462	39.2857	100.0	0.0	0.0	0.6666666666666666	0.25	1	1
