ensembl_id_MOUSE	ens_orthogroup_id	ens_hqorthogroup_id_MOUSE	gene_symbol_MOUSE	species_code_MOUSE	n_species_MOUSE	ens_orthogroup_status_MOUSE	ens_hqorthogroup_status_MOUSE	ensembl_id_PIGXX	ens_hqorthogroup_id_PIGXX	gene_symbol_PIGXX	species_code_PIGXX	n_species_PIGXX	ens_orthogroup_status_PIGXX	ens_hqorthogroup_status_PIGXX	ens_identity	ens_homology_identity	ens_goc_score	ens_wga_coverage	ens_is_high_confidence	atlas_goc_score_pairwise	atlas_hq_goc_score_pairwise	ortholog_rank_MOUSE	ortholog_rank_PIGXX
ENSMUSG00000009112	OG_03857	HQ_02301	Bcl2l13	MOUSE	5	1to1	1to1	ENSSSCG00000040373	HQ_02301	BCL2L13	PIGXX	5	1to1	1to1	61.7512	57.0213	100.0	0.0	1.0	0.75	0.75	1	1
ENSMUSG00000063137	OG_00040	HQ_00047	Or5k14	MOUSE	4	multi_copy	multi_copy	ENSSSCG00000040375	HQ_SNG_019134		PIGXX	4	multi_copy	singleton	75.0809	75.3247	0.0	0.0	0.0	0.07692307692307693	0.0	30	1
ENSMUSG00000060663	OG_00040	HQ_00047	Or5k8	MOUSE	4	multi_copy	multi_copy	ENSSSCG00000040375	HQ_SNG_019134		PIGXX	4	multi_copy	singleton	74.6753	74.6753	0.0	0.0	0.0	0.07692307692307693	0.0	30	2
ENSMUSG00000062608	OG_00040	HQ_19229	Or5k3	MOUSE	4	multi_copy	1to1	ENSSSCG00000040375	HQ_SNG_019134		PIGXX	4	multi_copy	singleton	71.1039	71.1039	0.0	0.0	0.0	0.07142857142857142	0.0	30	3
ENSMUSG00000050030	OG_00642	HQ_00420	Or4k1	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000040376	HQ_SNG_019135		PIGXX	5	multi_copy	singleton	84.5659	84.5659	25.0	0.0	0.0	0.16666666666666666	0.07692307692307693	3	1
ENSMUSG00000005540	OG_04501	HQ_13669	Fcer2a	MOUSE	5	1to1	1to1	ENSSSCG00000040377	HQ_SNG_019136		PIGXX	5	1to1	singleton	52.8701	44.8718	100.0	0.0	0.0	0.25	0.1111111111111111	1	1
ENSMUSG00000074928	OG_00209	HQ_00563	Krtap14	MOUSE	4	multi_copy	multi_copy	ENSSSCG00000040382	HQ_00563	KRTAP13-3	PIGXX	4	multi_copy	multi_copy	53.8922	58.4416	75.0	0.0	1.0	0.06666666666666667	0.058823529411764705	1	1
ENSMUSG00000048830	OG_00209	HQ_SNG_008549	2310057N15Rik	MOUSE	4	multi_copy	singleton	ENSSSCG00000040382	HQ_00563	KRTAP13-3	PIGXX	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.36363636363636365	0.25	1	2
ENSMUSG00000068078	OG_00209	HQ_SNG_009125	2310034C09Rik	MOUSE	4	multi_copy	singleton	ENSSSCG00000040382	HQ_00563	KRTAP13-3	PIGXX	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.36363636363636365	0.25	1	3
ENSMUSG00000050224	OG_00209	HQ_SNG_008583	Krtap13	MOUSE	4	multi_copy	singleton	ENSSSCG00000040382	HQ_00563	KRTAP13-3	PIGXX	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.17647058823529413	1	4
ENSMUSG00000009047	OG_00209	HQ_SNG_007867	Gm5965	MOUSE	4	multi_copy	singleton	ENSSSCG00000040382	HQ_00563	KRTAP13-3	PIGXX	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.125	1	5
ENSMUSG00000116636	OG_00209	HQ_SNG_011427	Gm20741	MOUSE	4	multi_copy	singleton	ENSSSCG00000040382	HQ_00563	KRTAP13-3	PIGXX	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.058823529411764705	1	6
ENSMUSG00000068479	OG_00880	HQ_00388	Mfap1a	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000040383	HQ_00388	MFAP1	PIGXX	5	multi_copy	multi_copy	99.3166	99.3166	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000048222	OG_00880	HQ_00388	Mfap1b	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000040383	HQ_00388	MFAP1	PIGXX	5	multi_copy	multi_copy	99.3166	99.3166	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	2
ENSMUSG00000025158	OG_11700	HQ_09998	Rfng	MOUSE	5	1to1	1to1	ENSSSCG00000040385	HQ_09998	RFNG	PIGXX	5	1to1	1to1	79.5181	78.1065	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000027583	OG_06984	HQ_05408	Zbtb46	MOUSE	5	1to1	1to1	ENSSSCG00000040388	HQ_05408	ZBTB46	PIGXX	5	1to1	1to1	83.8333	85.399	100.0	55.98	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000059839	OG_00055	HQ_17452	Zfp874b	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	51.0067	37.1941	0.0	0.0	0.0	0.1111111111111111	0.0	4	1
ENSMUSG00000069206	OG_00055	HQ_17452	Zfp874a	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	50.5593	36.8679	0.0	0.0	0.0	0.1111111111111111	0.0	4	2
ENSMUSG00000030446	OG_00055	HQ_SNG_008152	Zfp273	MOUSE	5	multi_copy	singleton	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	57.8842	47.3083	0.0	0.0	0.0	0.1	0.0	4	3
ENSMUSG00000058331	OG_00055	HQ_19165	Zfp85	MOUSE	5	multi_copy	1to1	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	60.6765	46.8189	0.0	0.0	0.0	0.1	0.0	4	4
ENSMUSG00000071291	OG_00055	HQ_SNG_009292	Zfp58	MOUSE	5	multi_copy	singleton	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	53.1697	42.4144	0.0	0.0	0.0	0.1	0.0	4	5
ENSMUSG00000058900	OG_00055	HQ_SNG_008837	Rsl1	MOUSE	5	multi_copy	singleton	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	45.9794	36.3785	0.0	0.0	0.0	0.1	0.0	4	6
ENSMUSG00000078994	OG_00055	HQ_SNG_009825	Zfp429	MOUSE	5	multi_copy	singleton	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	45.7732	36.2153	0.0	0.0	0.0	0.1	0.0	4	7
ENSMUSG00000097333	OG_00055	HQ_19536	Zfp87	MOUSE	5	multi_copy	1to1	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	48.8889	43.0669	0.0	0.0	0.0	0.09090909090909091	0.0	4	8
ENSMUSG00000090659	OG_00055	HQ_SNG_010085	Zfp493	MOUSE	5	multi_copy	singleton	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	59.375	37.1941	0.0	0.0	0.0	0.09090909090909091	0.0	4	9
ENSMUSG00000051037	OG_00055	HQ_SNG_008604	Zfp455	MOUSE	5	multi_copy	singleton	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	48.8069	36.7047	0.0	0.0	0.0	0.09090909090909091	0.0	4	10
ENSMUSG00000078995	OG_00055	HQ_SNG_009826	Zfp456	MOUSE	5	multi_copy	singleton	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	47.5983	35.5628	0.0	0.0	0.0	0.09090909090909091	0.0	4	11
ENSMUSG00000058883	OG_00055	HQ_SNG_008836	Zfp708	MOUSE	5	multi_copy	singleton	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	34.9353	30.832	0.0	0.0	0.0	0.09090909090909091	0.0	4	12
ENSMUSG00000074824	OG_00055	HQ_SNG_009494	Rslcan18	MOUSE	5	multi_copy	singleton	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	36.7391	27.5693	0.0	0.0	0.0	0.09090909090909091	0.0	4	13
ENSMUSG00000069184	OG_00055	HQ_SNG_009163	Zfp72	MOUSE	5	multi_copy	singleton	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	57.931	41.1093	0.0	0.0	0.0	0.07692307692307693	0.0	4	14
ENSMUSG00000060314	OG_00055	HQ_SNG_008888	Zfp941	MOUSE	5	multi_copy	singleton	ENSSSCG00000040389	HQ_SNG_019137		PIGXX	5	multi_copy	singleton	32.3442	35.5628	0.0	0.0	0.0	0.07692307692307693	0.0	4	15
ENSMUSG00000076522	OG_00019	HQ_SNG_009557	Igkv16-104	MOUSE	5	multi_copy	singleton	ENSSSCG00000040391	HQ_SNG_019138		PIGXX	5	multi_copy	singleton	56.8966	48.1752	50.0	0.0	0.0	0.3333333333333333	0.0	5	1
ENSMUSG00000076523	OG_00019	HQ_SNG_009558	Igkv15-103	MOUSE	5	multi_copy	singleton	ENSSSCG00000040391	HQ_SNG_019138		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	4	2
ENSMUSG00000095737	OG_00019	HQ_SNG_010774	Igkv11-125	MOUSE	5	multi_copy	singleton	ENSSSCG00000040391	HQ_SNG_019138		PIGXX	5	multi_copy	singleton	0.0	0.0	0.0	0.0	0.0	0.25	0.0	3	3
ENSMUSG00000026966	OG_01856	HQ_00485	Ssna1	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000040396	HQ_00485	SSNA1	PIGXX	5	multi_copy	multi_copy	99.1597	99.1597	100.0	0.0	1.0	0.875	0.6666666666666666	1	1
ENSMUSG00000036103	OG_09938	HQ_08313	Colec12	MOUSE	5	1to1	1to1	ENSSSCG00000040397	HQ_08313	COLEC12	PIGXX	5	1to1	1to1	91.1051	91.1051	50.0	0.0	0.0	0.375	0.375	1	1
ENSMUSG00000032641	OG_13179	HQ_11404	Gpr19	MOUSE	5	1to1	1to1	ENSSSCG00000040400	HQ_11404	GPR19	PIGXX	5	1to1	1to1	71.0579	85.3717	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000016349	OG_15485	HQ_13598	Eef1a2	MOUSE	4	1to1	1to1	ENSSSCG00000040401	HQ_13598	EEF1A2	PIGXX	4	1to1	1to1	92.4406	84.4181	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000012396	OG_00811	HQ_00333	Nanog	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000040403	HQ_00333	NANOG	PIGXX	5	multi_copy	multi_copy	58.0328	58.2237	100.0	0.0	1.0	0.375	0.375	1	1
ENSMUSG00000073907	OG_00507	HQ_00237	Or56b35	MOUSE	4	multi_copy	multi_copy	ENSSSCG00000040404	HQ_00237		PIGXX	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.2727272727272727	0.2727272727272727	2	1
ENSMUSG00000073909	OG_00507	HQ_00237	Or56b34	MOUSE	4	multi_copy	multi_copy	ENSSSCG00000040404	HQ_00237		PIGXX	4	multi_copy	multi_copy	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	3	2
ENSMUSG00000052584	OG_09375	HQ_16499	Serp2	MOUSE	5	1to1	1to1	ENSSSCG00000040405	HQ_16499	SERP2	PIGXX	5	1to1	1to1	100.0	100.0	100.0	58.03	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000028492	OG_09716	HQ_08096	Saxo1	MOUSE	5	1to1	1to1	ENSSSCG00000040408	HQ_08096	SAXO1	PIGXX	5	1to1	1to1	67.8571	67.8571	100.0	0.0	1.0	0.8	0.8	1	1
ENSMUSG00000011263	OG_15210	HQ_16049	Exoc3l2	MOUSE	5	1to1	1to1	ENSSSCG00000040410	HQ_16049	EXOC3L2	PIGXX	5	1to1	1to1	85.1711	83.8951	100.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000049588	OG_14269	HQ_19042	Ccdc69	MOUSE	5	1to1	1to1	ENSSSCG00000040411	HQ_16992	CCDC69	PIGXX	5	1to1	1to1	50.0	34.7079	100.0	21.91	0.0	0.7142857142857143	0.5	1	1
ENSMUSG00000026473	OG_01493	HQ_06035	Glul	MOUSE	5	multi_copy	1to1	ENSSSCG00000040412	HQ_SNG_019139		PIGXX	5	multi_copy	singleton	74.7989	77.933	0.0	0.0	0.0	0.1	0.0	2	1
ENSMUSG00000006464	OG_12333	HQ_10603	Bbs1	MOUSE	5	1to1	1to1	ENSSSCG00000040416	HQ_10603	BBS1	PIGXX	5	1to1	1to1	90.3879	90.3879	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000027344	OG_09261	HQ_07656	Fsip1	MOUSE	5	1to1	1to1	ENSSSCG00000040418	HQ_07656	FSIP1	PIGXX	5	1to1	1to1	54.9747	55.9177	100.0	39.64	1.0	0.25	0.25	1	1
ENSMUSG00000020232	OG_15380	HQ_13426	Hmg20b	MOUSE	4	1to1	1to1	ENSSSCG00000040421	HQ_13426	HMG20B	PIGXX	4	1to1	1to1	93.3754	93.3754	100.0	0.0	1.0	0.5	0.5	1	1
ENSMUSG00000028889	OG_13965	HQ_12137	Yrdc	MOUSE	5	1to1	1to1	ENSSSCG00000040425	HQ_12137	YRDC	PIGXX	5	1to1	1to1	85.3571	85.6631	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000040139	OG_14895	HQ_SNG_008323	9430038I01Rik	MOUSE	5	1to1	singleton	ENSSSCG00000040426	HQ_15908	C10orf143	PIGXX	5	1to1	1to1	31.6129	46.2264	100.0	100.0	0.0	0.5	0.2857142857142857	1	1
ENSMUSG00000048080	OG_15275	HQ_17402	Or4k6	MOUSE	3	multi_copy	1to1	ENSSSCG00000040427	HQ_SNG_019141		PIGXX	3	multi_copy	singleton	68.4049	73.3553	0.0	0.0	0.0	0.08333333333333333	0.0	3	1
ENSMUSG00000033501	OG_14645	HQ_12769	Crygs	MOUSE	5	1to1	1to1	ENSSSCG00000040431	HQ_12769	CRYGS	PIGXX	5	1to1	1to1	86.5169	86.0335	100.0	100.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000036357	OG_10950	HQ_09269	Gpr101	MOUSE	5	1to1	1to1	ENSSSCG00000040432	HQ_09269	GPR101	PIGXX	5	1to1	1to1	68.2975	71.3701	100.0	65.72	1.0	0.5714285714285714	0.5	1	1
ENSMUSG00000073427	OG_00446	HQ_SNG_009398	Gm4924	MOUSE	3	multi_copy	singleton	ENSSSCG00000040433	HQ_SNG_019142		PIGXX	3	multi_copy	singleton	16.5631	34.0426	0.0	0.0	0.0	0.14285714285714285	0.0	1	1
ENSMUSG00000010453	OG_05555	HQ_04009	Kansl3	MOUSE	5	1to1	1to1	ENSSSCG00000040434	HQ_04009	KANSL3	PIGXX	5	1to1	1to1	93.4662	93.4662	50.0	71.23	0.0	0.2	0.125	1	1
ENSMUSG00000002147	OG_11239	HQ_09559	Stat6	MOUSE	5	1to1	1to1	ENSSSCG00000040435	HQ_09559	STAT6	PIGXX	5	1to1	1to1	88.172	87.1311	100.0	0.0	1.0	0.5714285714285714	0.375	1	1
ENSMUSG00000063406	OG_05838	HQ_04297	Tmed5	MOUSE	5	1to1	1to1	ENSSSCG00000040439	HQ_04297	TMED5	PIGXX	5	1to1	1to1	87.7729	88.938	100.0	0.0	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000096199	OG_13384	HQ_15400	Ptrhd1	MOUSE	5	1to1	1to1	ENSSSCG00000040441	HQ_SNG_019143		PIGXX	5	1to1	singleton	54.2857	55.0725	0.0	0.0	0.0	0.1111111111111111	0.0	1	1
ENSMUSG00000017144	OG_05680	HQ_04133	Rnd3	MOUSE	5	1to1	1to1	ENSSSCG00000040445	HQ_04133	RND3	PIGXX	5	1to1	1to1	100.0	100.0	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000045237	OG_00697	HQ_15628	Eola1	MOUSE	5	multi_copy	1to1	ENSSSCG00000040446	HQ_15628		PIGXX	5	multi_copy	1to1	72.6115	51.5837	75.0	0.0	1.0	0.4444444444444444	0.4444444444444444	1	1
ENSMUSG00000032046	OG_04058	HQ_02512	Abhd12	MOUSE	5	1to1	1to1	ENSSSCG00000040449	HQ_02512	ABHD12	PIGXX	5	1to1	1to1	90.7035	91.1616	100.0	0.0	1.0	0.5	0.3333333333333333	1	1
ENSMUSG00000049411	OG_07433	HQ_05847	Tmem241	MOUSE	5	1to1	1to1	ENSSSCG00000040452	HQ_05847	TMEM241	PIGXX	5	1to1	1to1	79.4613	79.7297	100.0	0.0	1.0	0.4	0.4	1	1
ENSMUSG00000059602	OG_13487	HQ_11698	Syn3	MOUSE	5	1to1	1to1	ENSSSCG00000040453	HQ_11698	SYN3	PIGXX	5	1to1	1to1	51.1226	88.3582	75.0	74.52	1.0	0.2727272727272727	0.2727272727272727	1	1
ENSMUSG00000032900	OG_14030	HQ_12196	Tex43	MOUSE	5	1to1	1to1	ENSSSCG00000040454	HQ_12196	TEX43	PIGXX	5	1to1	1to1	70.2128	73.8806	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000001036	OG_03100	HQ_01536	Epn2	MOUSE	5	1to1	1to1	ENSSSCG00000040457	HQ_01536	EPN2	PIGXX	5	1to1	1to1	74.2188	67.4716	100.0	46.74	1.0	0.5	0.5	1	1
ENSMUSG00000037664	OG_06913	HQ_05343	Cdkn1c	MOUSE	5	1to1	1to1	ENSSSCG00000040461	HQ_05343	CDKN1C	PIGXX	5	1to1	1to1	45.1149	59.9237	100.0	0.0	0.0	0.5	0.5	1	1
ENSMUSG00000059201	OG_12355	HQ_10626	Lep	MOUSE	5	1to1	1to1	ENSSSCG00000040464	HQ_10626	LEP	PIGXX	5	1to1	1to1	82.0359	82.0359	75.0	84.23	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000030149	OG_14687	HQ_12811	Klrk1	MOUSE	5	1to1	1to1	ENSSSCG00000040465	HQ_12811	KLRK1	PIGXX	5	1to1	1to1	54.7414	57.4661	100.0	0.0	1.0	0.75	0.1	1	1
ENSMUSG00000028234	OG_00451	HQ_00767	Rps20	MOUSE	5	multi_copy	1to1	ENSSSCG00000040470	HQ_00767	RPS20	PIGXX	5	multi_copy	1to1	100.0	100.0	100.0	0.0	1.0	0.625	0.625	1	1
ENSMUSG00000022678	OG_03128	HQ_01564	Nde1	MOUSE	5	1to1	1to1	ENSSSCG00000040479	HQ_01564	NDE1	PIGXX	5	1to1	1to1	90.6977	90.1734	100.0	72.46	1.0	0.6	0.6	1	1
ENSMUSG00000049011	OG_00969	HQ_10800	Or4k5	MOUSE	5	multi_copy	1to1	ENSSSCG00000040480	HQ_SNG_019148		PIGXX	5	multi_copy	singleton	62.8483	74.6324	25.0	0.0	0.0	0.07692307692307693	0.0	2	1
ENSMUSG00000042372	OG_02858	HQ_01291	Dmrt3	MOUSE	5	1to1	1to1	ENSSSCG00000040481	HQ_01291	DMRT3	PIGXX	5	1to1	1to1	89.0756	89.6406	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000017716	OG_01187	HQ_00304	Birc5	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000040486	HQ_00304	BIRC5	PIGXX	5	multi_copy	multi_copy	85.0	83.8028	100.0	0.0	1.0	0.875	0.6666666666666666	1	1
ENSMUSG00000060036	OG_03943	HQ_02382	Rpl3	MOUSE	5	1to1	1to1	ENSSSCG00000040494	HQ_02382	RPL3	PIGXX	5	1to1	1to1	97.5186	97.5186	100.0	0.0	1.0	0.5714285714285714	0.5714285714285714	1	1
ENSMUSG00000042869	OG_00735	HQ_18918	Or2p2	MOUSE	3	multi_copy	1to1	ENSSSCG00000040501	HQ_SNG_019153		PIGXX	3	multi_copy	singleton	83.2279	83.2279	0.0	0.0	0.0	0.08333333333333333	0.0	4	1
ENSMUSG00000025145	OG_11693	HQ_09991	Lrrc45	MOUSE	5	1to1	1to1	ENSSSCG00000040503	HQ_09991	LRRC45	PIGXX	5	1to1	1to1	77.7612	80.1538	100.0	0.0	1.0	0.25	0.25	1	1
ENSMUSG00000021493	OG_14033	HQ_12199	Pdlim7	MOUSE	5	1to1	1to1	ENSSSCG00000040507	HQ_12199	PDLIM7	PIGXX	5	1to1	1to1	86.2144	92.9245	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000040699	OG_01503	HQ_06150	Limd2	MOUSE	5	multi_copy	1to1	ENSSSCG00000040509	HQ_06150	LIMD2	PIGXX	5	multi_copy	1to1	95.3125	63.5417	100.0	0.0	1.0	0.8333333333333334	0.8333333333333334	1	1
ENSMUSG00000032489	OG_03594	HQ_02029	Kif9	MOUSE	5	1to1	1to1	ENSSSCG00000040510	HQ_02029	KIF9	PIGXX	5	1to1	1to1	86.1728	88.4664	100.0	99.51	1.0	0.75	0.75	1	1
ENSMUSG00000028435	OG_10935	HQ_09255	Aqp3	MOUSE	5	1to1	1to1	ENSSSCG00000040513	HQ_09255	AQP3	PIGXX	5	1to1	1to1	94.1781	94.8276	100.0	0.0	1.0	0.5555555555555556	0.5555555555555556	1	1
ENSMUSG00000049680	OG_04754	HQ_03193	Urgcp	MOUSE	5	1to1	1to1	ENSSSCG00000040519	HQ_03193	URGCP	PIGXX	5	1to1	1to1	80.1296	80.6522	75.0	0.0	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000019139	OG_04610	HQ_03052	Isyna1	MOUSE	5	1to1	1to1	ENSSSCG00000040524	HQ_03052	ISYNA1	PIGXX	5	1to1	1to1	88.1508	88.3093	100.0	0.0	1.0	0.3333333333333333	0.3333333333333333	1	1
ENSMUSG00000041278	OG_05409	HQ_03860	Ttc1	MOUSE	5	1to1	1to1	ENSSSCG00000040528	HQ_03860	TTC1	PIGXX	5	1to1	1to1	70.8904	60.0	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000070943	OG_17408	HQ_17493	Or1ak2	MOUSE	3	multi_copy	1to1	ENSSSCG00000040530	HQ_17493		PIGXX	3	multi_copy	1to1	71.4286	74.5033	50.0	0.0	0.0	0.21428571428571427	0.2	1	1
ENSMUSG00000028963	OG_02678	HQ_18802	Uts2	MOUSE	5	1to1	1to1	ENSSSCG00000040531	HQ_16186	UTS2	PIGXX	5	1to1	1to1	47.9675	48.7603	100.0	0.0	0.0	0.5714285714285714	0.1	1	1
ENSMUSG00000078786	OG_13786	HQ_11969	BC024978	MOUSE	5	1to1	1to1	ENSSSCG00000040533	HQ_11969	C19orf54	PIGXX	5	1to1	1to1	70.3601	69.3989	100.0	35.3	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000022587	OG_01673	HQ_08541	Ly6e	MOUSE	5	multi_copy	multi_copy	ENSSSCG00000040535	HQ_08541	LY6E	PIGXX	5	multi_copy	multi_copy	65.3846	65.3846	25.0	0.0	0.0	0.125	0.1111111111111111	1	1
ENSMUSG00000014547	OG_08169	HQ_06580	Wdfy2	MOUSE	5	1to1	1to1	ENSSSCG00000040538	HQ_06580	WDFY2	PIGXX	5	1to1	1to1	88.0	97.5069	50.0	98.03	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000028291	OG_01489	HQ_05948	Akirin2	MOUSE	5	multi_copy	1to1	ENSSSCG00000040540	HQ_SNG_019159		PIGXX	5	multi_copy	singleton	53.2338	50.9524	0.0	0.0	0.0	0.06666666666666667	0.0	2	1
ENSMUSG00000029528	OG_03624	HQ_02060	Pxn	MOUSE	5	1to1	1to1	ENSSSCG00000040546	HQ_02060	PXN	PIGXX	5	1to1	1to1	73.5405	73.1273	100.0	34.59	1.0	0.2857142857142857	0.2857142857142857	1	1
ENSMUSG00000043541	OG_05897	HQ_04355	Casc1	MOUSE	5	1to1	1to1	ENSSSCG00000040550	HQ_04355	DNAI7	PIGXX	5	1to1	1to1	63.4247	64.1274	100.0	100.0	1.0	0.6	0.3333333333333333	1	1
ENSMUSG00000040364	OG_17319	HQ_16100	Sec1	MOUSE	4	1to1	1to1	ENSSSCG00000040556	HQ_16100		PIGXX	4	1to1	1to1	70.9512	68.3168	0.0	0.0	0.0	0.8571428571428571	0.8571428571428571	1	1
ENSMUSG00000056306	OG_12928	HQ_11164	Sertm1	MOUSE	5	1to1	1to1	ENSSSCG00000040557	HQ_11164	SERTM1	PIGXX	5	1to1	1to1	92.5234	92.5234	100.0	88.71	1.0	0.42857142857142855	0.42857142857142855	1	1
ENSMUSG00000045268	OG_10662	HQ_08987	Zfp691	MOUSE	5	1to1	1to1	ENSSSCG00000040559	HQ_08987	ZNF691	PIGXX	5	1to1	1to1	77.3852	73.9865	50.0	78.87	1.0	0.5	0.5	1	1
ENSMUSG00000086587	OG_15008	HQ_13090	Gm11837	MOUSE	5	1to1	1to1	ENSSSCG00000040562	HQ_13090	C8orf88	PIGXX	5	1to1	1to1	94.0171	94.8276	100.0	0.0	1.0	0.8571428571428571	0.8571428571428571	1	1
ENSMUSG00000041132	OG_08154	HQ_14291	N4bp2l1	MOUSE	5	1to1	1to1	ENSSSCG00000040566	HQ_14291	N4BP2L1	PIGXX	5	1to1	1to1	85.7143	84.6473	100.0	55.2	1.0	0.42857142857142855	0.25	1	1
ENSMUSG00000022683	OG_03022	HQ_01457	Pla2g10	MOUSE	5	1to1	1to1	ENSSSCG00000040569	HQ_01457	PLA2G10	PIGXX	5	1to1	1to1	71.5232	57.4468	50.0	0.0	0.0	0.3	0.25	1	1
ENSMUSG00000030663	OG_05116	HQ_03573	1110004F10Rik	MOUSE	5	1to1	1to1	ENSSSCG00000040570	HQ_03573	C11orf58	PIGXX	5	1to1	1to1	89.5028	94.7368	100.0	0.0	1.0	0.6666666666666666	0.6666666666666666	1	1
ENSMUSG00000061461	OG_17152	HQ_17175	Smim20	MOUSE	4	1to1	1to1	ENSSSCG00000040571	HQ_SNG_019163		PIGXX	4	1to1	singleton	71.0145	43.75	100.0	100.0	0.0	1.0	0.6	1	1
ENSMUSG00000035692	OG_13698	HQ_11889	Isg15	MOUSE	5	1to1	1to1	ENSSSCG00000040575	HQ_11889	ISG15	PIGXX	5	1to1	1to1	62.1118	59.8802	100.0	0.0	1.0	0.7142857142857143	0.5	1	1
ENSMUSG00000034471	OG_12637	HQ_10899	Caskin2	MOUSE	5	1to1	1to1	ENSSSCG00000040578	HQ_10899	CASKIN2	PIGXX	5	1to1	1to1	89.1757	89.4737	100.0	0.0	1.0	0.6	0.6	1	1
ENSMUSG00000032578	OG_05527	HQ_03980	Cish	MOUSE	5	1to1	1to1	ENSSSCG00000040581	HQ_03980	CISH	PIGXX	5	1to1	1to1	90.2724	91.3386	100.0	0.0	1.0	0.7142857142857143	0.7142857142857143	1	1
ENSMUSG00000025464	OG_09133	HQ_07528	Paox	MOUSE	5	1to1	1to1	ENSSSCG00000040586	HQ_07528	PAOX	PIGXX	5	1to1	1to1	77.9762	76.908	100.0	0.0	1.0	0.7142857142857143	0.5	1	1
ENSMUSG00000024805	OG_01883	HQ_11176	Pcgf5	MOUSE	5	multi_copy	1to1	ENSSSCG00000040588	HQ_SNG_019165		PIGXX	5	multi_copy	singleton	73.4375	80.6867	0.0	0.0	0.0	0.14285714285714285	0.0	2	1
